,id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
10,65444172,Python code with requests.get().json() runs infinitely,"<p>I have the following code to scrape data from a table on <a href=""https://www.nba.com/stats/"" rel=""nofollow noreferrer"">https://www.nba.com/stats/</a></p>
<pre><code>import pandas as pd
import requests
import json

headers = {'Host': 'stats.nba.com','User-Agent': 'Firefox/55.0','Accept': 'application/json, text/plain, */*','Accept-Language': 'en-US,en;q=0.5','Accept-Encoding': 'gzip, deflate','Referer': 'https://stats.nba.com/','x-nba-stats-origin': 'stats','x-nba-stats-token': 'true','DNT': '1',}

url = 'https://stats.nba.com/stats/leaguedashplayerstats?College=&amp;Conference=&amp;Country=&amp;DateFrom=&amp;DateTo=&amp;Division=&amp;DraftPick=&amp;DraftYear=&amp;GameScope=&amp;GameSegment=&amp;Height=&amp;LastNGames=0&amp;LeagueID=00&amp;Location=&amp;MeasureType=Base&amp;Month=0&amp;OpponentTeamID=0&amp;Outcome=&amp;PORound=0&amp;PaceAdjust=N&amp;PerMode=PerGame&amp;Period=0&amp;PlayerExperience=&amp;PlayerPosition=&amp;PlusMinus=N&amp;Rank=N&amp;Season=2020-21&amp;SeasonSegment=&amp;SeasonType=Regular+Season&amp;ShotClockRange=&amp;StarterBench=&amp;TeamID=0&amp;TwoWay=0&amp;VsConference=&amp;VsDivision=&amp;Weight='

json = requests.get(url, headers=headers).json() # the line which the code never gets past

data = json['resultSets'][0]['rowSet']
columns = json['resultSets'][0]['headers']

df = pd.DataFrame.from_records(data, columns=columns)
</code></pre>
<p>This code used to properly create a DataFrame from the data on the site, but it no longer does and it doesn't output an error either. I use JupyterLab to run the code and it just runs infinitely.</p>
<p>My guess is that the headers are outdated in some way, but I'm not sure how to go about updating them.</p>",,1,4,,2020-12-24 23:52:58.757000+00:00,,2020-12-25 00:21:34.937000+00:00,,,,,14885684,,1,0,python|json|python-requests,47
11,65444171,"C library works by itself in executable form, but when used as Rust library using CC, it no longer works","<p>I am trying to inject a dll into a specific application in rust. I gave up trying to do so in pure rust, as it was not working no matter what. So, I used a C injector and compiled it and it worked perfectly. However, when I use the CC crate to compile it and use the function, it no longer works at all. In this case, I was simply trying to inject a dll I made.</p>
<p>The code for the C is:</p>
<pre><code>// test.c
#include &lt;windows.h&gt;
#include &lt;TlHelp32.h&gt; 
#include &lt;stdio.h&gt; 

#pragma comment(lib, &quot;ntdll.lib&quot;)
EXTERN_C NTSYSAPI NTSTATUS NTAPI NtCreateThreadEx(PHANDLE,
    ACCESS_MASK, LPVOID, HANDLE, LPTHREAD_START_ROUTINE, LPVOID,
    BOOL, SIZE_T, SIZE_T, SIZE_T, LPVOID);

struct NtCreateThreadExBuffer
{
    SIZE_T Size;
    SIZE_T Unknown1;
    SIZE_T Unknown2;
    PULONG Unknown3;
    SIZE_T Unknown4;
    SIZE_T Unknown5;
    SIZE_T Unknown6;
    PULONG Unknown7;
    SIZE_T Unknown8;
};


DWORD GetPid(const wchar_t *targetProcess)
{
    HANDLE snap = CreateToolhelp32Snapshot(TH32CS_SNAPPROCESS, 0);
    PROCESSENTRY32 procEntry;
    procEntry.dwSize = sizeof(procEntry);

    if (snap &amp;&amp; snap != INVALID_HANDLE_VALUE &amp;&amp; Process32First(snap, &amp;procEntry))
    {
        do
        {
            if (!wcscmp(procEntry.szExeFile, targetProcess))
            {
                break;
            }
        } while (Process32Next(snap, &amp;procEntry));
    }
    CloseHandle(snap);
    return procEntry.th32ProcessID;
}

void injectAmongUs()
{
    DWORD dwPid = GetPid(L&quot;Among Us.exe&quot;);
    struct NtCreateThreadExBuffer ntbuffer;

    memset(&amp;ntbuffer, 0, sizeof(struct NtCreateThreadExBuffer));
    DWORD temp1 = 0;
    DWORD temp2 = 0;

    ntbuffer.Size = sizeof(struct NtCreateThreadExBuffer);
    ntbuffer.Unknown1 = 0x10003;
    ntbuffer.Unknown2 = 0x8;
    ntbuffer.Unknown3 = (DWORD *)&amp;temp2;
    ntbuffer.Unknown4 = 0;
    ntbuffer.Unknown5 = 0x10004;
    ntbuffer.Unknown6 = 4;
    ntbuffer.Unknown7 = &amp;temp1;
    ntbuffer.Unknown8 = 0;

    HANDLE proc = OpenProcess(GENERIC_ALL, 0, dwPid);
    HANDLE hThread;
    wchar_t path[] = L&quot;path/to/dll&quot;;
    LPVOID allocAddr = VirtualAllocEx(proc, 0, sizeof(path), MEM_RESERVE | MEM_COMMIT, PAGE_READWRITE);
    WriteProcessMemory(proc, allocAddr, path, sizeof(path), NULL);
    NTSTATUS status = NtCreateThreadEx(&amp;hThread, GENERIC_ALL, NULL, proc,
        (LPTHREAD_START_ROUTINE)GetProcAddress(GetModuleHandle(L&quot;kernel32.dll&quot;), &quot;LoadLibraryW&quot;), allocAddr,
        FALSE, NULL, NULL, NULL, &amp;ntbuffer);

}
</code></pre>
<p>If I compile this file exactly the way it is but add a main method:</p>
<pre><code>int main()
{
    injectAmongUs();

    return 1;
}
</code></pre>
<p>It works perfectly as intended. However, if I remove the main method and use CC with this build script:</p>
<pre><code>// build.rs
fn main() {
    cc::Build::new()
        .file(&quot;test.c&quot;)
        .compile(&quot;injector.dll&quot;);
}
</code></pre>
<p>and then call it in main with</p>
<pre><code>//main.rs
extern &quot;C&quot; {
    fn injectAmongUs();
}

fn main() {
    unsafe {
        injectAmongUs();;
    }
}
</code></pre>
<p>which results in <code>(exit code: 0xc0000005, STATUS_ACCESS_VIOLATION)</code>.
How can I get it to successfully inject as if I just ran the .exe normally? Currently I just put the .exe with it, but that is not desirable and would rather it be built and used as a library. Note, I am trying to inject Among Us, and so I am running this as 32 bit with <code>cargo run --target i686-pc-windows-msvc</code>.</p>",,0,1,,2020-12-24 23:52:22.043000+00:00,,2020-12-25 00:20:12.507000+00:00,2020-12-25 00:20:12.507000+00:00,,3756718.0,,3756718,,1,1,c|windows|winapi|rust|dll-injection,53
12,65444168,How to format strings with jinja/ansible?,"<p>Friends,</p>
<p>I am learning Ansible here and trying to apply what I am learning to one of my simple projects. I got stuck trying to format some strings. I getting the following error:</p>
<pre><code>fatal: [localhost]: FAILED! =&gt; {&quot;changed&quot;: false, &quot;msg&quot;: 
&quot;AnsibleError: template error while templating string: 
**unexpected ']', expected ')'**. 

String: 

cluster_name = \&quot;{{ terraform['%s' | format(env)].cluster_name }}\&quot;
\ncredentials = \&quot;{{ terraform['%s' | format(env)].credentials }}\&quot;
\ninitial_node_count = \&quot;{{ terraform['%s' | format(env]].initial_node_count }}
\format(env)].project }}\&quot;&quot;}
    ...
</code></pre>
<p>This is how my jinja2 file looks like:</p>
<pre><code>cluster_name = &quot;{{ terraform['%s' | format(env)].cluster_name }}&quot;
credentials = &quot;{{ terraform['%s' | format(env)].credentials }}&quot;
initial_node_count = &quot;{{ terraform['%s' | format(env]].initial_node_count }}&quot;
...
</code></pre>
<p>I want to generate strings like this <code>terraform['testing'].credentials</code> when I run <code>ansible-playbook site.yaml -e env=testing</code>and write them to a file. I can't figure out another way to get this done. Any Idea?</p>",,2,1,,2020-12-24 23:51:27.560000+00:00,,2020-12-26 20:08:22.593000+00:00,2020-12-26 20:08:22.593000+00:00,,14329835.0,,14329835,,1,-1,ansible|jinja2,61
13,65444166,To to unsubscribe from events before scene will be changed,"<p>I have 2 scenes and I need to unsubscribe from events before first scene will be changed.</p>
<pre><code>public event Action ObjIndexChanged = () =&gt; { };

void HandleCommand(Command command)
    {
        switch (command.name)
        {
            case &quot;LAUNCH&quot;:
                GameSettings.ObjIndex = Convert.ToInt32(command.data[&quot;structureId&quot;]) - 1;
                SceneManager.LoadScene(&quot;Main&quot;, LoadSceneMode.Single);
                break;
            case &quot;CHANGE&quot;:
                GameSettings.ObjIndex = Convert.ToInt32(command.data[&quot;structureId&quot;]) - 1;
                ObjIndexChanged.Invoke();
                break;
            case &quot;EXIT&quot;:
                SceneManager.LoadScene(&quot;Background&quot;, LoadSceneMode.Single);
                break;
            default:
                break;
        }
    }
</code></pre>
<p>And my GameManager:</p>
<pre><code>private void Start()
{
    commandsReceiver.ObjIndexChanged += OnIndexChanged;
}

private void OnIndexChanged()
{
    //GameLogic
}

private void OnDestroy()
{
    commandsReceiver.ObjIndexChanged -= OnIndexChanged;
}
</code></pre>
<ol>
<li>I load MainScene. Action was invoked 1 time</li>
<li>Load Background scene</li>
<li>Load MainScene. Action was invoked 2 times</li>
<li>Load Background scene</li>
<li>Load MainScene. Action was invoked 3 times</li>
</ol>
<p>Where is my mistake? Thanks</p>",,1,0,,2020-12-24 23:51:13.990000+00:00,,2020-12-25 17:03:51.280000+00:00,,,,,6265559,,1,-1,c#|unity3d|action,21
14,65444163,Kivy: ScreenManager stretches over the whole window,"<p>I have a problem with ScreenManager and Screen in kivy file. I want to have a ScreenManager in BoxLayout, and it work when I don't use .kv file. But when I use kivy file, ScreenManager with &quot;ContentScreenManager&quot; id stretches to full window and does't see the previous code, and I only see the &quot;ok2&quot; button.</p>
<p>I hope I have explained my problem well :)</p>
<p>Python File</p>
<pre><code>from kivy.app import App
from kivy.lang.builder import Builder

builder = Builder.load_file(&quot;index.kv&quot;)

class mainApp(App):
    def build(self):
        return builder


if __name__ == '__main__':
    mainApp().run()
</code></pre>
<p>.kv file</p>
<pre><code>&lt;Main&gt;
ScreenManager:
    id: MainScreensManager
    Screen:
        name: &quot;MainScreen&quot;
        manager: 'MainScreensManager'
        BoxLayout:
            Label:
                text: &quot;ok&quot;
            Label:
                text: &quot;ok1&quot;
        BoxLayout:
            ScreenManager:
                id: ContentScreensManager
                Screen:
                    name: &quot;FilmsScreen&quot;
                    manager: &quot;ContentScreensManager&quot;
                    BoxLayout:
                        Button:
                            text: &quot;ok2&quot;
</code></pre>
<p>Thanks for the help!</p>",65444546.0,1,0,,2020-12-24 23:50:50.313000+00:00,,2020-12-25 01:37:46.830000+00:00,,,,,14885396,,1,1,kivy,21
15,65444158,How to compare Strings ignoring cases in Java,"<p>Newbie here I am trying to compare the brand and display to an array of Strings. Seems to be working now but I don't know how to make the comparison case-insensitive. All the options I found so far is to compare a string to another string. There is any way I can make that comparison? Right now only accept the values as stated in the array of strings.</p>
<p>P.S. This was an existing homework that our instructor wanted us to build on it, hence why I am using the &quot;isValid&quot; methods for validation.</p>
<p>Thanks!</p>
<pre><code>    import com.entertainment.Television;
    import java.util.Arrays;
    import java.util.Scanner;
    
    class TelevisionConsoleClient {
    
        private static final Scanner scanner = new Scanner(System.in);
    
        public static void main(String[] args) {
            welcomeMessage();
        }
    
        public static void welcomeMessage() {
    
            //Welcome message to buyer
            System.out.println(&quot;Welcome to Our Online Ordering System.&quot;);
            System.out.println(&quot;Please answer the questions below to submit your order.&quot;);
    
            String brand = brandChoice();
            String display = displayChoice();
            int size = sizeChoice();
    
            System.out.println(&quot;Thank you. The television you ordered is: &quot;);
            television(brand, display, size);
    
            //close scanner
            scanner.close();
        }
    
    
        public static String brandChoice() {
            String brandChoice = null;
            boolean hasBrand = false;
    
            while (!hasBrand) {
    
                System.out.println(&quot;Please enter the desired brand &quot; + Arrays.toString(Television.VALID_BRANDS) + &quot;:&quot;);
                brandChoice = scanner.nextLine();
    
                if (Television.isValidBrand(brandChoice))
                    hasBrand = true;
                else
                    System.out.println(&quot;Sorry &quot; + brandChoice + &quot; is not a valid brand&quot;);
            }
            return brandChoice;
        }
    
        private static String displayChoice() {
            String displayChoice = null;
            boolean hasDisplay = false;
    
            while (!hasDisplay) {
    
                System.out.println(&quot;Please enter the desired display type &quot; + Arrays.toString(Television.VALID_DISPLAY) + &quot;:&quot;);
                displayChoice = scanner.nextLine();
    
                if (Television.isValidDisplay(displayChoice))
                    hasDisplay = true;
                else
                    System.out.println(&quot;Sorry &quot; + displayChoice + &quot; is not a valid display type&quot;);
            }
            return displayChoice;
        }
    
        private static int sizeChoice() {
            Integer sizeChoice = null;
            boolean hasSize = false;
    
            while (!hasSize) {
    
                System.out.println(&quot;Please enter the desired size &quot; + Arrays.toString(Television.VALID_SIZES) + &quot;:&quot;);
                sizeChoice = Integer.parseInt(scanner.nextLine());
    
                if (Television.isValidSize(sizeChoice))
                    hasSize = true;
                else
                    System.out.println(&quot;Sorry &quot; + sizeChoice + &quot; is not a valid size&quot;);
            }
            return sizeChoice;
        }
    
        private static void television(String brand, String display, int size) {
            System.out.println(new Television(brand, display, size));
        }
    
    }


package com.entertainment;

public class Television {

    // CLASS OR STATIC VARIABLES - STORED IN THE SHARED AREA ASSOCIATED WITH A CLASS
    public static final String[] VALID_BRANDS = {&quot;Samsung&quot;, &quot;LG&quot;, &quot;Sony&quot;, &quot;Toshiba&quot;};
    public static final String[] VALID_DISPLAY = {&quot;LED&quot;, &quot;OLED&quot;, &quot;PLASMA&quot;, &quot;LCD&quot;, &quot;CRT&quot;};
    public static final int[] VALID_SIZES = {32, 40, 43, 50, 55, 60, 65, 70, 75, 80};

    // FIELDS - AKA 'INSTANCE VARIABLES', 'ATTRIBUTES', 'PROPERTIES'
    private String brand;
    private String display;
    private int size;


    // CONSTRUCTORS
    // No-arg constructor.
    public Television() {
        // possible additional &quot;setup&quot; or initialization code here
        // want it to run for every instance created
    }

    // 3-arg constructor
    public Television(String brand, String display, int size) {
        this.brand = brand;
        this.display = display;
        this.size = size;
    }


    // ACCESSOR METHODS (getters/setters)

    public String getBrand() {
        return brand;
    }

    public String getDisplay() {
        return display;
    }

    public int getSize() { return size; }


    public static boolean isValidBrand(String brand) {
        boolean isValid = false;

        for (String currentBrand : VALID_BRANDS) {
            if (currentBrand.equals(brand)) {
                isValid = true;
                break;
            }
        }
        return isValid;
    }

    public static boolean isValidDisplay(String display) {
        boolean isValid = false;

        for (String currentDisplay : VALID_DISPLAY) {
            if (currentDisplay.equals(display)) {
                isValid = true;
                break;
            }
        }
        return isValid;
    }

    public static boolean isValidSize(int size) {
        boolean isValid = false;

        for (int currentSize : VALID_SIZES) {
            if (currentSize == size) {
                isValid = true;
                break;
            }
        }
        return isValid;
    }

    public String toString() {
        return &quot;Television: &quot; + getBrand() + &quot;, Display: &quot; + getDisplay() + &quot;, Size: &quot; + getSize() + &quot; inches.&quot;;
    }
}
</code></pre>",65444170.0,1,0,,2020-12-24 23:50:11.920000+00:00,,2020-12-25 21:22:45.387000+00:00,2020-12-25 21:22:45.387000+00:00,,12181863.0,,12815178,,1,1,java|ignore-case,55
16,65444157,How to stat multiple objects in a single request on minio,"<p>I'm working with <a href=""https://docs.minio.io/docs/javascript-client-api-reference.html"" rel=""nofollow noreferrer"">Minio</a> and graphql in NodeJS and I'd like to set up a dataloader for my minio resources.</p>
<p>I'm aware of the <a href=""https://docs.minio.io/docs/javascript-client-api-reference.html#statObject"" rel=""nofollow noreferrer"">statObject</a> function that lets me get the metadata of a resource by providing the bucket and name of the resource.</p>
<p>I'd like to be able to pass in multiple names and essentially get an array containing the metadata of the objects with the names I passed.</p>
<p>For example, something like:</p>
<pre class=""lang-js prettyprint-override""><code>const objectNames = ['a.txt', 'b.txt', 'c.txt'];

minioClient.statObjects('bucket', objectNames, (err, res) =&gt; {});
</code></pre>
<p>I haven't found anything like this in the documentation or when I was searching on the web. Does something like this exist?</p>",65460916.0,1,0,,2020-12-24 23:50:03.790000+00:00,,2020-12-26 21:35:38.863000+00:00,,,,,10237430,,1,0,javascript|node.js|minio,52
17,65444156,Mockito - Mock a method inside async method that is under test,"<p>Hi I am trying to do some unit tests with async methods. below is my code. the first line of methodUnderTest() where I mocked the doWork is returning null during execution and test fails. I tried different things related to async but nothing worked. What am I missing here.</p>
<pre><code> public class AServiceImpl{
   @Autowired
   BService bService;

   @Async
   public CompletableFuture&lt;String&gt; methodUnderTest(String input){
     String s = bService.doWork(input.substring(3));
     //blah blah blah
     return CompletableFuture.completedFuture(s);
   }
}


public class AServiceTest{
  private BService bService;
  private AService aService;
  @Before
  void beforeTest(){
     aService = new AServiceImpl();
     bService = mock(BService.class);
     //blah blah blah
  }

  @Test
  public void someUnitTest(){
     Mockito.when(bService.doWork(any())).thenReturn(&quot;ABC&quot;);
     String s = aService.methodUnderTest(&quot;ABCDEF&quot;).get();
     Assert.assertNotNull(s);
  }
}
</code></pre>",65444376.0,2,0,,2020-12-24 23:50:00.220000+00:00,,2020-12-25 21:33:39.423000+00:00,2020-12-25 21:33:39.423000+00:00,,557091.0,,7706230,,1,2,spring|mockito,52
18,65444148,Issue with Ipython Clusters,"<p>I open jupyter notebook from F drive on my pc however when i try to click on start Ipython Clusters from jupyter notebook then jupyter notebook stop responding. I am unable to open any file.</p>
<p>When i am launching jupyter notebook from C drive and clicks on Ipython Clusters then it works.
Any idea how to fix it without uninstalling anything.</p>",,0,0,,2020-12-24 23:49:03.017000+00:00,,2020-12-24 23:49:03.017000+00:00,,,,,13884263,,1,0,python-3.x|jupyter-notebook|ipython-parallel,12
19,65444146,"Django - KeyError at /auctions/create 'category.' (New to Django, any help is appreciated!)","<p>I am new to Django and creating a dropdown menu so that users can choose a category from the dropdown. This category will be saved on an entry on the website, when a user creates a new entry. I migrated the model, but I'm getting: KeyError at /auctions/create
'category.' Any help is really appreciated.</p>
<p>Views.py (Code for creating the dropdown menu for categories)</p>
<p><a href=""https://i.stack.imgur.com/nHeCq.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/nHeCq.png"" alt=""views.py"" /></a></p>
<p>models.py</p>
<p><a href=""https://i.stack.imgur.com/luAWi.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/luAWi.png"" alt=""models.py"" /></a></p>
<p>forms.py</p>
<p><a href=""https://i.stack.imgur.com/gKpgn.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/gKpgn.png"" alt=""forms.py"" /></a></p>
<p>Here is the create part in views.py for creating a new entry. 'form' for CreateForm() is the model form for creating the entry. 'form1' for CategoryForm() is the model form for the category drop down list. The create function was working completely fine, until I added in the parts for the categories and category form.</p>
<p><a href=""https://i.stack.imgur.com/DTeCj.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/DTeCj.png"" alt=""create"" /></a></p>
<p>urls.py for applicable functions (I have tried many variations for the category one but I'm still having trouble figuring out what it should be, I have tried str and int.)
Sorry I'm a beginner but any help would be great!</p>
<pre><code>path(&quot;auctions/create&quot;, views.create, name=&quot;create&quot;),
path(&quot;listings/&lt;int:id&gt;&quot;, views.listingpage, name=&quot;listingpage&quot;),
path(&quot;cat/&lt;int:id&gt;&quot;, views.cat, name=&quot;cat&quot;),
</code></pre>",,1,0,,2020-12-24 23:48:31.640000+00:00,,2020-12-25 07:02:59.110000+00:00,,,,,14567126,,1,0,python|django|django-models|django-views|django-forms,28
20,65444144,Cannot migrate model in django,"<p>I'm trying to create a following/follower system on my django project, and I created a model to do so, but I cannot migrate it.  Here is the code:</p>
<pre><code>from django.db import models
from django.contrib.auth.models import User

class Follow(models.Model):
    follow_user = models.ForeignKey(User, models.DO_NOTHING, related_name=&quot;user&quot;)
    follow_followed = models.ForeignKey(User, models.DO_NOTHING, related_name=&quot;followed&quot;)

</code></pre>
<p>I can create the migration, but when I migrate, it gives me this error:</p>
<pre><code>django.db.utils.OperationalError: foreign key mismatch - &quot;blog_main_following_following&quot; referencing &quot;blog_main_following&quot;
</code></pre>
<p>I have no idea what this means.  Can anyone help me resolve this error?</p>",,0,0,,2020-12-24 23:48:23.820000+00:00,,2020-12-24 23:48:23.820000+00:00,,,,,14690595,,1,0,python|django|django-models,20
21,65444139,How to delete a Label in tkinter?,"<p>Didn't really get a specific answer in any similar questions.</p>
<pre><code>def addApp():
    for widget in frame.winfo_children():
        widget.destroy()

    filename = filedialog.askopenfilename(initialdir=&quot;/&quot;, title=&quot;Select File&quot;,
                             filetypes=(('Apps','*.exe'), ('All files', '*.*')))
    apps.append(filename)
    print(filename)

    for app in apps:
        label = tk.Label(frame, text=app, bg='#8FC10E')
        label.pack()

    openFile = tk.Button(root, text=&quot;Open File&quot;, padx=10,
                     pady=1.6, fg=&quot;#E8E7E7&quot;, bg=&quot;#677D30&quot;, command=addApp)
    openFile.pack()
</code></pre>
<p>This is how I defined to add programs from my PC to show in GUI.</p>
<pre><code>    deleteApps = tk.Button(root, text=&quot;Delete Apps&quot;, padx=4,
                           pady=1.6, fg=&quot;#E8E7E7&quot;, bg=&quot;#677D30&quot;)
    deleteApps.pack()
</code></pre>
<p>How can I make this button to do the same, just not to add programs, but to delete them from GUI?</p>",,0,3,,2020-12-24 23:47:01.953000+00:00,,2020-12-24 23:53:11.470000+00:00,2020-12-24 23:53:11.470000+00:00,,355230.0,,14881031,,1,0,python|tkinter,45
22,65444138,Does code navigation (specifically - go to function definition - F12) require an extension in VSCode for python when using Remote-SSH?,"<p>I run VScode on Windows10 and navigate python code. However, F12 doesnt take me to the function definition. I've tried the following so far:</p>
<p>When the python script (singe file), is physically located on my Windows machine, the following works as <strong>expected</strong>:</p>
<ol>
<li>Autocompletion (for any method already defined in the file)</li>
<li>Code navigation on pressing F12 (for any method already defined in the file).</li>
</ol>
<p>If the same python file is opened over a Remote-SSH connection to a Centos7 machine, then the following works as <strong>expected</strong>:</p>
<ol>
<li>Autocompletion (for any method already defined in the file)</li>
</ol>
<p>However, the following <strong>does nothing</strong>:</p>
<ol start=""2"">
<li>Code navigation on pressing F12 (for any method already defined in the file).</li>
</ol>
<p>Note:
I believe I've disabled all plugins except for &quot;Remote - SSH&quot;.</p>
<p>I have updated my VScode this morning to the latest</p>",,0,0,,2020-12-24 23:46:54.800000+00:00,,2020-12-24 23:52:16.617000+00:00,2020-12-24 23:52:16.617000+00:00,,6454363.0,,6454363,,1,0,visual-studio-code,24
23,65444137,Unable to navigate page with inertia-link if route is dynamic,"<p>I cant find a way to navigate to a new page when inertia-link is clicked when using a dynamic route in laravel.</p>
<p>route:</p>
<pre><code> This two is not added together in the code. I tried both way to tested so i put both here
 Route::get('/{clothesCategory}', 'ClothesController@getCalsas'); // this doesnt work
 Route::get('/NotDynamic, 'ClothesController@getCalsas'); // this work
</code></pre>
<p>Html:</p>
<pre><code>&lt;inertia-link href=&quot;/NotDynamic&quot;&gt;Not Working&lt;/inertia-link&gt; //this only works with NotDynamic route
&lt;a href=&quot;/NotDynamic&quot;&gt;Working&lt;/a&gt; // this works with both routes
</code></pre>
<p>Why is this happening I dont understand the reason behind it? also how can I get the inertia-link to work with the Dynamic route?</p>",65444210.0,2,0,,2020-12-24 23:46:52.780000+00:00,,2020-12-30 12:51:13.833000+00:00,2020-12-24 23:52:46.827000+00:00,,11824731.0,,11824731,,1,-1,laravel|vue.js|inertiajs,132
24,65444136,Hiding divs with overflow,"<p>I want the blue square to be visible and red square to be hidden below the blue square. Blue and red should not overlap, they need to be ordered one after the other. But my CSS is not doing this. What am I missing?</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>document.getElementById('startAnim').addEventListener('click', function() {
  document.getElementById('red').classList.add('animate');
});</code></pre>
<pre class=""snippet-code-css lang-css prettyprint-override""><code>#background {
  position: relative;
  background-color: #3CF;
  width: 50px;
  height: 50px;
  overflow-y: hidden;
  border: medium;
}

#blue {
  background-color: blue;
  width: 50px;
  height: 50px;
  border: thin;
  top: 0%;
  border-color: #000;
  border-width: 1px;
}

#red {
  background-color: red;
  width: 50px;
  height: 50px;
  top: 50%;
  border: thin;
  border-color: #000;
  border-width: 1px;
}

.sq {
  position: absolute;
}

.animate {
  -webkit-animation-name: slidediv;
  /* Chrome, Safari, Opera */
  -webkit-animation-duration: 4s;
  /* Chrome, Safari, Opera */
  -webkit-animation-timing-function: ease-in-out;
}


/* Standard syntax */

@keyframes slidediv {
  0% {
    top: 10px;
  }
  100% {
    top: 100px;
  }
}</code></pre>
<pre class=""snippet-code-html lang-html prettyprint-override""><code>&lt;div id=""background""&gt;
  &lt;div id=""blue"" class='sq'&gt;&lt;/div&gt;
  &lt;div id=""red"" class='sq'&gt;&lt;/div&gt;
&lt;/div&gt;
&lt;button id=""startAnim""&gt; Start &lt;/button&gt;</code></pre>
</div>
</div>
</p>",65444876.0,2,1,,2020-12-24 23:46:41.620000+00:00,,2020-12-25 02:57:50.797000+00:00,2020-12-25 00:01:58.060000+00:00,,1001532.0,,1001532,,1,1,css|css-position|overflow,48
25,65444131,testing if a value == NaT,"<p>converted a pandas column to datetime and I am left with some NaT values.  If the value is NaT I want to turn it into a specific date.</p>
<pre><code>df['column'].iloc[122].isnull()

df['column'].iloc[122].isnull(pd.NaT)
</code></pre>
<p>tried it both ways where it am left with this error:
AttributeError: 'NaTType' object has no attribute 'isnull'</p>
<p>I just want to be able to loop through my column and have it perform like this:</p>
<pre><code>for i in range(0, df.shape[0]):
    if (df['column'].iloc[i] == NaT):
          df['column'].iloc[i] = datetime(2000, 1, 1)
</code></pre>
<p>thank you</p>",,0,2,,2020-12-24 23:46:00.690000+00:00,,2020-12-24 23:51:29.957000+00:00,2020-12-24 23:49:46.657000+00:00,,4909087.0,,6545550,,1,0,python|python-3.x|pandas,42
