,id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
101,12803631,"OSX bash ""sleep""","<p>I'm trying to suspend or ""sleep"" a specific line in a bash script running in OSX.  The script runs at startup before login.  I'm not seeing the results I'm expecting.  In other words no matter what time I specify after ""sleep"" the script still moves right along with no delay what so ever.  However when I run the script after login, the ""sleep"" command seems to work just fine.</p>

<p>Is it possible that the command file ""sleep"" isn't in the path before login or before my script runs?  Would it help if I placed the path to sleep before the command?  If so where does ""sleep"" live?</p>

<p>Is there another approach or alternative command I could try?</p>

<p>Thanks</p>

<pre><code>#!/bin/bash

#Create the bin directory
sudo mkdir /usr/local/bin

sleep 10

#Copy the files to the Hard Drive
sudo cp /Volumes/NO\ NAME/adbind.bash /usr/local/bin/adbind.bash
sudo cp /Volumes/NO\ NAME/com.sjusd.adbind.plist /Library/LaunchDaemons/com.sjusd.adbind.plist

#Fix permissions
sudo chown root:wheel /usr/local/bin
sudo chmod 755 /usr/local/bin
sudo chown root:wheel /Library/LaunchDaemons/com.sjusd.adbind.plist
sudo chmod 755 /Library/LaunchDaemons/com.sjusd.adbind.plist

exit 0
</code></pre>

<p>Dang tough crowd I got a minus 1 LOL</p>",,2,5,,2012-10-09 15:39:11.927000+00:00,0.0,2019-07-03 02:37:53.113000+00:00,2012-10-09 16:04:18.073000+00:00,,1683623.0,,1683623.0,,1,10,macos|bash|shell,13836
102,12803630,how to check cursor if value null?,"<p>i use Sqlite and run in android application. </p>

<p>i have code like this : </p>

<pre><code>//get ALL Data
public Cursor getAll() throws SQLException
{
    Cursor mCursor = mDb.query(DATABASE_TABLE, null, null, null, null, null, null);
    if(mCursor != null)
    {
        mCursor.moveToFirst();
    }
    else if(mCursor.isNull(0))
    {
        Log.d(""data"", ""null"");
    }
    return mCursor;
}
</code></pre>

<p>my trouble if value null the application force close such >_&lt;. I want if value null then print log ??</p>

<p>please any body solve my trouble??</p>",,3,1,,2012-10-09 15:39:08.933000+00:00,,2018-11-12 17:07:54.370000+00:00,,,,,1471425.0,,1,0,android|sqlite|android-sqlite,1877
103,12803620,Time conversion confusions in C#,"<p>I'm accessing the file.LastWriteTime of a driver (.sys file) in C#. 
Code as follows:</p>

<pre><code>DateTime fileDate = FileInfo(path).LastWriteTime;
String locaZone = TimeZoneInfo.Local.DisplayName;
DateTime BinaryDate = TimeZoneInfo.ConverTimetoUtc(fileDate, TimeZoneInfo.Local);
</code></pre>

<p>I checked the Drivers folder in System32 - file time is 9/27/2012 12:40:42 AM
and the local timezone is Pacific.</p>

<blockquote>
  <p>Hence, fileDate = 9/27/2012 12:40:42 AM</p>
  
  <p>But, BinaryDate (after conversion to UTC) = 9/27/2012 07:40:42 AM</p>
</blockquote>

<p>Can anyone please guide what's wrong here - seems like conversion is not happening correctly.</p>

<p>Ideally, we should observe BinaryDate value to be > 9/27/2012 12:40:42 AM (including DayLight Saving)</p>",,1,1,,2012-10-09 15:38:41.523000+00:00,,2012-10-09 15:48:44.260000+00:00,2012-10-09 15:45:59.640000+00:00,,73073.0,,73073.0,,1,0,c#|timezone|utc,232
104,12803616,removing selected item from dropdown but displaying it as selected,"<p>I have a drop down like below which displays 10,20,30,40</p>

<pre><code>&lt;select&gt;
 &lt;OPTION value=""10"" label=""10""&gt; 10 &lt;/OPTION&gt;
 &lt;OPTION value=""20"" label=""20""&gt; 20 &lt;/OPTION&gt;
 &lt;OPTION value=""30"" label=""30""&gt; 30 &lt;/OPTION&gt;
 &lt;OPTION value=""40"" label=""40""&gt; 40 &lt;/OPTION&gt;
&lt;/select&gt;
</code></pre>

<p>It will display 10 as selected and when we click on dropdown, 10,20,30,40.</p>

<p>If 20 is selected, It will display 10 as selected and when we click on dropdown, 10,20,30,40.</p>

<p>Now I have to implement like, if 20 is selected, display it as selected, but in dropdown, display only 10,30,40. 20 should be displayed only in selected place.</p>

<p>Is there any way to implement this functionality?</p>",12803675.0,1,4,,2012-10-09 15:38:32.553000+00:00,,2012-10-09 15:42:27.477000+00:00,2012-10-09 15:42:27.477000+00:00,,889949.0,,781014.0,,1,2,javascript|html|drop-down-menu|html-select,221
105,12803606,Managing/processing several separate forms,"<p>I have an interesting problem that I've been trying to simplify. I have a telecommunications client who has several sign-up forms - each representing a different program/offer. Each form is essentially the same, but some have form fields that others do not. As you can imagine, this is a nightmare both in the database and in the CRUD code. </p>

<p>Right now as it stands, each form is processed individually and goes into a dedicated MySQL table for each application form. So horrifically, each application has a separate CRUD code. I wish to defer to the experienced as to how to best handle this situation. </p>

<p>I thought about parsing the form elements into CSV. I'd define a schema of sorts that identifies the elements so the CRUD can easily work off one table. However this is an issue because sometimes these form elements change which can make it difficult to keep everything organized and clean. I also though about having a base form with standard elements, then forms that are requiring different elements would be stored elsewhere with some FK.</p>

<p>I'm really at a loss as to what I could do to make this easier. I hate having several tables for applications, and several CRUDs for processing...</p>

<p><strong>TLDR;</strong> How can I best manage processing/storing several unique/rather large (20 so elements) forms in a database and implement CRUD on them.</p>

<p>Thanks for your time.</p>

<p><strong>EDIT</strong> I also just thought about implementing JSON or XML which would define the form elements and accepted data types. This could be modified by the system, and upon saving, could generate a cached HTML form page and updated SQL code for each application. That way, I can solve the editing problem. However, based on this implementation, I'd still need several tables.</p>",12804570.0,1,0,,2012-10-09 15:37:58.827000+00:00,,2012-10-09 16:39:02.967000+00:00,2012-10-09 15:56:27.953000+00:00,,1590832.0,,1590832.0,,1,0,php|forms|crud,62
106,12803605,Deleting files with php - Drop down,"<p>Slightly different task this time round, I wish to delete files inside a specific directory with the click of a drop down option (Which calls the file name) and then followed this by a submit button click.</p>

<pre><code>&lt;?php
$myFile = ""testFile.txt"";
unlink($myFile);
?&gt;
</code></pre>

<p>I am under the idea that the above code is what I need. However I make the ""testFile.txt"" is replaced with something along the lines of:</p>

<pre><code>&lt;?php $myFile = ?&gt;&lt;html&gt;Dropdown code here to list all files in directory&lt;/html&gt;&lt;?php ;    unlink($myFile);
    ?&gt;
</code></pre>

<p>I'm still editing and chopping the snippet so sorry if the response takes a while.</p>

<p>Edit: I was wondering if you could help me with creating it so that it is a drop down box of all the files uploaded into the directory /uploads/ so I can delete them without searching.</p>

<p>Thanks in advance everybody.</p>

<p>edit:</p>

<p>Ok, So after some help I have achieved this so far:</p>

<pre><code>&lt;?php
$path = ""uploads/"";
$handle = opendir($path);   

while ($file = readdir($handle)) {
    if (substr($file,0,1) != ""."") {
    echo ""&lt;option value ='$file'&gt;&lt;/option&gt;"";
    }   
}
closedir($handle);  
?&gt;
</code></pre>

<p>However this won't display the files in the options, I know im missing something here. I used your guys resources and:</p>

<p><a href=""http://php.net/manual/en/function.readdir.php"" rel=""nofollow"">http://php.net/manual/en/function.readdir.php</a></p>",12804007.0,1,6,,2012-10-09 15:37:54.590000+00:00,0.0,2012-10-10 09:20:45.903000+00:00,2012-10-10 09:20:45.903000+00:00,,1624793.0,,1624793.0,,1,0,php|html|drop-down-menu,377
107,12803604,Javascript Array Concat not working. Why?,"<p>So I've created this jqueryui widget. Its creates a div that I can stream errors into. The widget code looks like this:</p>

<pre><code>$.widget('ui.miniErrorLog', {
   logStart: ""&lt;ul&gt;"",   // these next 4 elements are actually a bunch more complicated.
   logEnd:   ""&lt;/ul&gt;"",
   errStart: ""&lt;li&gt;"",
   errEnd:   ""&lt;/li&gt;"",
   content:  """",
   refs:     [],

   _create: function() { $(this.element).addClass( ""ui-state-error"" ).hide(); },

   clear: function() { 
      this.content = """"; 
      for ( var i in this.refs )
         $( this.refs[i] ).removeClass( ""ui-state-error"" );
      this.refs = [];
      $(this.element).empty().hide(); 
   }, 

   addError: function( msg, ref ) {
      this.content += this.errStart + msg + this.errEnd; 
      if ( ref ) {
         if ( ref instanceof Array )
            this.refs.concat( ref );
         else
            this.refs.push( ref );
         for ( var i in this.refs )
            $( this.refs[i] ).addClass( ""ui-state-error"" );
      }
      $(this.element).html( this.logStart + this.content + this.logEnd ).show();
   }, 

   hasError: function()
   {
      if ( this.refs.length )
         return true;
      return false;
   },
});
</code></pre>

<p>I can add error messages into it, and references to page elements that is will put into an error state. I use it to validate dialogs. In the ""addError"" method I can pass in a single id, or an array of ids, like this:</p>

<pre><code>$( ""#registerDialogError"" ).miniErrorLog( 
   'addError', 
   ""Your passwords don't match."", 
   [ ""#registerDialogPassword1"", ""#registerDialogPassword2"" ] );
</code></pre>

<p>But when I pass in an array of id's it doesn't work. The problem is in the following lines (i think):</p>

<pre><code>if ( ref instanceof Array )
   this.refs.concat( ref );
else
   this.refs.push( ref );
</code></pre>

<p>Why doesn't that concat work. this.refs and ref are both arrays. So why doesn't the concat work?</p>

<p>Bonus: am I doing anything else dumb in this widget? It's my first one.</p>",12803633.0,5,1,,2012-10-09 15:37:44.377000+00:00,9.0,2020-04-15 16:26:30.643000+00:00,,,,,1412808.0,,1,101,javascript|jquery|jquery-ui,82217
108,12803599,Wikimedia API image search with public domain filter,"<p>I would like to query Wikimedia API to find all images that contain a keyword and filter only the images that are public domain. So no additional CC-SA license.</p>

<p>Curently I'm using the following query to extract the images:</p>

<p><a href=""http://en.wikipedia.org/w/api.php?action=query&amp;list=search&amp;format=json&amp;srsearch=roses&amp;srnamespace=6&amp;srinfo=totalhits%7Csuggestion&amp;srprop=size%7Cwordcount%7Ctimestamp%7Cscore%7Csnippet%7Ctitlesnippet%7Credirecttitle%7Credirectsnippet%7Csectiontitle%7Csectionsnippet%7Chasrelated&amp;srredirects=&amp;srlimit=10&amp;generator=images&amp;titles=Wikipedia%3APublic_domain&amp;gimlimit=10"" rel=""noreferrer"">http://en.wikipedia.org/w/api.php?action=query&amp;list=search&amp;format=json&amp;srsearch=roses&amp;srnamespace=6&amp;srinfo=totalhits%7Csuggestion&amp;srprop=size%7Cwordcount%7Ctimestamp%7Cscore%7Csnippet%7Ctitlesnippet%7Credirecttitle%7Credirectsnippet%7Csectiontitle%7Csectionsnippet%7Chasrelated&amp;srredirects=&amp;srlimit=10&amp;generator=images&amp;titles=Wikipedia%3APublic_domain&amp;gimlimit=10</a></p>

<p>But this is curently returning all the images regardless of their licencing. Maybe I need to modify the namespace but I don't know where to look.</p>

<p>Thanks</p>",12805152.0,1,1,,2012-10-09 15:37:07.710000+00:00,5.0,2012-10-09 17:21:13.640000+00:00,,,,,1518184.0,,1,5,api|mediawiki|wikipedia-api|wikimedia-commons,2081
109,12803600,Using Google Play Services to authenticate with App Engine using OAuth2,"<p>Google Play Services <a href=""http://android-developers.blogspot.ca/2012/09/google-play-services-and-oauth-identity.html"" rel=""nofollow"">recently released a new OAuth 2.0 API</a> for easy OAuth 2.0 authentication.  I was hoping to be able to use this in concurrence with an App Engine application.  </p>

<p>I haven't been able to find any way to do this however, and I'm not sure how I should be querying App Engine after I get the token.  Is this something that I should be added to the headers whenever I query App Engine?  Will OAuth 2.0 even work with App Engine?  Should I be using a specific scope?  If possible, I'd like to use the scope that gives a profile: <a href=""https://www.googleapis.com/auth/userinfo.profile"" rel=""nofollow"">https://www.googleapis.com/auth/userinfo.profile</a>.</p>

<p>Can someone please tell me what I'm doing wrong?  Or if there's no way to authenticate on an App Engine service like this just yet?</p>",,1,5,,2012-10-09 15:37:07.700000+00:00,,2014-03-11 10:10:49.863000+00:00,2014-03-11 10:10:49.863000+00:00,,165071.0,,191289.0,,1,2,android|google-app-engine|oauth-2.0|google-play-services,1262
110,12803593,java swing pop-up image,"<p>I want to create pop-up image on my JPanel.</p>

<p>Now I have something like this:</p>

<p><img src=""https://i.stack.imgur.com/LRb8X.png"" alt=""enter image description here""></p>

<p>but need to get something like this:</p>

<p><img src=""https://i.stack.imgur.com/28aVF.png"" alt=""enter image description here""></p>

<p>it will be after I press X1.
how to do this in Java?
Thnx.</p>",12809289.0,2,3,,2012-10-09 15:36:46.140000+00:00,1.0,2012-10-09 22:23:36.693000+00:00,,,,,1012234.0,,1,1,java|image|swing|popup,2685
111,12803588,"How to generate link using @Html.ActionLink() in ASP .NET MVC Razor view engine if link text contains html, which should be rendered too?","<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/5059805/razor-syntax-prevent-escaping-html-in-an-action-link"">Razor syntax prevent escaping html in an action link</a>  </p>
</blockquote>



<p>How can I generate link, which contains image, using ASP.NET MVC Razor view engine <code>@Html.ActionLink()</code> method. This method takes inner link text as first parameter, so I tried:</p>

<pre><code>@{
string linkInnerHtml = string.Format(""&lt;img src=\""{0}\"" /&gt; Tiles"", MyClass.GetImgSrc());
}
@Html.ActionLink(linkInnerHtml, ""action"" ... )
</code></pre>

<p>but, as a result, I got link with <code>&lt;img src=""/source.img"" /&gt; Tiles</code> inner text. HTML didn't render.</p>",12803642.0,2,0,,2012-10-09 15:36:31.617000+00:00,1.0,2012-10-09 16:08:59.863000+00:00,2017-05-23 10:30:08.663000+00:00,,-1.0,,1346161.0,,1,8,c#|asp.net-mvc|razor,34590
112,12803585,Example usage of SetProcessAffinityMask in C++?,"<p>I need to pin various c/c++ processes to specific cores on a machine for benchmarking only on Windows 7 64-bit. My machine has 16 cores (2x8). I'm trying to do this by calling SetProcessAffinityMask from within the code for a given process. Assuming that's correct I am unsure of how exactly to use this function. I've seen the documentation but am unable to understand its description of what the second argument needs to be. I also haven't found any example c/c++ usage either on SO or on Google having searched.</p>

<p>Question1: Taking a 16 core machine (2cpux8) for example and a c/c++ project would you please provide an illustrative example for how to use SetProcessAffinityMask to pick each of the 16 cores and an explanation of the second argument for my understanding? How would I translate a core id from 0-15 to its equivalent bitmask?</p>

<p>Question2: Does it make a difference to the usage if there are 2x8 cores as opposed to 16 cores on one cpu? Or is it the same usage?</p>

<p>Many thanks. Here's what I have so far.</p>

<pre><code>#include &lt;Windows.h&gt;
#include &lt;iostream&gt;

using namespace std;

int main () {

    HANDLE process = GetCurrentProcess();

    DWORD_PTR processAffinityMask = 0; /// What to do here?

    BOOL success = SetProcessAffinityMask(process, processAffinityMask);

    cout &lt;&lt; success &lt;&lt; endl;

    return 0;

}
</code></pre>",12803725.0,2,0,,2012-10-09 15:36:25.250000+00:00,6.0,2021-02-25 01:42:29.580000+00:00,2016-06-07 14:54:30.177000+00:00,,3865653.0,,1671511.0,,1,14,c++|windows,15783
113,12803583,How to find on which updates site the plugin is located?,"<p>I know, that somewhere on some update site an eclipse RCP plugin ""org.eclipse.e4.tools.emf.liveeditor"" is located. how do i find the right update site? 
Is there a posibility to search the update sites for a plugin?</p>",12803698.0,2,0,,2012-10-09 15:36:17.477000+00:00,,2012-10-11 11:21:03.380000+00:00,2012-10-11 11:21:03.380000+00:00,,1442874.0,,513393.0,,1,-1,eclipse|eclipse-plugin|rcp,370
114,12803576,SBJson Stream Parser crashes,"<p>I am working on a webservice in Json with SBJson.</p>

<p>When I receive something like that there is no problem :</p>

<pre><code>{""error"":""The operation failed""}
</code></pre>

<p>But When I receive something like that, it crashes the app :</p>

<pre><code>[{""id"":""29""}]
</code></pre>

<p>Does anybody have an idea ?</p>

<p>Thank you very much for your time.</p>",12804320.0,1,1,,2012-10-09 15:35:57.123000+00:00,,2012-10-09 16:27:31.483000+00:00,,,,,1579654.0,,1,0,objective-c|xcode|json|web-services|sbjson,118
115,12803572,How to Play a Sound Effect with a Audio Graph,"<p>I have an AudioGraph that I'm using for bi-directional audio communication.  I'd like to also play some sound effects (Using System Sound Services) while the graph is started, but I can't seem to get it to work.</p>

<p>The sound effects play perfectly fine when is the graph is stopped.</p>

<p>Can these two audio frameworks be used together in this way?  Is there something special I need to do to mix the output together?</p>",13909265.0,1,1,,2012-10-09 15:35:45.167000+00:00,,2012-12-17 06:21:50.137000+00:00,,,,,105382.0,,1,-1,ios|audio,189
116,12803569,Implementing different online payment options on different products in Magento,"<p>In Magento, I need to implement different checkout options for different product types. Is this possible?</p>

<p>To clarify, I have one set of products that can be paid by credit card <em>or</em> by cash on delivery, and a different set of products that should only be paid by credit card.</p>",,1,0,,2012-10-09 15:35:21.927000+00:00,,2012-10-17 10:01:18.767000+00:00,,,,,1732230.0,,1,2,magento|online-store,795
117,12803566,How to read numbers in python conveniently?,"<pre><code>x1, y1, a1, b1, x2, y2 = int(input()), int(input()), int(input()), int(input()), int(input()), int(input())
</code></pre>

<p>My problem is to read 6 numbers each given on a new line. How to do that more laconically than my code above?</p>",12803592.0,3,0,,2012-10-09 15:35:09.737000+00:00,,2012-10-09 15:45:07.717000+00:00,,,,,1636566.0,,1,4,python,140
118,12803564,What do these columns stand for?,"<p>Just started to dabble in linux.  Other than the date can someone tell me what each column is?  Overview wise.  I got to this point by cd /home   ls =la</p>

<pre><code>drwxr-xr-x  9 root         root         4096 Aug 27 22:02 .
drwxr-xr-x 24 root         root         4096 Oct  3 14:48 ..
drwxr-xr-x  4 admispconfig admispconfig 4096 Dec  7  2010 admispconfig
drwxr-xr-x  2 jsmith       root         4096 Oct 15  2008 jsmith
</code></pre>

<p>If I were to guess the 3rd is the user, the 4th is the level of user, and the 6th is date/time created. But I'm not sure about the rest.</p>

<p>I will be going through a few beginning tutorials this weekend and if all goes well I'll sign up for a intro class at the local college. So I'm testing the waters so to speak. </p>",12803622.0,1,5,,2012-10-09 15:34:58.367000+00:00,,2012-10-09 19:04:59.660000+00:00,2012-10-09 19:04:59.660000+00:00,,367456.0,,813065.0,,1,-1,linux,97
119,12803563,how to update items in an array/list with mongo c# driver?,"<p>With the recent update to <a href=""http://www.mongodb.org/display/DOCS/CSharp+Driver+LINQ+Tutorial"">10gen c# driver for mongodb</a> I want to update my code so it use the strongly typed version.</p>

<p>My previous call was :</p>

<pre><code>var update2 = new UpdateBuilder();
var index = album.Ratings.IndexOf(rating);
update2.Set(""Ratings."" + index + "".Number"", number);
update2.Set(""Rating"", album.Rating);
_session.Db().GetCollection&lt;Album&gt;(""Album"")
    .Update(Query&lt;Album&gt;.Where(x =&gt; x.Id == objId), update2); //this line is working
</code></pre>

<p>The new call would be :</p>

<pre><code>update.Set(x =&gt; x.Ratings[index].Number, number);
//update2.Set(""Ratings."" + index + "".Number"", number); previous call
</code></pre>

<p>But I get this exception :</p>

<blockquote>
  <p>Unable to determine the serialization information for the expression:
  (Album x) =>
  x.Ratings.get_Item(WebApp.Areas.API.Controllers.RatingController+&lt;>c__DisplayClass5.index).Number.</p>
</blockquote>

<p>Is there any way I can update an item inside a List?</p>",12825545.0,1,0,,2012-10-09 15:34:44.160000+00:00,,2012-10-10 18:03:30.587000+00:00,,,,,245836.0,,1,6,c#|mongodb|mongodb-.net-driver,3542
120,12803560,Raise ParentChanged event programmatically of a Control,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/12800520/find-row-index-of-control-added-to-tablelayoutpanel"">Find row index of control added to TableLayoutPanel</a>  </p>
</blockquote>



<p>Can we raise <code>ParentChanged</code> event programmatically in Windows Forms for a control?</p>

<p>Or for that matter raise any event of a control programmatically?</p>",,1,1,,2012-10-09 15:34:38.177000+00:00,,2012-10-09 21:17:42.273000+00:00,2017-05-23 12:18:50.253000+00:00,,-1.0,,846380.0,,1,0,c#|winforms|events|controls,563
121,12803562,How to get the size of dynamically (using malloc or calloc )allocated memory?,"<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""https://stackoverflow.com/questions/1281686/determine-size-of-dynamically-allocated-memory-in-c"">determine size of dynamically allocated memory in c</a><br>
  <a href=""https://stackoverflow.com/questions/1533519/newbie-questions-about-malloc-and-sizeof"">newbie questions about malloc and sizeof</a><br>
  <a href=""https://stackoverflow.com/questions/232691/how-can-i-get-the-size-of-an-array-from-a-pointer-in-c"">How can I get the size of an array from a pointer in C?</a></p>
  
  <p><a href=""https://stackoverflow.com/questions/5213356/malloc-how-much-memory-has-been-allocated?rq=1"">Malloc -&gt; how much memory has been allocated?</a></p>
</blockquote>

<pre><code>int **arrofptr;
arrofptr = (int **)malloc(sizeof(int *) * 2);
arrofptr[0] = (int *)malloc(sizeof(int)*6144);
arrofptr[1] = (int *)malloc(sizeof(int)*4800);
</code></pre>

<p>Now i have to know that how many bytes are allocated in arrofptr,arrofptr[0],arrofptr[1]? is there any way to know the size?</p>

<p>if we will print</p>

<pre><code>sizeof(arrofptr);
sizeof(arrofptr[0]);
sizeof(arrofptr[1]);
</code></pre>

<p>then it will print 4</p>",,2,1,,2012-10-09 15:34:37.590000+00:00,0.0,2013-07-30 08:49:49.887000+00:00,2017-05-23 10:24:54.270000+00:00,,-1.0,,1707976.0,,1,2,c|size|malloc,3418
122,12803557,Display Alert when push arrives,<p>How Can I Display an alert when push notification arrives from C2DM or GCM. Right now I am displaying notifications on status bar. So How can I get a notification as an alert.</p>,12803996.0,2,1,,2012-10-09 15:34:35.313000+00:00,1.0,2015-03-19 05:15:39.593000+00:00,2015-03-19 05:15:39.593000+00:00,,2078177.0,,1409294.0,,1,4,android|push-notification|android-c2dm|google-cloud-messaging,5409
123,12803556,How to right align the header of just one Gridview column,"<p>Does anybody knows how to right-align a header of just one column of a gridview.  Been searching the web and still cannot find a solution for it.</p>

<p>The HorizontalAlign='Right' works for the data, but not for the header.  I do not want to right-align all columns but just one.</p>

<p>Here's an excerpt of the code:</p>

<pre><code>&lt;asp:GridView ID=""gvCustomer"" AutoGenerateColumns=""False"" runat=""server""&gt;
    &lt;Columns&gt;
        &lt;asp:BoundField DataField=""CustomerId"" HeaderText=""Customer Id"" /&gt;

               (other fields here)

                &lt;asp:TemplateField HeaderText=""Contact Name"" HeaderStyle-HorizontalAlign=""Right"" &gt;
                    &lt;ItemTemplate&gt;
                            &lt;asp:Label runat=""server"" ID=""lblContactName"" Text='&lt;%# Eval(""ContactName"") %&gt;' /&gt;
                    &lt;/ItemTemplate&gt;
                    &lt;ItemStyle HorizontalAlign=""Right"" /&gt;
                    &lt;HeaderStyle HorizontalAlign=""Right"" /&gt;
                &lt;/asp:TemplateField&gt;
    &lt;/Columns&gt;
&lt;/asp:GridView&gt;
</code></pre>

<p>Any help is appreciated. Thanks!</p>

<p>Niki</p>",,6,1,,2012-10-09 15:34:29.433000+00:00,,2016-12-08 13:36:24.460000+00:00,,,,,943746.0,,1,3,asp.net|gridview|header|right-align,46867
124,12803552,Line chart start at Feb not Jan,"<p>My line chart, which is posted below via a jsfiddle starts from February and I would like to see it to start from January. What am I missing?</p>

<p><a href=""http://jsfiddle.net/TXPWK/66/"" rel=""nofollow"">http://jsfiddle.net/TXPWK/66/</a></p>",12803590.0,1,1,,2012-10-09 15:34:25.090000+00:00,,2012-10-09 15:40:05.140000+00:00,2012-10-09 15:40:05.140000+00:00,,1713824.0,,1732217.0,,1,0,javascript|charts|flot,65
125,12803549,"Touch Glow Example with css and jQuery, Enjoy","<p>Just came up with this simple approach today after seeing a few other people use this cool glow effect in a couple different iOS Apps. I've had so much help from people in this community I thought I could give back a little. Enjoy!</p>

<p>Here is some simple CSS for the glow effect (white in this case). Of course depending on your button width and height you may have to adjust the top and bottom %'s.</p>

<pre><code>.glow-hover-effect {
    display:none;
    background: #B4B2B2;
    height:1px;
    width:2px;
    margin:0 auto;
    z-index:500;
    position:absolute;
    top: 15%;
    left: 47%;
    -webkit-border-radius: 5em;
    -webkit-box-shadow: 0px 0px 45px 30px rgba(255, 253, 253, 0.75); 
}
.ftk50 {
    position:relative;
    z-index:100;
}
</code></pre>

<p>And here is the jQuery that plays out when you tap on a device. I would be interested in seeing a shorter method for this too?</p>

<pre><code>$('.ftk50').bind('touchstart', function() {
      $('.glow-hover-effect').fadeIn();
 });

$('.ftk50').bind('touchend', function() {
      $('.glow-hover-effect').fadeOut();
 });
</code></pre>

<p>Example HTML</p>

<pre><code>&lt;div class=""ftk50""&gt; 
   &lt;div class=""glow-hover-effect""&gt;&lt;/div&gt; 
   &lt;input type=""button"" value=""Buy Now"" data-ajax=""false""/&gt;
&lt;/div&gt;
</code></pre>

<p>BAM now your stylin' with a glow effect on your button. Courtesy <a href=""http://www.slickremix.com"" rel=""nofollow"">http://www.slickremix.com</a>
 Anybody have any other solutions?</p>",,0,0,,2012-10-09 15:34:18.347000+00:00,0.0,2012-10-11 15:13:01.840000+00:00,,,,,1601347.0,,1,1,ios|glow,710
126,12803547,How to update items in listbox from new instances without flickering?,"<p>I have a <code>ListBox</code> bound to <code>ObservableCollection</code> with some items. They could be instances of base class or some inherited classes. I need to update item list once in 3 seconds. To update collection list item provider downloads new list and then I need to merge old and new lists. Items in old and new lists are associated using <code>Item.Id</code> property. The problem is how to update items in listbox without flickering and to preserve current selection etc.</p>

<p>There are two ways to do that</p>

<ol>
<li><p>Do <code>list.RemoveAt()</code> and then <code>list.InsertAt()</code> to replace all items. Also it's useful to use <code>CollectionViewSource.DeferRefresh()</code> and save current selection before update and restore after. With this approach I encountered some issues like tooltip flickering etc.</p></li>
<li><p>The other way is to update each property of old items with new values. But this is kind of difficult because there are some inherited instances in the collection.</p></li>
</ol>

<p>What is the proper way to handle such situation? How to efficiently implement live data updates (when updates are downloaded in new instance collection)?</p>",,2,1,,2012-10-09 15:34:13.157000+00:00,,2012-10-09 17:21:01.007000+00:00,,,,,282328.0,,1,0,c#|.net|wpf|data-binding,1305
127,12803545,Referencing outer context without reassignment,"<p>Is it possible to reference the context of the outer function without reassigning the context to some local variable?</p>

<p>For example:</p>

<pre><code>var objects = [];

// populate objects

Foo.prototype.bar = function() {
    var outerObject = this;
    $.each(objects, function () {
        this.someMethod(outerObject);
    });
};
</code></pre>",12803645.0,1,0,,2012-10-09 15:34:04.003000+00:00,,2012-10-10 17:08:21.143000+00:00,2012-10-09 15:47:13.970000+00:00,,172776.0,,172776.0,,1,0,javascript,39
128,12803532,cpp win7 console without scrollbars,"<p>I'd like to remove the scrollbars from my console (like in the <code>edit</code>-command) because i want to make a qbasic-like program. I know that here is <a href=""https://stackoverflow.com/questions/3471520/how-to-remove-scrollbars-in-console-windows-c"">a thread</a> but it does not work for me in <em>windows 7 32bit</em>. There is written that you only have to make the console screen buffer the same size as the console window.<br>
This dont work:</p>

<pre><code>HANDLE hstdout = GetStdHandle(STD_OUTPUT_HANDLE);
CONSOLE_SCREEN_BUFFER_INFO csbi;
GetConsoleScreenBufferInfo(hstdout, &amp;csbi);

csbi.dwSize.X = csbi.srWindow.Right;
csbi.dwSize.Y = csbi.srWindow.Bottom;
SetConsoleScreenBufferSize(hstdout, csbi.dwSize);
</code></pre>

<p>Even if i set <code>csbi.dwSize.X</code> and <code>Y</code> to 10 or smaller, the scrollbars are there.</p>",16620767.0,1,0,,2012-10-09 15:33:08.583000+00:00,,2014-02-28 16:31:02.833000+00:00,2017-05-23 12:12:25.697000+00:00,,-1.0,,1692134.0,,1,0,c++|console|scrollbar|qbasic,306
129,12803508,how to check used udp buffer status?,"<p>I have a program that recevice message in udp in visual studio.</p>

<p>sometime I miss a message.I want to use select to see udp buffer used size if udp rec buffer is full.</p>

<p>How I can use select for this purpose?</p>

<p>where can I see a example?</p>",12803723.0,3,2,,2012-10-09 15:32:08.933000+00:00,,2012-10-10 00:17:17.430000+00:00,2012-10-10 00:17:17.430000+00:00,,207421.0,,598470.0,,1,2,c++|udp,1198
