id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
26215829,,"Assuming the workbook has been saved in the appropriate name format, use this formula in G2.",,,0,,2014-10-06 12:02:23.420000+00:00,,2014-10-06 12:02:23.420000+00:00,,,,user4039065,,26215585,2,3,,
26215833,,": 
 Open CURSOR-1
 Open CURSOR-2 and Use that cursor as a pointer for the new Cursor you care going to create
 Close CURSOR-2
 Close Cursor-1
Try this Sample::
Note:- Make sure you close all the cursors",,,0,,2014-10-06 12:02:47.257000+00:00,,2014-10-06 12:02:47.257000+00:00,,,,,1083093.0,26213786,2,2,,
26215834,,"You can think about the construct  as a derived column, which isn't returned to the client via select list, but is used for sorting.
You can look at it this way:",,,1,,2014-10-06 12:02:53.843000+00:00,,2014-10-06 12:02:53.843000+00:00,,,,,3925232.0,26213801,2,3,,
26215838,,The  library has the  function to do this:,,,0,,2014-10-06 12:03:15.593000+00:00,,2014-10-06 12:03:15.593000+00:00,,,,,1000343.0,26209038,2,1,,
26215839,,"Yes, it is aware that it's an invalid local time - which is why when you specifically ask it to convert that local time into UTC, it throws an exception. It's roughly equivalent to calling .
The  call you're making specifically throws an exception on either ambiguous or skipped times. If you use  you won't get an exception, but it may not give you the result you want. Or, you could use  which will allow you to map invalid local date/time values however you want.
As side-notes:
Your  variable is a , so the name is a bit misleading
You don't need to call  -  will always return a  with a kind of , hence the name.",,,6,,2014-10-06 12:03:17.350000+00:00,,2014-10-06 13:14:29.487000+00:00,2014-10-06 13:14:29.487000+00:00,,22656.0,,22656.0,26215747,2,1,,
26215842,,,,,0,,2014-10-06 12:03:28.727000+00:00,,2014-10-06 12:03:28.727000+00:00,,,,,3257857.0,26215695,2,0,,
26215844,,"this is very easy way to do this without any Library:
if the OS version is not supported - under kitkat - so nothing happend.
i do this steps:
in my xml i added to the top this View:
then i made this method:
also you need those both methods to get action Bar &amp; status bar height:
then the only thing you need is this line to set status bar color:",,,4,,2014-10-06 12:03:43.217000+00:00,,2014-10-06 12:37:26.893000+00:00,2014-10-06 12:37:26.893000+00:00,,3166417.0,,3166417.0,22192291,2,50,,
26215846,,"See the Laravel docs for Mass Assignment. All you need to do add a  property to your model:
That will allow you to 'mass assign' your properties in a  method.
Alternatively, you could insatiate a new User object and individually set it's values:",,,2,,2014-10-06 12:03:57.077000+00:00,,2014-10-06 12:09:30.977000+00:00,2014-10-06 12:09:30.977000+00:00,,567131.0,,567131.0,26214971,2,2,,
26215848,,Remove your second  or move it into the -block. ,,,1,,2014-10-06 12:04:00.647000+00:00,,2014-10-06 12:04:00.647000+00:00,,,,,29812.0,26215789,2,1,,
26215852,,"You've got a mistake. This line:
is being executed even when  since you have it out of if sentence.",,,1,,2014-10-06 12:04:10.523000+00:00,,2014-10-06 12:04:10.523000+00:00,,,,,2796295.0,26215789,2,0,,
26215856,,"It is possible out-of-the-box. There is a commercial CB Replicator solution that solves exactly this problem. It performs complex mapping of CRM security model into SharePoint groups and and folder level permissions.
Shortly described it deploys tiny plugin into CRM that collects all the events that could require change of permissions. There is a standalone service that gets these events and write proper permissions into SharePoint as item level permissions on referenced folders by sharepointdocumentlocation entity.
It support various action in CRM that lead into permissions change, e.g.s security roles, business unit hierarchy, privilege depths, team membership, access team, access team templates, sharing.",,,0,,2014-10-06 12:04:14.247000+00:00,,2018-02-14 21:55:03.060000+00:00,2018-02-14 21:55:03.060000+00:00,,7920473.0,,1613624.0,11581941,2,5,,
26215857,,"Most basically open a terminal with Ctrl-Alt-t and type . That will work but there is a better way, which I'll explain.
When you're developing a web app you will eventually want to deploy it. You'll want the environment on which you're developing to be as similar to the one on which you deploy as possible. One way to do this is virtual environments. On Ubuntu you also have the option of Docker.
Virtual environments are probably slightly easier if you're just starting out but I would recommend building up to Docker, which is more complete IMO. If you're using Python 3 then you should use pyvenv to create your virtual environments. On Python 2 you want virtualenv. These will create an isolated Python environment specific to the project they contain, which means you can have many custom setups for many projects, and you can recreate these relatively easily when deploying to production. When the environment is active you can install python packages with .",,,1,,2014-10-06 12:04:17.087000+00:00,,2014-10-06 12:16:36.127000+00:00,2014-10-06 12:16:36.127000+00:00,,1280784.0,,1280784.0,26215738,2,19,,
26215858,,I prefer to work with them as with a collection of Option[T],,,0,,2014-10-06 12:04:19.003000+00:00,,2014-10-06 12:04:19.003000+00:00,,,,,3711735.0,26215349,2,2,,
26215860,,Here's a copy of the tock.aiff file.,,,0,,2014-10-06 12:04:23.857000+00:00,,2014-10-06 12:04:23.857000+00:00,,,,,1370263.0,18918881,2,0,,
26215862,,"Well, we finally figured it out. We had to use the Google Admin SDK in order to implement SSO. We had some troubles with the scopes, but after we polished that, everything seems to be working OK.",,,0,,2014-10-06 12:04:34.463000+00:00,,2014-10-06 12:04:34.463000+00:00,,,,,1380055.0,26041672,2,0,,
26215867,,"You can disable categories on xAxis, then simply use dataLabels instead: 
Example: http://jsfiddle.net/zf7te5ef/3/",,,2,,2014-10-06 12:05:01.637000+00:00,,2014-10-06 12:05:01.637000+00:00,,,,,1451635.0,26208016,2,1,,
26215869,,"There is no else on the inner if, so it checks that it is not 0, doesnt execute the code within the if, then goes to the  line that is after the if statement.
What is the point of your if statement if all it does is allow that line to be executed twice",,,0,,2014-10-06 12:05:04.570000+00:00,,2014-10-06 12:05:04.570000+00:00,,,,,2497001.0,26215789,2,0,,
26215873,,"You are using  even if number is  secondly your else part should be inside the if block if user enters  it should be going to the else part according to your message.
So it should be like this, ",,,0,,2014-10-06 12:05:15.073000+00:00,,2014-10-06 12:19:17.600000+00:00,2014-10-06 12:19:17.600000+00:00,,1997093.0,,1997093.0,26215789,2,1,,
26215874,," is a  while you require a  here.  is a combination of  and  for cases where they are symmetrical. This isn't the case here because validation is only for reading JSON, not for writing it. So you cannot write a single . 
To get around this, write your  and  separately:",,,3,,2014-10-06 12:05:15.910000+00:00,,2014-10-06 12:18:33.570000+00:00,2014-10-06 12:18:33.570000+00:00,,638427.0,,638427.0,26214841,2,0,,
26215875,,"You must Add name attribute for your inputs like :
Or use html helpers for it ",,,0,,2014-10-06 12:05:25.750000+00:00,,2014-10-06 12:11:17.727000+00:00,2014-10-06 12:11:17.727000+00:00,,395022.0,,395022.0,26215267,2,0,,
26215876,,"It doesn't look like the click handler is actually assigned to the button's click event.  So the button is causing a post-back, but not invoking the handler.  (I bet if you debug the current code you'll find that the  method is never even invoked.)
Try assigning it explicitly:",,,2,,2014-10-06 12:05:31.097000+00:00,,2014-10-06 12:05:31.097000+00:00,,,,,328193.0,26215810,2,1,,
26215878,,You can do this with ,,,4,,2014-10-06 12:05:39.417000+00:00,,2014-10-06 15:12:17.817000+00:00,2014-10-06 15:12:17.817000+00:00,,1144035.0,,1144035.0,26215822,2,1,,
26215880,,It is of course not necessary anymore to re-compile QT yourself since they now also ship a prebuilt installer for opengl-desktop,,,0,,2014-10-06 12:05:41.520000+00:00,,2014-10-06 12:05:41.520000+00:00,,,,,4023507.0,15973247,2,0,,
26215884,,You need to set this in the manifest,,,1,,2014-10-06 12:06:02.693000+00:00,,2014-10-06 12:06:02.693000+00:00,,,,,2732806.0,26215853,2,0,,
26215885,,"This is problem in Eclipse SR1. You should switch back to R (SR0) release, next you can install PDT 3.3.1 from marketplace.
See also bug report on bugzilla
Edit:
Problem is fixed in nightly builds: http://download.eclipse.org/tools/pdt/updates/3.4-nightly/
Edit 2:
We released new stable (3.3.2) version with fix for this problem. You can find it on marketplace or in this update site: http://download.eclipse.org/tools/pdt/updates/3.3.2/",,,0,,2014-10-06 12:06:06.320000+00:00,,2014-12-26 16:18:53.963000+00:00,2014-12-26 16:18:53.963000+00:00,,691742.0,,691742.0,26067892,2,14,,
26215886,,"You must have something like 
Just do ",,,0,,2014-10-06 12:06:13.690000+00:00,,2014-10-06 12:06:13.690000+00:00,,,,,426350.0,26176483,2,2,,
26215889,,"Divide by 0 error.
That line is done twice if number is not 0, and once if it is 0.",,,0,,2014-10-06 12:06:18.073000+00:00,,2014-10-06 12:06:18.073000+00:00,,,,,3932317.0,26215789,2,1,,
26215891,,"The root cause of your problem is overlapping elements.
Since you're moving the circle element on top of the square element in your  handler, the subsequent  event will be triggered on the circle. Since that event was not triggered on the square element, no  event will be generated.
If you have to keep the circle element on top of the square, you can use the pointer-events CSS rule to force mouse events to ""go through"" the circle element.",,,0,,2014-10-06 12:06:21.093000+00:00,,2014-10-06 12:06:21.093000+00:00,,,,,464709.0,26213333,2,0,,
26215896,,"you would need to add 
So that code should look like ",,,0,,2014-10-06 12:06:34.867000+00:00,,2014-10-06 12:06:34.867000+00:00,,,,,1838188.0,26194264,2,1,,
26215895,,"Ok, solved my own problem - basically I added an exception for the cpi.exe program on HOST1 but not on HOST2. The solution was to ensure the exception was added to BOTH machines!",,,0,,2014-10-06 12:06:34.870000+00:00,,2014-10-06 12:06:34.870000+00:00,,,,,2722510.0,26214498,2,0,,
26215897,,Try this in manifest,,,5,,2014-10-06 12:06:35.640000+00:00,,2014-10-06 12:06:35.640000+00:00,,,,,3320129.0,26215364,2,1,,
26215899,,"Refer: 
MassAssignmentException in Laravel
Laravel provide by default a protection against mass assignment security issues. That's why you have to manually define which fields could be ""mass assigned"" ",,,1,,2014-10-06 12:06:40.413000+00:00,,2014-10-06 13:08:22.157000+00:00,2017-05-23 12:27:18.597000+00:00,,-1.0,,2755677.0,26214971,2,1,,
26215904,,"The following code was working for me...
var contact_list = $('#compose_contact_list');
    contact_list.jstree({
        ""checkbox"" : {
            ""keep_selected_style"" : false,
            ""tie_selection"" : false
        },
        ""plugins"" : [ ""checkbox"" ]
    });
    contact_list.on(""check_node.jstree"", function(event, data){
        alert(data.node.text);
    });",,,0,,2014-10-06 12:06:51.343000+00:00,,2014-10-06 12:06:51.343000+00:00,,,,,3560680.0,15363367,2,4,,
26215905,,"Take a look at your code
line I put * will execute always whether or not  condition satisfy.
You can change your code to following.",,,2,,2014-10-06 12:07:02.150000+00:00,,2014-10-06 12:07:02.150000+00:00,,,,,1869846.0,26215789,2,0,,
26215906,,"You didn't assign the function to the button on the HTML code, you need to add  to the button Tag",,,0,,2014-10-06 12:07:12.003000+00:00,,2014-10-06 12:07:12.003000+00:00,,,,,3073244.0,26215810,2,1,,
26215908,,I've never used Spring boot but it clearly says it needs a transaction manager.  Depending on how you're accessing your DB you need something like:,,,0,,2014-10-06 12:07:15.230000+00:00,,2014-10-06 12:07:15.230000+00:00,,,,,2438182.0,26215809,2,0,,
26215912,,"//At first, Fill in the variable ""sourceList"" with the json data
//Create a global variable for accessing the selected values
//Define the multiselect autocomplete textbox as below : 
Hope this helps :)",,,0,,2014-10-06 12:07:25.317000+00:00,,2014-10-06 12:07:25.317000+00:00,,,,,3933011.0,26215391,2,1,,
26215915,,"I don't seem to be able to comment so I'll post an answer instead.
What would fit with your symptoms is that your shaderFOO.getProgramHandle() and shaderBAR.getProgramHandle() might return the same, for example if the stored program handle is overwritten with subsequent calls.
Hard to say without the ShaderLoader class, however.",,,2,,2014-10-06 12:07:37.723000+00:00,,2014-10-06 12:07:37.723000+00:00,,,,,4112914.0,26185246,2,0,,
26215916,,"Try this code 
Css Style :",,,0,,2014-10-06 12:07:39.140000+00:00,,2014-10-06 12:07:39.140000+00:00,,,,,1724419.0,26182429,2,0,,
26215917,,"Linq-To-Entities doesn't have a mapping for  to SQL.  So, instead you have to break it down into the Year, Month, Day, and Hour to get the results you are looking for.
Then when you consume  you can put the date parts back together.",,,3,,2014-10-06 12:07:42.867000+00:00,,2014-10-06 12:23:07.887000+00:00,2014-10-06 12:23:07.887000+00:00,,302918.0,,302918.0,26215722,2,1,,
26215920,,"User is a keyword, so to access a column ""user"", you have to put it into square brackets:",,,0,,2014-10-06 12:07:58.807000+00:00,,2014-10-06 12:07:58.807000+00:00,,,,,1827295.0,26215892,2,0,,
26215921,,"Cloudinary supports uploading from DATA URLs (Base 64). For more information:
http://support.cloudinary.com/entries/25785301-How-to-upload-Base64-data-to-Cloudinary-using-Post-Request",,,0,,2014-10-06 12:07:59.930000+00:00,,2014-10-06 12:07:59.930000+00:00,,,,,2433909.0,26196478,2,1,,
26215922,,Here the + refers to ORing and . refers to ANDing operations. (A'C')+(A'C') means that A's complement is ANDed with C's complement which is ORed with the ANDing of A's complement with C's complement.,,,0,,2014-10-06 12:08:03.747000+00:00,,2014-10-06 12:08:03.747000+00:00,,,,,4102404.0,21663764,2,0,,
26215924,,Try this,,,2,,2014-10-06 12:08:09.410000+00:00,,2014-10-06 12:08:09.410000+00:00,,,,,2147652.0,26215853,2,3,,
26215926,,"Because that's how you iterate over an object, not an array.
The standard for loop will return only the results you expected: 
To remove all the classes from them, use this inside the loop: 
To remove just a specific class: 
If you want to remove the whole element attribute (not just reset classes), use: 
See all three examples in action here: http://jsfiddle.net/vr9mm2vk/1/",,,7,,2014-10-06 12:08:11.920000+00:00,,2014-10-06 12:29:26.210000+00:00,2014-10-06 12:29:26.210000+00:00,,965907.0,,965907.0,26215866,2,4,,
26215927,,"It's means that your application was ran under administrator, so you can kill it only under administrator too.
Try too launch application under another user.
Hope this help.",,,0,,2014-10-06 12:08:18.030000+00:00,,2014-10-06 12:08:18.030000+00:00,,,,,3218677.0,26215853,2,0,,
26215928,,If you have more then one browser (using java 8),,,0,,2014-10-06 12:08:20.263000+00:00,,2014-10-06 12:08:20.263000+00:00,,,,,2447599.0,9588827,2,-1,,
26215930,,"Use a standard  loop (instead of a  loop) so you only hit the numeric properties. 
Currently you are hitting all the properties including, for example, .",,,2,,2014-10-06 12:08:24.270000+00:00,,2014-10-06 12:08:24.270000+00:00,,,,,19068.0,26215866,2,1,,
26215931,,"In Java 8 you can do this
which will print all files in a folder while excluding all directories. If you need a list, the following will do:
If you want to return  instead of  just map it:
You also need to make sure to close the stream! Otherwise you might run into an exception telling you that too many files are open. Read here for more information.",,,14,,2014-10-06 12:08:32.020000+00:00,,2017-06-01 09:36:02.147000+00:00,2017-06-01 09:36:02.147000+00:00,,1029251.0,,1029251.0,1844688,2,138,,
26215932,,"But one should iterate over the arrays, and also check for nil results in some cases, especially when retrieving the outer array element.
And for testing insert NSLog statements after each step.",,,0,,2014-10-06 12:08:38.610000+00:00,,2014-10-06 18:49:15.007000+00:00,2014-10-06 18:49:15.007000+00:00,,581994.0,,581994.0,26213985,2,0,,
26215933,,You can use something like:,,,0,,2014-10-06 12:08:38.950000+00:00,,2014-10-06 12:08:38.950000+00:00,,,,,874366.0,26212396,2,1,,
26215934,,"try using the @media css3 types to refine based on the device resolution
for example
@media (max-width: 480px) and (max-height: 200px){.modal{ height: 150px}}",,,1,,2014-10-06 12:08:39.123000+00:00,,2014-10-06 12:08:39.123000+00:00,,,,,3545438.0,26215855,2,0,,
26215938,,"  OS is windows 8 64-bit [...]
  ValueError: No backend available 
Allow me to translate: You forgot to install the correct USB driver. 
USB devices need a driver to work in Windows. Look at PyUSB website for details, and use Zadig to generate and install the driver (e.g. LibUSB-Win32) for you. This program takes care of the certificate that Windows 8 wants to see for your drivers inf file.
Btw: The VID you should use for USB development is .",,,0,,2014-10-06 12:08:58.597000+00:00,,2014-10-06 12:08:58.597000+00:00,,,,,410847.0,26203544,2,1,,
26215940,,"Your program have infinity cycle and therefore calls . If U want to loop cycle from end U need to decrement your  variable. Write  instead of  and change your cycle condition on . To loop from start to end of your string change  on  and your cycle condition on . You can choose a lot of different ways to solve this problem, but the main thing that you have understood the point.",,,0,,2014-10-06 12:09:04.770000+00:00,,2014-10-06 12:31:51.173000+00:00,2014-10-06 12:31:51.173000+00:00,,3857625.0,,3857625.0,26215824,2,2,,
26215941,,You can't traverse actor hierarchy directly. However you could subscribe your every actor to Event Bus and then have one actor to send a Path Report message to the Event Bus and gather all the responses.,,,0,,2014-10-06 12:09:06.760000+00:00,,2014-10-06 12:09:06.760000+00:00,,,,,77102.0,26207278,2,1,,
26215942,,"seems unordered_set is suitable for your requirement.
PS: Pls remember all elements in this set are immutable",,,0,,2014-10-06 12:09:09.530000+00:00,,2014-10-06 12:09:09.530000+00:00,,,,,2451120.0,26215420,2,0,,
26215944,,"You are not missing anything. I guess your workspace is corrupted, just try with brand new one, it should solve the deployment issue!",,,0,,2014-10-06 12:09:17.470000+00:00,,2014-10-06 12:09:17.470000+00:00,,,,,3741739.0,25890198,2,1,,
26215949,,Use  and . ,,,2,,2014-10-06 12:09:22.470000+00:00,,2014-10-06 12:19:45.330000+00:00,2014-10-06 12:19:45.330000+00:00,,2308559.0,,2308559.0,26215786,2,2,,
26215951,,Now this is a kind of challenging question. in order to do this you will need to separate the body into shapes. For example head is like a globe and neck as a cylinder. so as you consider head like a globe then you can get the usual 'd' and calculate volume same as the cylinder.  For the lower body you can treat it as a box having height and width.There you can get the depth by getting the side view of the person. Anyway it is impossible you to calculate exact amount of volume with a different way.   ,,,3,,2014-10-06 12:09:25.183000+00:00,,2014-10-06 12:09:25.183000+00:00,,,,,1258838.0,26180172,2,1,,
26215952,,"To get the the last line of a text file you can use this
This is the simplest method, but is inefficient. You can write your own parser as show here",,,5,,2014-10-06 12:09:29.340000+00:00,,2014-10-06 12:09:29.340000+00:00,2017-05-23 12:11:40.620000+00:00,,-1.0,,2732806.0,26215911,2,2,,
26215953,,"For those looking for manual non-programmatic solution:
http://www.translationtribulations.com/2010/06/cleaning-up-superfluous-tags-in-docx.html 
I've tested that free-trial of memoQ 2014 can indeed be used as a bulky workaround for cleaning Word spell tags.
Still looking for an easier ready-out-of-the-box tool.",,,0,,2014-10-06 12:09:32.953000+00:00,,2014-10-06 12:09:32.953000+00:00,,,,,603516.0,7752932,2,0,,
26215954,,Checkbox padding behaves differently before/after API 17. See this answer for a quick example of how to work around this. The same question contains more discussion of the underlying cause if you are interested.,,,0,,2014-10-06 12:09:46.137000+00:00,,2014-10-06 12:09:46.137000+00:00,2017-05-23 12:28:15.687000+00:00,,-1.0,,2911458.0,26215707,2,1,,
26215955,,"With Castle 3.0, the way to do this is as follows:
And then, assuming you have the necessary details in your  or are fine with the defaults:",,,0,,2014-10-06 12:09:49.467000+00:00,,2014-10-06 12:09:49.467000+00:00,,,,,3205.0,2511185,2,0,,
26215956,,"Make sure both your Application-app.xml from the src and from your bin-debug folder contain the NAME_OF_THE_EXTENSION_ID tag matching exactly what is being called in your ExtensionContext.createExtensionContext(NAME_OF_THE_EXTENSION_ID,null) inside the source code of the ANE. If they don't match you'll not be able to set the external context in the initialization. That should also match the alias from your RemoteClass descriptor before the class declaration. I hope it's helpful info.",,,0,,2014-10-06 12:09:49.613000+00:00,,2014-10-06 12:09:49.613000+00:00,,,,,1629642.0,24159298,2,0,,
26215959,,"Simply use  instead of 
The reason is  will select all of the next s instead of just selecting the next one.
To toggle the other accordions back you need to get them and fade them out 
How it works. ",,,3,,2014-10-06 12:09:52.993000+00:00,,2014-10-06 12:44:23.453000+00:00,2014-10-06 12:44:23.453000+00:00,,2220391.0,,2220391.0,26215863,2,3,,
26215960,,Here is a general solution based on update-in:,,,1,,2014-10-06 12:09:59.157000+00:00,,2014-10-06 12:09:59.157000+00:00,,,,,737729.0,14488150,2,5,,
26215965,,"The intention of SOLID is to get you to create a system that is implementation independent.
SOLID means building many pieces that inject their dependencies so that every individual facet of your system is independently testable. You have an IDbConnectionService that provides an implementation contract to your project. When writing test cases for a service that uses IDbConnectionService as a dependency, you can mock out the functionality of IDbConnectionService to return what you need it to in a faked run time environment. 
By using a base class, you are now providing an low-level implementation. Our intention with SOLID is to specifically not provide implementations until absolutely necessary.
For instance, take this example of an IConnectionFactory:
IConnectionFactory.cs
SqlConnectionFactory.cs
OracleConnectionFactory.cs
SqlConnection and OracleConnection have one reason to change, but the interface segregation principal only requires one contract for them to fulfill in order to stand in for the concept of a ConnectionFactory.",,,7,,2014-10-06 12:10:16.433000+00:00,,2014-10-06 13:05:36.427000+00:00,2014-10-06 13:05:36.427000+00:00,,82333.0,,82333.0,26215641,2,1,,
