score,creation_date,body
7.0,2010-10-18 18:50:12.383000+00:00,"Updated with versions tested in FF3.6, Opera10, Chrome6, MSIE8:
194/270: with async, with getElementsByTagName cached
192/297: with async, no cache
189/259: no async, with getElementsByTagName cached
188/286: no async, no cache
184/242, no async, appendChild (no cache needed), unknown if it's supported everywhere
Credits:
casablanca:  /^https/.test(location)
matyr: relative path, commas between statements, assignment to async
some: no anonymous function and usage of _gaq, non-cacheing of getElementsByTagName, move assignment of async, /^....s/
David Murdoch drop 
Also, changing  to  may improve compression in your HTML source if you use "" to quote tag attributes.
See comments on this post for more information
Since this post now is community wiki and the accepted answer, I removed my first attempts (you can find them in the revision history if you are interested) and only have the latest revisions visible. See the comments on this post for more information. /some"
1.0,2013-04-21 11:47:41.970000+00:00,"This is my full solution. I'm sorry, I missed some div names, but with correct names the last solution not yet worked. This work fine. First I get the current scrolltop, reload the div, and set the scrolltop.
It runs in every 6000 millisecond. It's simple now and work. I have my divs. uzidoboz div have got overflow. My content is in that. But I load it all to the uziRefresh div..."
0.0,2012-04-20 10:18:22.400000+00:00,"First of all cache jQuery collections. No need to call  multiple times. Also setting styles with plain javascript like  will improve performance as well.
See demo http://jsfiddle.net/Xvqfr/1/"
1.0,2010-06-28 17:10:34.430000+00:00,Johnathan Snook has a article on the IE6 bug and its fix. I hope this solves the problem.
132.0,2012-08-27 13:02:42.347000+00:00,"You can do it this way:
Declare interface:
Let your Activity imlement it:
Then pass your activity to ListAdater:
And somewhere in adapter, when you need to call that Activity method:"
0.0,2014-01-11 20:53:39.280000+00:00,You can do something like this
3.0,2011-02-19 06:02:33.360000+00:00,"Nonblocking servers are the best choice provided all your libraries provides nonblocking apis. As mentioned in  your second question if a library blocks (eg database lib making a blocking call), the entire process/thread blocks and the system hangs. Not all of the libraries available are asynchronous which makes it difficult to use tornado/eventlet for all usecases. Also in a multi-core box multiple instances of nonblocking servers needs to be started to use the box capacity completly.
Tornado/Event servers are similar to java nio based servers. There is one conceptual difference between a Tornado and Eventlet. Tornado follows a reactor pattern where the single process waits for IO(socket) events and dispatches them to appropriate handlers. If handlers are nonblocking, best performance can be expected. Typically code written for these frameworks consists of a series of callbacks making it a bit less readable than a synchronous server .Java NIO servers comes under this category.
Eventlet performs the same task but with a cleaner interface. Code can be written as in the case of synchronous server without using callbacks. When an IO is encountered, eventlet schedules another userspace process(not right terminology). 
Apache webapps are more popular that these because of few reasons
It is relatively easy to write synchronous code
Not all required libraries are asynchronous.
But for writing a chat application which handles lots of connections a multi-threaded server will not scale. You have to use async frameworks like twisted/event/Java NIO."
2.0,2013-05-07 12:35:12.973000+00:00,You need to build the page first (thus populating your _deploy directory) via  and then push those contents to the gh-pages branch via .
4.0,2010-01-25 11:07:42.403000+00:00,"I'd recommend defining your own  implementation by subclassing .  That way you can ""back"" your model with any suitable collection (e.g. ).  When an ActionEvent is fired you would typically amend your underlying collection and then fire a  to cause the  to be repainted."
0.0,2009-02-05 06:27:22.043000+00:00,"I've fixed it now, it turns out that the spec command was running the old stock version that comes with OS X so it couldn't find the gem."
0.0,2009-09-30 16:27:46.737000+00:00,"You need to change the individual cells.  
This is VB code lifted from an app where I am able to successfully do this, but it shouldn't be to hard to convert this to c#."
9.0,2013-09-18 19:49:01.640000+00:00,"If you want to forgo MVC entirely, thereby avoiding all the HttpContext mess...
This uses the awesome open source Razor Engine here:
https://github.com/Antaris/RazorEngine"
2.0,2010-12-05 20:11:01.890000+00:00,"The  symbol is not a program argument, its a shell operator - it only works in a shell that understands it as part of parsing a command line.
Apparently, Eclipse doesn't use a shell to start up a Java programs and it doesn't itself process shell operators like  for starting up.  I'll bet if you printed the command arguments in your program, you'd see  and .  A shell would have processed them and not passed them to the program.
Unfortunately, I don't see anything in my version of Eclipse that suggests how to redirect the standard input to come from a file."
3.0,2012-08-17 19:02:04.040000+00:00,"The  command can take an  flag, which allows you to add data to existing files without overwriting old data. However for .mat files  only allows you to add new variables. If you specify a variable name that already exists in the .mat file it will be overwritten.
However, if you are saving to an ASCII file then data is simply appended to the end of the file.
This presents you with two options.
Save using a .mat file, but for each variable you want to save you would need to load any variables with the same name from the .mat file, combine old variable with the new variable and then resave it to the file.
Save the matrices using an ASCII format, and then convert the from ASCII when you load the file.
Update: After re-reading your original question, I have to ask why not save in a single operation rather than saving line by line? "
2.0,2013-09-19 00:46:43.250000+00:00,"This is your problem:
Line 25 of your source appears to be:
It appears that  is likely . I see that your  method attempts to set  to something, but you will want to make sure that's not returning ."
11.0,2011-03-04 09:14:01.317000+00:00,"I think that you shouldn't use removed iterator at all - in case of lists this causes serious problems, shouldn't be different for maps.
EDIT by Matthieu M: this code is well-formed in C++0x and allowed as an extension by MSVC."
3.0,2013-01-05 23:43:22.070000+00:00,"why did you open a  tag again, you are already in echo line?
and what is ? Is that a variable, did you forget to put ?
echo prints out the string that you gave as parameter,
As @hakre mentioned about it,  is used to concatenate strings.
So you can use it in echo line,
And It's not important weather variable defined as a string. It would be a constant variable."
0.0,2014-06-19 17:30:28.440000+00:00,"Or...(du-uh, don't know why I didn't think of it sooner) just use the cell/column/row tags:
Now you can add your properties to your ""My"" classes:"
0.0,2011-06-28 19:48:21.737000+00:00,"On my servers I don't define a primary site in my main httpd.conf file. I do all the virtual hosting in separate application specific conf files.
The only thing I have in my main httpd.conf is the line 
Here's a gist of a way you could try it. I pulled all the wedding site configuration out of your main site configuration. I set it so davidstites.com, afewguyscoding.com, and www.davidstites.com all redirect to www.afewguyscoding.com. The other domains (milehigh et al) are unaffected. I'm not sure where you wanted those to go.
All the wedding related domains redirect to www.davidheartsrachel.com.
I did notice what I think might have been a mess up in your main site configuration. Toward the end where you set your directory permissions you were using the /var/www/afewguyscoding/current/public directory instead of the /var/www/wpress that is the DocumentRoot. The correction I made there is on line 74 of the first document in that gist."
0.0,2012-09-23 12:10:20.103000+00:00,"XMLHttpRequest is the best way, as far as I know, but there are other techniques too. There is the old school way some sites still use. Using hidden iframes and sending request through it.You create an iframe with javascript, append it with 0 width and height and the request the php file. The output must be script that somehow communicates with the parent window script."
0.0,2010-07-18 01:04:53.043000+00:00,"Read Generic BinaryReader and BinaryWriter Extensions, a great way to handle generic casting the unmanaged way.
For VB.NET (safe code only, can also be achieved in C#) use the following:
Imports System.IO
Imports System.Runtime.CompilerServices
Imports System.Runtime.InteropServices
You can now implement the same functionality for , for  etc."
143.0,2013-10-08 13:59:04.647000+00:00,"I found an answer on another thread, but I'll answer the question in case someone else wonders. 
Just replace the  in  with this:"
0.0,2010-12-08 14:41:35.687000+00:00,"EclipseLink JAXB (MOXy) (I'm the tech lead) has an XML mapping file.  For your example the mapping file would be:
binding.xml
Domain Model
This would map the following classes:
XML
To/from the following XML:
Demo Code
As demonstrated by:
jaxb.properties
To use MOXy as your JAXB implementation you need to include a jaxb.properties file with your model classes with the following entry:
Note
This example uses the simplified bootstrapping available in the upcoming EclipseLink 2.2 release.  For an example using EclipseLink 2.1 see:
http://wiki.eclipse.org/EclipseLink/Examples/MOXy/EclipseLink-OXM.XML"
0.0,2012-01-20 03:42:22.350000+00:00,"Instead of calling the VLC binary directly in your console command, try calling  against that command (i.e., ).
Note that this call will return more or less immediately (so if your application is depending upon the call returning in order to determine when VLC has been terminated, it will have to yield some other way)."
0.0,2010-12-10 09:27:57.183000+00:00,"I've heard of OCI API that does it, but not sure if its available for C# (ASP as u mentioned). The only option is to kill that process. "
0.0,2010-06-24 23:14:55.763000+00:00,"Rather than fudging around and trying to find a way to pass contextual information while using the insertion operator, I suggest you make something like a print method like choobablue suggests. It's a nice and simple solution and anything fancier is probably more trouble than it's worth.
I also find it odd that you choose iostreams for an embedded system. They're one of the most bloated parts of the C++ standard library (not just by implementation, but by design) and if you are working on an embedded system, you could just as well roll your own alternative of this (still based on the basic design of iostreams) and can probably do it just as quickly as trying to use iostream effectively and across multiple threads."
0.0,2013-09-07 04:21:48.790000+00:00,"you can achieve this with the use of xib read carefully and if you don't understand anything you can ask me again it's bit tricky
in you xib create a UIView and design for your photo and firstname, lastname cells with the use of textfields image views and all and then take a UITableView.
now drag your UIView and drop it on your UITableView so that it will be considered as your table header and your first section now will be as you designed like photo with firstname and lastname fields.
i've done this in manier projects of mine so hope this way you can also do this thing and ask me if you need any help."
4.0,2013-06-02 17:03:53.810000+00:00,"Because in the first producer, you synchronize on , which is the , not the producer itself.
So you would need to use  instead, except that it won't compile because  is not available yet on that line.
Alternatively you could name your Runnable:
and in your consumer:
But your second approach with a separate mutex is preferable, except that locking on  is an extremely bad idea as this is a global constant (the empty string is in the string pool). You should prefer something like this instead:"
44.0,2011-10-11 13:14:47.073000+00:00,
1.0,2012-12-21 15:10:56.953000+00:00,Try this:
4.0,2011-06-25 16:03:01.403000+00:00,"Reduce variable sizes (in embedded systems)
If your variable size is larger than the word size on a specific architecture, it can have a significant effect on both code size and speed. For example, if you have a 16 bit system, and use a  variable very often, and later realize that it can never get outside the range (−32.768 ... 32.767) consider reducing it to 
From my personal experience, if a program is ready or almost ready, but we realize it takes up about 110% or 120% of the target hardware's program memory, a quick normalization of variables usually solves the problem more often than not. 
By this time, optimizing the algorithms or parts of the code itself can become frustratingly futile: 
reorganize the whole structure and the program no longer works as intended, or at least you introduce a lot of bugs.
do some clever tricks: usually you spend a lot of time optimizing something, and discover no or very small decrease in code size, as the compiler would have optimized it anyway.
Many people make the mistake of having variables which exactly store the numerical value of a unit they use the variable for: for example, their variable  stores the exact number of milliseconds, even if only time steps of say 50 ms are relevant. Maybe if your variable represented 50 ms for each increment of one, you would be able to fit into a variable smaller or equal to the word size. On an 8 bit system, for example, even a simple addition of two 32-bit variables generates a fair amount of code, especially if you are low on registers, while 8 bit additions are both small and fast."
2.0,2012-03-01 17:31:17.083000+00:00,"You are reinventing the wheel.  valuelist(getparts.binnum) will give you your list without all that looping and checking.  Or at the very least you could use ""listAppend()"" to avoid all that comma checking :)"
2.0,2009-10-14 05:41:47.280000+00:00,"Just make a selector that matches any of the id:s when doing the initialization:
Now you have the dialog set up for all the elements, and you can call dialog('open') on any of them."
4.0,2010-12-23 05:50:39.603000+00:00,"The current state-of-the-art floodfill algorithm (since 2006 or so) is based on finding the contour (the outermost boundary) of the connected component, converting the contour into horizontal pixel runs (and detecting and removing of internal holes from the connected component), then fill the pixel runs. The benefits are vastly reduced memory requirements (and/or stack level) as well as being faster (interior pixels are guaranteed to be read exactly once and written once). However the algorithm is not trivial. You'll need to read some research papers in order to implement it."
