score,creation_date,body
1.0,2014-10-06 12:10:16.433000+00:00,"The intention of SOLID is to get you to create a system that is implementation independent.
SOLID means building many pieces that inject their dependencies so that every individual facet of your system is independently testable. You have an IDbConnectionService that provides an implementation contract to your project. When writing test cases for a service that uses IDbConnectionService as a dependency, you can mock out the functionality of IDbConnectionService to return what you need it to in a faked run time environment. 
By using a base class, you are now providing an low-level implementation. Our intention with SOLID is to specifically not provide implementations until absolutely necessary.
For instance, take this example of an IConnectionFactory:
IConnectionFactory.cs
SqlConnectionFactory.cs
OracleConnectionFactory.cs
SqlConnection and OracleConnection have one reason to change, but the interface segregation principal only requires one contract for them to fulfill in order to stand in for the concept of a ConnectionFactory."
2.0,2014-10-06 12:10:21.687000+00:00,"What you need to understand is what a SAN is. 
A SAN is one or more storage arrays, interconnected via a fiber channel network. Your host has special network cards - called Host Bus Adapters (HBAs) - for talking to that network. The network protocols are geared up for storage traffic, and so are well suited to high performance, low latency traffic.
The array you're talking to... well, it varies a great deal as to it's capability. Even an EMC SAN as you refer to it - might be a variety of EMC products as the storage array. Their primary purpose is consolidating storage performance. 
You get a better peak performance out of 100 spindles share with 10 servers, than you would if each server had 10 spindles each. So what your storage array is basically doing is carving up that chunk of 100 spindles into logical units - and then giving them back to your host, such that each host has about the same average performance, but it's peak is 10x the size. (Or more perhaps more realistically - they might go with 50 spindles, because then you get 5x the peak, but half the cost, in return for a lower average). 
Now - Filegroups. As I understand it (being a storage engineer, rather than knowing a great deal of SQL). Filegroups allow you to manage placement of data, specifically to the underlying storage. 
This is something of a ticklish point - because it depends. Typically your storage array will be doing some quite clever things of it's own in order to streamline data placement and throughput. Things like some quite aggressive caching - far more than you'd be getting on a normal host - meaning that a lot of your random access workload goes at 'RAM speed' rather than 'disk speed'. It may well be striping across a lot more spindles than you'd normally expect as well. 
Which as far as I can tell - is essentially what a filegroup is aiming to achieve - you manually place a file on a disk, and let SQL handle parallel IO to those disks. Your storage array is doing this for you already, and at best you'll make yourself unnecessary admin headache, and at worst you'll actually make array side optimization worse.
You probably do still want to segregate your various content types, but I would suggest you do so via different LUNs being allocated from your SAN. That's more so you can't drain space from one database by having another fill - but it also allows for a bit more flexibility when it comes to taking snapshots or clones. 
What I would suggest:
go talk to your storage guys about the expected IO profile of your database. (IO is what's expensive on a SAN, and typically databases use more of it than 'normal' applications)
put each instance on a different set of LUNs - separate out DB and logs and tempdb. 
Within vmware, you may end up with 'logical' disks on the same datastore. If performance is critical, it may be worth passing through the SAN LUNs direct to the host.
And then don't worry about it overly - if you notice a particular problem, it should be possible to retune/move individual LUNs around to improve the situation. "
1.0,2014-10-06 12:10:22.010000+00:00, 0.9.5 has been released to CRAN. Windows binary distributions should be available shortly.
0.0,2014-10-06 12:10:30.847000+00:00,"I suspect you're misunderstanding something here:
The web browser can't access the server's file system.  That ActiveX object may allow file system access on the current host, but it's not going to allow it on other hosts.  If there are no errors and the browser is allowing the ActiveX object to interact with the local file system then I'll bet it's successfully creating the file on the local file system.  (In whatever happens to be the current working directory for the browser process, since no directory was specified.)
To interact with files on the server's file system you'll need to use server-side code."
15.0,2014-10-06 12:10:31.283000+00:00,"Your test isn't using Spring Boot (it needs to use  instead of , or declare the appropriate listeners)."
0.0,2014-10-06 12:10:31.827000+00:00,"We can get reference from following path
C:\Windows\Microsoft.Net\assembly\GAC_MSIL\Microsoft.VisualStudio.TeamFoundation\v4.0_11.0.0.0__b03f5f7f11d50a3a\Microsoft.VisualStudio.TeamFoundation.dll"
1.0,2014-10-06 12:10:43.873000+00:00,Boxcarring allows multiple data service calls to be sent to server side and be executed at once. It can be used to make sure related data service calls gets executed completely or not at all(in this way it is similar to database transactions). IMO it is not DSS's job to lock any database values as it should be working on the service level.              
6.0,2014-10-06 12:10:47.550000+00:00," is a reserved word in SQL Server, so you need to enclose it in square braces.  The list of reserved words is here.
I would recommend writing your query as:
Note:  this also fixes the problem that you seem to want to join to  and not a self-join to .
And some advice:
Use table aliases for all your tables.  They make queries easier to read and write.
The table aliases should be abbreviations for the tables.
Avoid using reserved words for table and column names.
Avoid square braces (unless you really need them); they make queries harder to write and to read.
In addition, I usually give my tables names in the plural () with a primary key in the singular (), and then always try to have foreign keys have the same name ( in both cases)."
0.0,2014-10-06 12:10:51.507000+00:00,"ok this is what i will do.
First activity that my app will have is LoginActivity.java.
This activity will contain the logo and facebook login buttons.
When user clicks and signs in using facebook, i call the MainActivity.java[well this is the main homescreen of my app].
When user clicks back button here i dont go back to LoginActivity.java and i'd rather show an app quit alert box."
0.0,2014-10-06 14:48:38.717000+00:00,"Got it.  I have one more question. Facebook stores 4 images for each uploaded images and then renders appropriate one based on device's screen.
Any idea what are these 4 sizes?"
0.0,2014-10-07 19:06:42.697000+00:00,"Thank you very much for the answer.
As you mentioned, most of people are using Linux, and I figured that I had to as well.
So, I am away from Windows for the development.
Thank you again Tom for the answer."
0.0,2014-10-06 12:45:32.180000+00:00,NOT IN clause Do i need to check for Null.
1.0,2018-06-03 15:31:55.297000+00:00,You mean it ***starts*** the `.exe` quicker?
0.0,2020-02-12 08:20:06.730000+00:00,"Note: if(r == 0 && g  == 0 && b  == 0 && a == 0)
                continue;"
0.0,2020-02-13 16:20:54.357000+00:00,"Although I left color manipulation out of the example, you make a good point @StefanSteiger. Unfortunately your code will only avoid drawing black points which are 0 alpha,  (a red point with 0 allpha will still be drawn). The correct way would be: if(a==0) continue;"
0.0,2014-10-06 14:46:12.457000+00:00,"The transaction will timeout. Doesn't seem to be any documentation, [@JohnBreakwell's answer](http://stackoverflow.com/a/5905569/43846) to [this question](http://stackoverflow.com/questions/5903538/messagequeuetransaction-timeout) alludes to it though."
0.0,2014-10-06 14:39:33.740000+00:00,"What if a commit/abort never actually happens?  Does an abort implicitly based on some criteria?  If so, what are those criteria (or where can I find the documentation)?"
0.0,2014-10-14 14:24:12.213000+00:00,Good questions but I have no answers. I may have something in my archives that explains how MSMQ knows but no promises.
0.0,2014-10-07 12:33:50.017000+00:00,MSMQ should detect the application has gone away and clean up by restoring the message to it's original state in the queue. Non-transactional messages would be destroyed.
0.0,2014-10-09 21:31:20.530000+00:00,"@JohnBreakwell, does that happen based upon a timeout, heartbeat or some other mechanism?  Is it configurable at all?  Thanks for chiming in."
0.0,2014-10-06 15:38:35.337000+00:00,Thank you! This explains it perfectly
0.0,2014-10-06 18:57:13.877000+00:00,It is definately a .php file. All php code runs in the file except this code. I think Ole may have supplied the answer.Thanks
0.0,2014-10-06 14:58:18.760000+00:00,"Then it is a problem with your setup, not your code. Is the code contained in a file with `.php` extension?"
0.0,2014-10-06 12:04:32.737000+00:00,"Thanks adam, but still outputting the same result."
0.0,2014-10-06 12:03:09.937000+00:00,This is same as the answer in the given question  http://stackoverflow.com/questions/611482/change-color-and-appearance-of-drop-down-arrow
0.0,2014-10-06 13:40:33.500000+00:00,Thanks for the explanation.
0.0,2014-10-06 13:11:37.767000+00:00,"Thanks I think your updated answer explains it a bit more, I'll read up on InZoneLeniently."
0.0,2014-10-06 12:45:05.117000+00:00,"Thanks for your answer John. I've added the functions I'm calling to the question. I now understand I get the error when converting the local time to UTC, should I be doing something different to get the local time in the first place?"
0.0,2014-10-06 12:46:07.030000+00:00,"@FBryant87: It's not really clear what you're trying to achieve, to be honest - where did you get `timeToConvert` from? In some cases it may be reasonable data, e.g. if you have a recurrent event at 2:30am every day... you then need to work out what that means on a day where 2:30am happens 0 or 2 times."
1.0,2014-10-06 13:18:32.383000+00:00,"@FBryant87: Right - I've added a couple more links, too."
1.0,2014-10-06 14:54:11.357000+00:00,@FBryant87: It gives you the closest local time after the one you asked for. We've had a feature request to add a resolver which will add an hour instead - but you can already build it with the 1.3 API. Look at the `Resolvers` class.
0.0,2014-10-06 14:20:52.913000+00:00,"One last quick question about InZoneLeniently Jon:
In this case I can see it returns a UTC date of 5:00am (which is a good ""guess""), I'm just wondering if there's a reason it loses the minutes when it 'jumps' forwards?
For example 02:31 doesn't jump to 03:21, it jumps to 03:00"
1.0,2015-01-21 07:05:18.270000+00:00,where should I put the view element? should it be on top of the main layout?
0.0,2015-08-02 05:36:30.940000+00:00,"setStatusBarColor(findViewById(android.R.id.statusBarBackground),getResources().getColor(android.R.color.white));"
0.0,2015-01-21 07:36:32.380000+00:00,Yes. In your xml. At the top of it.
0.0,2015-06-30 12:03:23.277000+00:00,Caution : Working only for android >= 19 API. In my case I need support starting from 16
0.0,2014-10-06 12:11:46.453000+00:00,"Actually, the property you are thinking about is `guarded`. `guarded` is also covered in the [mass assignment docs](http://laravel.com/docs/4.2/eloquent#mass-assignment)"
0.0,2014-10-06 12:09:53.950000+00:00,Thnx!! that worked..! Btw I have used `protected $protected = array();` which is counterpart of `$fillable` still why it didn't worked?
0.0,2014-10-06 12:08:41.843000+00:00,"I removed the 2nd SOP and it's still terminating. Not sure what's going on. At first I wasn't sure if I had the brackets placed correctly, but I've tried just about everything that I can think of."
0.0,2014-10-06 12:07:03.040000+00:00,I removed the second SOP from the code and it's still terminating.
0.0,2014-10-06 12:17:34.480000+00:00,"You're welcome, and please do look into virtual environments and Docker, they'll make your life way easier in the long term :-)"
1.0,2014-10-07 08:39:18.587000+00:00,"You have set `plotOptions` twice in one object. Anyway, example for you: http://jsfiddle.net/umpvrq5n/4/"
0.0,2014-10-07 05:05:26.993000+00:00,Can you see why my labels are not displaying? I tried your example using my code:http://jsfiddle.net/umpvrq5n/
0.0,2014-10-06 12:13:59.827000+00:00,"Thanks Martin, actually I noticed that
when I change formatNullable[String](email) to format[String](email), it works. It only stops working when I use formatNullable."
0.0,2014-10-06 12:19:54.237000+00:00,"Ah ok, that kind of contradicts the docs then. :D I believe that they might have added that possibility to `format` for convenience but forgot to add it to `formatNullable`. But that is just a wild guess."
0.0,2014-10-08 09:16:25.627000+00:00,"I also think the same, I'll accept the answer. Thanks"
0.0,2014-10-06 12:13:17.180000+00:00,"@BlackCamel: Not at all, it's a perfectly reasonable question which could potentially serve to help others in the future."
0.0,2014-10-06 12:12:50.787000+00:00,I'm so amateur... I should have noticed that. Should I delete my question?
