id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
14415881,How can I pair socks from a pile efficiently?,"Yesterday I was pairing the socks from the clean laundry and figured out the way I was doing it is not very efficient. I was doing a naive search&nbsp;— picking one sock and ""iterating"" the pile in order to find its pair. This requires iterating over n/2 * n/4 = n2/8 socks on average.
As a computer scientist I was thinking what I could do? Sorting (according to size/color/...) of course came to mind to achieve an O(NlogN) solution.
Hashing or other not-in-place solutions are not an option, because I am not able to duplicate my socks (though it could be nice if I could).
So, the question is basically:
Given a pile of  pairs of socks, containing  elements (assume each sock has exactly one matching pair), what is the best way to pair them up efficiently with up to logarithmic extra space? (I believe I can remember that amount of info if needed.)
I will appreciate an answer that addresses the following aspects:
A general theoretical solution for a huge number of socks.
The actual number of socks is not that large, I don't believe my spouse and I have more than 30 pairs. (And it is fairly easy to distinguish between my socks and hers; can this be used as well?)
Is it equivalent to the element distinctness problem?",14419556.0,36,37,,2013-01-19 15:34:35.667000+00:00,1668,2020-04-23 19:22:07.280000+00:00,2020-04-23 19:19:00.623000+00:00,,63550.0,,572670,,1,3985,algorithm|sorting|language-agnostic|matching,418258
16047306,How is Docker different from a virtual machine?,"I keep rereading the Docker documentation to try to understand the difference between Docker and a full VM. How does it manage to provide a full filesystem, isolated networking environment, etc. without being as heavy?
Why is deploying software to a Docker image (if that's the right term) easier than simply deploying to a consistent production environment?",16048358.0,21,9,,2013-04-16 21:19:47.263000+00:00,1844,2020-11-26 15:53:35.600000+00:00,2018-08-28 20:04:57.970000+00:00,,63550.0,,109549,,1,3875,docker|containers|virtual-machine|virtualization,778581
22343224,What's the difference between tilde(~) and caret(^) in package.json?,"After I upgraded to the latest stable  and , I tried . It saves the entry in the  with the caret  prefix. Previously, it was a tilde  prefix.
Why are these changes made in ?
What is the difference between tilde  and caret ?
What are the advantages over others?",22345808.0,19,4,,2014-03-12 06:02:21.987000+00:00,1030,2021-01-11 07:13:08.920000+00:00,2021-01-11 07:13:08.920000+00:00,,74089.0,,1154350,,1,3807,node.js|npm|package.json|semantic-versioning,916709
13375357,Proper use cases for Android UserManager.isUserAGoat()?,"I was looking at the new APIs introduced in Android 4.2.
While looking at the  class I came across the following method:
  
  Used to determine whether the user making this call is subject to teleportations.
  
  Returns whether the user making this call is a goat.
How and when should this be used?",13375461.0,11,5,,2012-11-14 08:34:01.523000+00:00,633,2020-12-17 16:56:08.903000+00:00,2018-09-07 08:21:54.287000+00:00,,6634591.0,,542091,,1,3730,java|android|usermanager,321275
8710619,"Why don't Java's +=, -=, *=, /= compound assignment operators require casting?","Until today, I thought that for example:
Was just a shortcut for:
But if we try this:
Then  will not compile but  will compile fine.
Does it mean that in fact  is a shortcut for something like this
?",8710685.0,11,12,,2012-01-03 10:10:32.037000+00:00,735,2020-04-09 10:54:12.593000+00:00,2018-09-11 07:37:37.800000+00:00,,9012424.0,,1127571,,1,3712,java|casting|operators|variable-assignment|assignment-operator,301326
8881291,Why is char[] preferred over String for passwords?,"In Swing, the password field has a  (returns ) method instead of the usual  (returns ) method. Similarly, I have come across a suggestion not to use  to handle passwords.
Why does  pose a threat to security when it comes to passwords?
It feels inconvenient to use .",8881376.0,17,0,,2012-01-16 14:20:42.473000+00:00,963,2020-04-24 12:23:57.890000+00:00,2017-01-13 11:48:09.313000+00:00,,3980929.0,,953140,,1,3546,java|string|security|passwords|char,424635
6470651,How can I create a memory leak in Java?,"I just had an interview, and I was asked to create a memory leak with Java.
Needless to say, I felt pretty dumb having no clue on how to even start creating one.
What would an example be?",6471947.0,59,0,2011-07-22 10:24:44.267000+00:00,2011-06-24 16:11:52.227000+00:00,1932,2021-02-25 22:52:48.100000+00:00,2020-11-21 06:08:32.197000+00:00,,63550.0,,465179,,1,3378,java|memory|memory-leaks,668789
15666048,AngularJS: Service vs provider vs factory,"What are the differences between a ,  and  in AngularJS?",15666049.0,30,6,,2013-03-27 17:59:46.853000+00:00,1961,2018-09-03 07:12:04.010000+00:00,2016-11-25 12:46:29.270000+00:00,,2322920.0,,146636,,1,3347,angularjs|dependency-injection|angularjs-service|angularjs-factory|angularjs-provider,769567
7172784,How do I POST JSON data with cURL?,"I use Ubuntu and installed cURL on it. I want to test my Spring REST application with cURL. I wrote my POST code at the Java side. However, I want to test it with cURL. I am trying to post a JSON data. Example data is like this:
I use this command:
It returns this error:
The error description is this:
  The server refused this request because the request entity is in a format not supported by the requested resource for the requested method ().
Tomcat log:
    ""POST /ui/webapp/conf/clear HTTP/1.1"" 415 1051
What is the right format of the cURL command?
This is my Java side  code (I have tested GET and DELETE and they work):",7173011.0,25,3,,2011-08-24 08:51:11.793000+00:00,752,2021-01-17 02:25:11.640000+00:00,2020-01-14 00:25:00.933000+00:00,,5780109.0,,453596,,1,3138,json|rest|spring-mvc|curl|http-headers,3296965
11832914,Round to at most 2 decimal places (only if necessary),"I'd like to round at most 2 decimal places, but only if necessary.
Input:
Output:
How can I do this in JavaScript? ",11832950.0,80,1,,2012-08-06 17:17:48.293000+00:00,524,2021-02-26 19:43:16.053000+00:00,2020-01-08 23:41:01.343000+00:00,,860099.0,,360705,,1,3118,javascript|rounding|decimal-point,2827397
6470428,Catch multiple exceptions in one line (except block),"I know that I can do:
I can also do this:
But if I want to do the same thing inside two different exceptions, the best I can think of right now is to do this:
Is there any way that I can do something like this (since the action to take in both exceptions is to ):
Now this really won't work, as it matches the syntax for:
So, my effort to catch the two distinct exceptions doesn't exactly come through.
Is there a way to do this?",6470452.0,5,1,,2011-06-24 15:55:08.617000+00:00,414,2021-02-02 05:32:20.110000+00:00,2020-05-26 23:27:43.630000+00:00,,198633.0,,198633,,1,3048,python|exception|exception-handling,965053
23569441,Is it possible to apply CSS to half of a character?,"What I am looking for:
A way to style one HALF of a character. (In this case, half the letter being transparent)
What I have currently searched for and tried (With no luck):
Methods for styling half of a character/letter
Styling part of a character with CSS or JavaScript
Apply CSS to 50% of a character
Below is an example of what I am trying to obtain.
Does a CSS or JavaScript solution exist for this, or am I going to have to resort to images? I would prefer not to go the image route as this text will end up being generated dynamically.
UPDATE:
Since many have asked why I would ever want to style half of a character, this is why. My city had recently spent $250,000 to define a new ""brand"" for itself. This logo is what they came up with. Many people have complained about the simplicity and lack of creativity and continue to do so. My goal was to come up with this website as a joke. Type in 'Halifax' and you will see what I mean.",23569891.0,20,4,,2014-05-09 16:16:57.337000+00:00,1139,2021-02-21 16:34:58.270000+00:00,2018-12-16 05:11:13.083000+00:00,,2756409.0,,3009513,,1,2916,javascript|html|css,268161
11304895,How do I copy a folder from remote to local using scp?,"How do I copy a folder from remote to local host using ?
I use  to log in my server.
Then, I would like to copy the remote folder  to local .
How do I achieve this?",11304926.0,11,3,,2012-07-03 05:17:58.003000+00:00,726,2021-02-11 14:08:08.757000+00:00,2019-12-13 04:52:56.767000+00:00,,764312.0,,1469282,,1,2869,shell|command-line|copy|scp,2520417
21947452,"Why is printing ""B"" dramatically slower than printing ""#""?","I generated two matrices of  x :
First Matrix:  and .
Second Matrix:  and .
Using the following code, the first matrix took 8.52 seconds to complete:
With this code, the second matrix took 259.152 seconds to complete:
What is the reason behind the dramatically different run times?
As suggested in the comments, printing only  takes  seconds, whereas  gives .
As others who pointed out that it works for them normally, I tried Ideone.com for instance, and both pieces of code execute at the same speed.
Test Conditions:
I ran this test from Netbeans 7.2, with the output into its console
I used  for measurements",21947627.0,3,10,,2014-02-21 23:45:43.777000+00:00,477,2020-03-03 06:14:58.743000+00:00,2018-04-06 08:01:23.887000+00:00,,3669624.0,,1732709,,1,2806,java|performance|loops|for-loop|system.out,240762
20035101,"Why does my JavaScript code receive a ""No 'Access-Control-Allow-Origin' header is present on the requested resource"" error, while Postman does not?","  Mod note: This question is about why Postman is not subject to CORS restrictions in the same way an XMLHttpRequest is. This question is not about how to fix a ""No 'Access-Control-Allow-Origin'..."" error.
  
  Please stop posting:
  
  
  CORS configurations for every language/framework under the sun. Instead find your relevant language/framework's question.
  3rd party services that allow a request to circumvent CORS
  Command line options for turning off CORS for various browsers
  
I am trying to do authorization using JavaScript by connecting to the RESTful API built-in Flask. However, when I make the request, I get the following error:
  XMLHttpRequest cannot load http://myApiUrl/login. No 'Access-Control-Allow-Origin' header is present on the requested resource. Origin 'null' is therefore not allowed access.
I know that the API or remote resource must set the header, but why did it work when I made the request via the Chrome extension Postman?
This is the request code:",20035319.0,11,14,,2013-11-17 19:29:06.337000+00:00,726,2021-01-09 21:37:06.437000+00:00,2020-08-13 15:11:33.047000+00:00,,70345.0,,2140160,,1,2703,javascript|jquery|cors|same-origin-policy|flask-restless,4687423
8467424,Echo newline in Bash prints literal \n,"In Bash, tried this:
But it doesn't print a newline, only . How can I make it print the newline?
I'm using Ubuntu 11.04.",8467449.0,22,8,,2011-12-11 21:01:54.900000+00:00,363,2020-05-11 14:52:42.467000+00:00,2016-03-27 09:46:03.117000+00:00,,4694621.0,,187644,,1,2685,bash|echo|newline,2415084
9339429,What does cherry-picking a commit with Git mean?,"Recently, I have been asked to  a commit. 
So what does cherry-picking a commit in git mean? How do you do it? ",9339460.0,12,1,,2012-02-18 07:20:47.677000+00:00,479,2021-02-11 13:35:54.940000+00:00,2020-03-22 18:08:13.980000+00:00,,826610.0,,826610,,1,2598,git|cherry-pick|git-cherry-pick,1338835
12859942,Why shouldn't I use mysql_* functions in PHP?,"What are the technical reasons for why one shouldn't use  functions? (e.g. ,  or )?
Why should I use something else even if they work on my site?
If they don't work on my site, why do I get errors like 
  Warning: mysql_connect(): No such file or directory",12860046.0,12,2,,2012-10-12 13:18:39.307000+00:00,533,2020-02-29 23:30:12.460000+00:00,2020-02-29 23:30:12.460000+00:00,,1839439.0,,871050,,1,2562,php|mysql,231714
16476924,How to iterate over rows in a DataFrame in Pandas,"I have a  from Pandas:
Output:
Now I want to iterate over the rows of this frame. For every row I want to be able to access its elements (values in cells) by the name of the columns. For example:
Is it possible to do that in Pandas?
I found this similar question. But it does not give me the answer I need. For example, it is suggested there to use:
or
But I do not understand what the  object is and how I can work with it.",16476974.0,25,6,,2013-05-10 07:04:49.897000+00:00,759,2021-01-21 11:06:29.923000+00:00,2021-01-21 11:06:29.923000+00:00,,4909087.0,,245549,,1,2553,python|pandas|dataframe,3420182
9537392,Git fetch remote branch,"My colleague and I are working on the same repository. We've branched it into two branches, each technically for different projects, but they have similarities, so we'll sometimes want to commit back to the * from the .
However, I have the . How can my colleague pull that branch specifically?
A  of the repository does not seem to create the branches locally for him, though I can see them live on unfuddle after a push on my end.
Also, when I originally made the branch, I did . Does that make much difference?
These are the commands I ran. But it definitely is not working.
I want to be able to check out that branch and then push and commit back just the branches changes from various collaborators or workstations.",9537923.0,31,8,,2012-03-02 17:06:56.660000+00:00,845,2021-02-22 17:10:27.397000+00:00,2019-12-16 14:08:47.330000+00:00,,63550.0,,846381,,1,2473,git|branch|git-branch|git-fetch,2905983
6677035,jQuery scroll to element,"I have this  element:
Then I have some other elements, like other text inputs, textareas, etc.
When the user clicks on that  with , the page should scroll to the last element of the page with a nice animation. It should be a scroll to bottom and not to top.
The last item of the page is a  button with :
The animation should not be too fast and should be fluid.
I am running the latest jQuery version. I prefer to not install any plugin but to use the default jQuery features to achieve this.",6677069.0,32,2,,2011-07-13 09:49:44.753000+00:00,618,2020-08-26 07:38:15.700000+00:00,2020-01-08 11:48:03.880000+00:00,,860099.0,,735997,,1,2459,javascript|jquery|scroll,2700460
9834689,Comparing two branches in Git?,"I have two branches,  and .
How can I see the differences between the two branches in Git?",,1,8,,2012-03-23 05:47:48.177000+00:00,444,2020-10-02 15:21:10.300000+00:00,2020-10-02 15:21:10.300000+00:00,,3739391.0,,1287588,,1,2458,git|git-diff,1650725
6996603,How to delete a file or folder?,How do I delete a file or folder in Python?,6996628.0,13,0,,2011-08-09 13:05:42.343000+00:00,333,2020-11-23 19:31:19.860000+00:00,2020-08-30 13:21:11.407000+00:00,,7954504.0,,854002,,1,2423,python|file-io|directory|delete-file,2257422
10972176,Find the version of an installed npm package,"How to find the version of an installed node.js/npm package?
This prints the version of npm itself:
This prints a cryptic error:
This prints the package version on the registry (i.e. the latest version available):
How do I get the installed version?",10986132.0,28,3,,2012-06-10 20:36:27.693000+00:00,403,2021-02-04 10:42:48.440000+00:00,2014-08-13 12:31:29.630000+00:00,,1005455.0,,1005455,,1,2414,node.js|package|npm,1359878
8865458,How do I vertically center text with CSS?,"I have a  element which contains text and I want to align the contents of this  vertically center.
Here is my  style:
What is the best way to achieve this goal?",8865463.0,38,2,,2012-01-14 21:25:10.070000+00:00,622,2020-09-23 03:53:39.333000+00:00,2020-09-16 07:13:30.257000+00:00,,14152908.0,,508284,,1,2412,html|css|vertical-alignment,3478923
24958140,What is the difference between the 'COPY' and 'ADD' commands in a Dockerfile?,"What is the difference between the  and  commands in a Dockerfile, and when would I use one over the other?
  The COPY instruction will copy new files from  and add them to the container's filesystem at path 
  The ADD instruction will copy new files from  and add them to the container's filesystem at path .",24958548.0,15,4,,2014-07-25 14:31:20.337000+00:00,337,2021-02-24 06:17:18.823000+00:00,2019-09-16 05:12:49.187000+00:00,,7911776.0,,131640,,1,2405,docker|dockerfile,769686
17071871,How to select rows from a DataFrame based on column values,"How can I select rows from a  based on values in some column in Pandas?
In SQL, I would use:
I tried to look at Pandas' documentation, but I did not immediately find the answer.",17071908.0,11,2,,2013-06-12 17:42:05.903000+00:00,1322,2021-02-08 15:58:43.080000+00:00,2020-10-05 18:23:57.880000+00:00,,63550.0,,458429,,1,2390,python|pandas|dataframe,3581772
19578796,What is the --save option for npm install?,"I saw some tutorial where the command was:
What does the  option mean?
Not able to find the answer on Google.",19578808.0,13,9,,2013-10-24 23:54:11.843000+00:00,399,2020-12-07 04:17:26.540000+00:00,2016-08-02 22:23:58.940000+00:00,,1259510.0,,2232662,,1,2357,node.js|npm,785985
30081275,"Why is ""1000000000000000 in range(1000000000000001)"" so fast in Python 3?","It is my understanding that the  function, which is actually an object type in Python 3, generates its contents on the fly, similar to a generator. 
This being the case, I would have expected the following line to take an inordinate amount of time, because in order to determine whether 1 quadrillion is in the range, a quadrillion values would have to be generated: 
Furthermore: it seems that no matter how many zeroes I add on, the calculation more or less takes the same amount of time (basically instantaneous). 
I have also tried things like this, but the calculation is still almost instant: 
If I try to implement my own range function, the result is not so nice!! 
What is the  object doing under the hood that makes it so fast? 
Martijn Pieters' answer was chosen for its completeness, but also see abarnert's first answer for a good discussion of what it means for  to be a full-fledged sequence in Python 3, and some information/warning regarding potential inconsistency for  function optimization across Python implementations. abarnert's other answer goes into some more detail and provides links for those interested in the history behind the optimization in Python 3 (and lack of optimization of  in Python 2). Answers by poke and by wim provide the relevant C source code and explanations for those who are interested. ",30081318.0,11,13,,2015-05-06 15:32:43.060000+00:00,455,2020-12-18 20:05:35.830000+00:00,2018-02-22 19:43:05.983000+00:00,,2437514.0,,2437514,,1,2336,python|performance|python-3.x|range|python-internals,232928
9270734,"ssh ""permissions are too open"" error","I had a problem with my mac where I couldn't save any kind of file on the disk anymore.
I had to reboot OSX lion and reset the permissions on files and acls.
But now when I want to commit a repository I get the following error from ssh:
What permissions levels should i give to the id_rsa file?",9270753.0,29,2,,2012-02-14 02:02:31.860000+00:00,432,2021-02-19 19:06:28.113000+00:00,2014-05-26 23:48:02.053000+00:00,,187954.0,,960956,,1,2316,permissions|ssh,1615739
8547778,Why are elementwise additions much faster in separate loops than in a combined loop?,"Suppose , , , and  point to heap memory, and my numerical code has the following core loop.
This loop is executed 10,000 times via another outer  loop. To speed it up, I changed the code to:
Compiled on MS Visual C++ 10.0 with full optimization and SSE2 enabled for 32-bit on a Intel Core 2 Duo (x64), the first example takes 5.5 seconds and the double-loop example takes only 1.9 seconds. My question is: (Please refer to my rephrased question at the bottom)
PS: I am not sure if this helps:
Disassembly for the first loop basically looks like this (this block is repeated about five times in the full program):
Each loop of the double loop example produces this code (the following block is repeated about three times):
The question turned out to be of no relevance, as the behavior severely depends on the sizes of the arrays (n) and the CPU cache. So if there is further interest, I rephrase the question:
Could you provide some solid insight into the details that lead to the different cache behaviors as illustrated by the five regions on the following graph?
It might also be interesting to point out the differences between CPU/cache architectures, by providing a similar graph for these CPUs.
PPS: Here is the full code. It uses TBB  for higher resolution timing, which can be disabled by not defining the  Macro:
(It shows FLOP/s for different values of .)",8547993.0,10,16,,2011-12-17 20:40:52.030000+00:00,937,2020-12-05 02:42:55.440000+00:00,2020-12-05 02:42:55.440000+00:00,,11301220.0,,578832,,1,2301,c++|performance|x86|vectorization|compiler-optimization,243063
17666249,How do I import an SQL file using the command line in MySQL?,"I have a  file with an export from . I want to import it into a different server using the command line.
I have a Windows Server 2008 R2 installation. I placed the  file on the C drive, and I tried this command
It is not working. I get syntax errors.
How can I import this file without a problem?
Do I need to create a database first?",17666279.0,52,6,,2013-07-16 00:43:48.420000+00:00,688,2021-02-09 02:26:21.560000+00:00,2019-07-10 14:46:55.193000+00:00,,63550.0,,1915046,,1,2245,mysql|sql|command-line|import,3727194
14494747,How to add images to README.md on GitHub?,"Recently I joined GitHub. I hosted some projects there.
I need to include some images in my README File. I don't know how to do that.
I searched about this, but all I got was some links which tell me to ""host images on web and specify the image path in README.md file"".
Is there any way to do this without hosting the images on any third-party web hosting services?",14494775.0,32,4,,2013-01-24 05:44:06.837000+00:00,383,2020-12-03 19:58:51.397000+00:00,2020-09-16 13:49:33.653000+00:00,,3257186.0,,1104384,,1,2242,github|markdown|github-flavored-markdown|readme,1116490
18875674,"What's the difference between dependencies, devDependencies and peerDependencies in npm package.json file?","This documentation answers my question very poorly. I didn't understand those explanations. Can someone say in simpler words? Maybe with examples if it's hard to choose simple words?
EDIT also added , which is closely related and might cause confusion.",22004559.0,14,3,,2013-09-18 14:57:06.917000+00:00,736,2021-01-06 22:28:28.013000+00:00,2020-08-06 09:36:53.103000+00:00,,3454786.0,,1146469,,1,2236,node.js|npm|dependencies|package.json,600739
6827752,"What's the difference between @Component, @Repository & @Service annotations in Spring?","Can ,  and  annotations be used interchangeably in Spring or do they provide any particular functionality besides acting as a notation device?
In other words, if I have a Service class and I change the annotation from  to , will it still behave the same way? 
Or does the annotation also influence the behavior and functionality of the class?",,29,3,,2011-07-26 09:10:46.560000+00:00,893,2021-02-04 05:35:36.003000+00:00,2020-02-17 13:10:21.400000+00:00,,4825845.0,,863084,,1,2228,java|spring|spring-mvc|annotations,948482
6797984,How do I lowercase a string in Python?,"Is there a way to convert a string from uppercase, or even part uppercase to lowercase? 
For example, ""Kilometers"" → ""kilometers"".",6797990.0,5,0,,2011-07-23 03:08:53.153000+00:00,176,2020-10-22 09:51:05.733000+00:00,2019-05-31 16:06:08.157000+00:00,,10669875.0,,858922,,1,2224,python|string|uppercase|lowercase,2604122
8312459,Iterate through object properties,How does the variable  represent the properties of the object? It's not a built-in method or property. Why does it come up with every property in the object?,,30,8,,2011-11-29 14:30:26.123000+00:00,365,2021-02-18 22:02:34.257000+00:00,2019-03-13 10:58:10.257000+00:00,user663031,3745677.0,,1048252,,1,2153,javascript|loops|object,1405990
16073603,How to update each dependency in package.json to the latest version?,"I copied  from another project and now want to bump all of the dependencies to their latest versions since this is a fresh project and I don't mind fixing something if it breaks.
What's the easiest way to do this?
The best way I know is to run  then update each dependency in  manually. There must be a better way.
For Yarn specific solutions refer to this SO thread.",16074029.0,34,9,,2013-04-18 02:39:04.573000+00:00,745,2020-12-22 21:58:42.843000+00:00,2020-12-22 21:57:02.260000+00:00,,480608.0,,480608,,1,2150,node.js|npm,953984
7229885,What are the differences between .gitignore and .gitkeep?,"What are the differences between  and ? Are they the same thing with a different name, or do they both serve a different function?
I don't seem to be able to find much documentation on .",7229996.0,5,0,,2011-08-29 12:11:05.037000+00:00,283,2020-11-21 14:10:50.877000+00:00,2019-10-06 14:06:07.980000+00:00,user456814,63550.0,,509271,,1,2135,git|gitignore,421618
11346283,Renaming columns in Pandas,"I have a DataFrame using Pandas and column labels that I need to edit to replace the original column labels.
I'd like to change the column names in a DataFrame  where the original column names are:
to
I have the edited column names stored it in a list, but I don't know how to replace the column names.",11346337.0,27,2,,2012-07-05 14:21:15.090000+00:00,563,2021-02-13 06:01:40.403000+00:00,2021-02-13 05:17:36.957000+00:00,,63550.0,,1504276,,1,2124,python|pandas|replace|dataframe|rename,3395396
