id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
66404609,Custom scss doesnt override bootstrap,"I Have a  file that includes all of my custom  files like so:
But for some reason my  code is overwritten, I can only get them to work if I add  to all of my properties.
What am I doing wrong here?
EDIT:
Since I import my components/navbar first then that file should have higher precedence over the bootstrap file, thus I don'get how bootstrap writes over my css rules.
The only way right now that I can increase my precedence would be to use  or  but that would be a bit silly.",,0,4,,2021-02-27 23:55:45.747000+00:00,,2021-02-28 00:10:22.223000+00:00,2021-02-28 00:10:22.223000+00:00,,9706875.0,,9706875,,1,0,bootstrap-4|sass|nuxt.js,13
66404607,Add item to nested array at specific index,"I have a data structure like this:
There can be virtually unlimited levels of nesting.
What I'm trying to do: given one of the objects in this data structure, I want to add another object after it. For example, if given the name &quot;Woody&quot;, the object I'm inserting needs to go between Woody and Crystal.
I already have a method for recursively iterating through the data structure to find an object when given a name (names are unique in this scenario). I'm just looking for a way to modify the entire data structure when something is inserted at an arbitrary location inside one of the nested arrays.
The only way I've been able to think of was to flatten the entire data structure first using , then flatten the object I'm inserting, then inserting it into the string, then converting the string back to an object. The issue with that is that JSON.stringify can be very slow for large objects, and performance is a priority here.",,1,5,,2021-02-27 23:55:22.443000+00:00,,2021-02-28 00:01:09.700000+00:00,,,,,827452,,1,1,javascript,33
66404604,Using System.Random over multiple data types - the Haskell way?,"I'm trying to learn Haskell in the most &quot;Haskell way&quot; possible, so I'm trying to avoid things like s and s that sort of obscure what's actually going on.
So I have a data type called  that in is defined as so:
where  and  are defined as so:
Now I've implemented  for  and  for  as so:
Given a tuple of  (representing the corners of the bounds), it will return a random  distributed uniformly between those. And for , it will return a random color with uniform R, G, and B values, but with a fixed alpha = 255 (1.0).
The question is now, how do I make an org?
The issue I'm having is that  and  take a  and return a tuple of . So I'm not sure what the cleanest, most &quot;Haskelly&quot; way would be to actually chain these calls together to create the Org.
Any thoughts? Thanks,
Edit:
I know that I can do this:
But I'm not a fan of that for obvious reasons.
Edit 2:
Ok so after some thinking, I think the function I need might need to look something like this?
But I'm not sure.
Edit 3:
Now I'm thinking a functor might be relvant:
So if we take some function  (which could be for example the  constructor), and we have some  wrapped in the context , which would be like  then we can produce a  wrapped in the context, which would be . Seems right to me, but I'm not sure how to translate that into actual code.",,1,0,,2021-02-27 23:55:05.777000+00:00,,2021-02-28 01:14:17.950000+00:00,2021-02-28 00:52:48.117000+00:00,,7345298.0,,7098058,,1,1,haskell,46
66404601,Printing a key from different objects,"I have this code
let USSEnterpriseD = {
&quot;IP&quot;: &quot;Star Trek&quot;,
&quot;Affiliation&quot;: &quot;Starfleet&quot;,
&quot;Class&quot;: &quot;Galaxy&quot;,
&quot;Manufacturer&quot;: &quot;Utopia Planitia Shipyards&quot;,
&quot;Registry&quot;: &quot;NCC-1701-D&quot;,
&quot;Type&quot;: &quot;Exploration Cruiser&quot;,
&quot;Commissioned&quot;: &quot;2362-Present&quot;,
&quot;WarpSpeed&quot;: {&quot;CrusingSpeed&quot;: 6, &quot;MaxCruisingSpeed&quot;: 9.2, &quot;MaximumRated&quot;: 9.6 + &quot; for 12 hours&quot;},
&quot;Armament&quot;: [&quot;12x Type X Phaser Arrays&quot;, &quot;2 Type 3 Photon torpedo tubes&quot;],
&quot;Dimensions&quot;: {&quot;Length&quot;: &quot;641 meters&quot;, &quot;Beam&quot;: &quot;470 meters&quot;, &quot;Height&quot;: &quot;145 meters&quot;, &quot;Decks&quot;: 42},
&quot;SeniorOfficers&quot; : {&quot;Captain&quot;: &quot;Captain Jean-Luc Picard&quot;, &quot;FirstOfficer&quot;: &quot;Commander William T Riker&quot;, &quot;ChiefTacticalOfficer&quot;: [&quot;Lieutenant Commander Worf&quot;, &quot;Lieutenant Tasha Yar&quot;], &quot;ChiefMedicalOfficer&quot;: [&quot;Commander Beverly Crusher&quot;, &quot;Commander Katherine Polaski&quot;], &quot;ChiefEngineer&quot;: &quot;Lieutenant Commander Geordi LaForge&quot;},
&quot;Compliment&quot;: {&quot;Total&quot;: &quot;Unknown&quot;, &quot;Type&quot;: [&quot;Type 6 Shuttle&quot;, &quot;Type 7 Shuttle&quot;, &quot;Type 15 Shuttlepod&quot;, &quot;Danube-class Runabout&quot;, &quot;Captain's Yacht&quot;]},
}
let PillarofAutumn = {
&quot;IP&quot;: &quot;Halo&quot;,
&quot;Affiliation&quot;: &quot;United Nations Space Command&quot;,
&quot;Manufacturer&quot;: &quot;Reyes-McLees Shipyards&quot;,
&quot;Class&quot;: &quot;Halcyon-class Light Cruiser&quot;,
&quot;Dimensions&quot;: {&quot;Length&quot;: 1.171 + &quot; kilometers&quot;, &quot;Width&quot;: 352 + &quot; meters&quot;, &quot;Height&quot;: 414 + &quot; meters&quot;},
&quot;Armament&quot;: [&quot;MAC&quot;, &quot;Archer Missile Pods&quot;, &quot;Point-Defense guns&quot;, &quot;Autocannon&quot;, &quot;3 HAVOK Tactical Nukes&quot;, &quot;Shiva-class Nuclear missile&quot;],
&quot;Crew&quot;: [&quot;1,000 Navy&quot;, &quot;800 Marines&quot;, &quot;400 ODST&quot;],
&quot;Compliment&quot;: {&quot;Total&quot;: 159, &quot;Type&quot;: [&quot;Longsword Interceptor&quot;, &quot;Pelican Dropships&quot;, &quot;D96-TCE Albatross&quot;, &quot;Scorpion Tanks&quot;, &quot;Warthogs&quot;, &quot;Lifeboats&quot;]},
}
let HomeOne = {
&quot;IP&quot;: &quot;Star Wars&quot;,
&quot;Affiliation&quot;: [&quot;Rebellion&quot;, &quot;New Republic&quot;],
&quot;Manufacturer&quot;: &quot;Mon Calamari Shipyards&quot;,
&quot;Class&quot;: &quot;MC80 Home One Type Star Cruiser&quot;,
&quot;Dimensions&quot;: &quot;1300 meters&quot;,
&quot;Armament&quot;: [&quot;36 heavy turbolaser cannons&quot;, &quot;36 heavy ion cannons&quot;, &quot;6 tractor beam projector&quot;],
&quot;Compliment&quot;: {&quot;Total&quot;: 120, &quot;Type&quot;: [&quot;A-wings&quot;, &quot;B-wings&quot;, &quot;X-wings&quot;, &quot;Y-wings&quot;]},
}
let Omega = {
&quot;IP&quot;: &quot;Bablyon 5&quot;,
&quot;Affilliation&quot;: &quot;Earthforce&quot;,
&quot;Class&quot;: &quot;Omega-Class Destroyer&quot;,
&quot;Dimensions&quot;: &quot;1714.3 Meters&quot;,
&quot;Armament&quot;: {&quot;Primary&quot;: [&quot;4 520mm Plasma Pulse Cannons&quot;, &quot;6 Laser Batteries&quot;, &quot;Mines&quot;], &quot;Secondary&quot;: [&quot;12 400mm Pulse Cannons&quot;, &quot;Missiles&quot;, &quot;Interceptors&quot;] },
&quot;Compliment&quot;: {&quot;Total&quot;: &quot;2 Sqaudrons&quot;, &quot;Type&quot;: [&quot;Starfuries&quot;, &quot;Thunderbolts&quot;]},
}
I want to print all the values of the key &quot;IP&quot; but I'm wondering if there's a more concise way to do it other than
console.log(USSEnterpriseD.IP, PillarofAutumn.IP, HomeOne.IP, Omega.IP)
Should I use some kind of 'for' loop or something else? How do I loop through separate objects with the same keys but different values?",,0,0,,2021-02-27 23:54:40.273000+00:00,,2021-02-27 23:54:40.273000+00:00,,,,,15298485,,1,-2,javascript,12
66404593,Puppeteer keep chromium opened when node script closed,"I've a node application whichs opens a chromium aplication and when i close node (ctrl-c) the chromium aplication closes too. I dont want to chromium closes too; Keep running instead.
Sorry my bad english",,0,0,,2021-02-27 23:52:45.887000+00:00,,2021-02-27 23:52:45.887000+00:00,,,,,12195397,,1,0,node.js|puppeteer|chromium,8
66404587,Placing items below category in template,"So I wrote a small shopping list application using Django. Users may enter their desired items which are stored in a database alongside a category they reside in to make the list presented to the user more clean and giving them (the users) a good overview of what they are going to buy.
The goal is to show the user a list which is categorized, something like this:
VEGETABLES
Paprika
Tomatoes
VARIOUS
Toothpaste
Toilet Paper
And so on. I have like five categories saved in my database and users may choose one corresponding category once they add an item to the list below which the item will be displayed in the list.
These are my database models:
this is my views.py
and this is my index.html (very basic, stripped off all the css and html stuff):
I got this functions from the Jinja2 template from a code snippet and it might be, that I didn't understand it correctly.
However, the debugger tells me:
Any hints on what I am doing wrong?
Simply displaying the categories worked fine but after adding
things crashed.
Any help is highly appreciated!
Thanks in advance!",,2,0,,2021-02-27 23:51:40.013000+00:00,,2021-02-28 04:04:48.857000+00:00,,,,,8073861,,1,0,python|django|django-templates|jinja2,17
66404586,"TypeError at /admin/newebs/itens/add/1/change/ _getfullpathname: path should be string, bytes or os.PathLike, not list","TypeError at /admin/news/itnews/add/
_getfullpathname: path should be string, bytes or os.PathLike, not list
Request Method: POST
Request URL:    http://localhost:8080/admin/newebs/itens/add/
Django Version: 3.1.6
Exception Type: TypeError
Exception Value:
_getfullpathname: path should be string, bytes or os.PathLike, not list
Exception Location: C:\Program Files (x86)\Python38-32\lib\ntpath.py, line 527, in abspath
Python Executable:  C:\Djangos\MultWebsites\virtual\Scripts\python.exe
Python Version: 3.8.8
Python Path:
['C:\Djangos\MultWebsites\websites',
'C:\Program Files (x86)\Python38-32\python38.zip',
'C:\Program Files (x86)\Python38-32\DLLs',
'C:\Program Files (x86)\Python38-32\lib',
'C:\Program Files (x86)\Python38-32',
'C:\Djangos\MultWebsites\virtual',
'C:\Djangos\MultWebsites\virtual\lib\site-packages']
My problem is in the add in the admin images, I put all the information written there and I put an image from a directory of an application different from the others; this problem happens
I've done everything, someone helps me with a solution that I will have no problem saving this information from this application and the others that are in the same project.
Here is what the site I build is using STATIC_URL = '/ static /' STATICFILES_DIRS = [os.path.join (BASE_DIR, &quot;static&quot;)] STATIC_DIRS = [os.path.join (WEBSITE_DIR, 'static / website' )] MEDIA_URL = '/ website /' MEDIA_ROOT = [os.path.join (WEBSITE_DIR, 'website / media')] -",,0,2,,2021-02-27 23:51:36.330000+00:00,,2021-02-27 23:51:36.330000+00:00,,,,,15278452,,1,-1,python|django|django-rest-framework,15
66404582,Ray object store running out of memory using out of core. How can I configure an external object store like s3 bucket?,"Normally, when the object store fills up, it begins evicting objects that are not in use (in a least-recently used fashion). However, because all of the objects are numpy arrays that are being held in the results list, they are all still in use, and the memory that those numpy arrays live in is actually in the object store, so they are taking up space in the object store. The object store can't evict them until those objects go out of scope.
Question: How can I specify an external object store like redis without exceeding memory on single machine? I don't want to use /dev/shm or /tmp as object store as only limited memory is available and it quickly fills up",,1,3,,2021-02-27 23:50:48.393000+00:00,,2021-02-28 05:02:01.203000+00:00,2021-02-27 23:55:53.210000+00:00,,13966516.0,,13966516,,1,0,python|ray|modin,21
66404580,Average result for brms conditional effects in R,"I'm using conditionnal_effects from the library brms and I saw that emmeans average the result over the levels of different factor when conditionnal_effects select the fisrt one.
So, how could I do the same thing with conditionnal effects ?
Thanks",,0,0,,2021-02-27 23:50:40.783000+00:00,,2021-02-27 23:50:40.783000+00:00,,,,,14438647,,1,0,r|conditional-statements|emmeans|brms,8
66404578,How to select metrics from Prometheus only if push_time_seconds is less than 1 hour from current time?,"There is a solution proposed in How to display zero instead of last value in prometheus + grafana But can some post the query?
Sample Metrics: (Push to Pushgateway)
T1 -
pod_count{job=&quot;j1&quot;, status=&quot;Completed&quot;} 10
pod_count{job=&quot;j1&quot;, status=&quot;Running&quot;} 10
T2 -
pod_count{job=&quot;j1&quot;, status=&quot;Running&quot;} 15
Prometheus displays -
pod_count{job=&quot;j1&quot;, status=&quot;Completed&quot;} 10
pod_count{job=&quot;j1&quot;, status=&quot;Running&quot;} 15",,0,0,,2021-02-27 23:50:32.123000+00:00,,2021-02-27 23:50:32.123000+00:00,,,,,757021,,1,0,prometheus|grafana|prometheus-pushgateway,3
66404577,How to create a class that implements tf-idf weighting scheme? python,"Hello i want to create a class that implements a tf -idf weighting scheme in python. I do not want the text to be standard but I want it to be able to change.
Thank you.",,0,0,,2021-02-27 23:50:25.453000+00:00,,2021-02-27 23:50:25.453000+00:00,,,,,15212664,,1,0,python|tf-idf|vector-space,9
66404576,CSS Won't Display Background Image?,"I'm really confused as to what i'm doing wrong here. The Background Image won't show up.
CSS:
Any ideas? Thanks!",66404612.0,2,2,,2021-02-27 23:50:11.003000+00:00,1.0,2021-02-28 00:01:11.373000+00:00,2021-02-27 23:52:43.963000+00:00,,3233827.0,,15298474,,1,0,css,24
66404571,How can I connect to my server in my own machine from a client in another pc?,"Im making a client/server app just for learning purposes, and i want my Client to connect the server (which is running in my pc) from another pc.
Right now im trying to use the server's pc public ip (which I got with whatsmyip.org) in the Client socket:  where host is the public ip of the server's pc.
When I was testing it with localhost and the client running in the same pc, the connection worked.
I already oppened the port im using in the Server pc and added firewall rules, including router's firewall. So any of my firewalls should be blocking the connection to the port im using.
I read in another question this (it was an example): &quot;Your Server PC is in New York with an IP 192.168.1.121, that is behind a router with internal IP 192.168.1.1 and public IP 40.20.26.63. You will need to make sure that you go into the router and forward port 8084 (TCP) to internal address 192.168.1.121 (the internal Server PC).&quot; How can I do that? I know the public IP and the internal IP of the server, but I dont know what IP I need to type in the Client Socket.
Thanks in advance.",,0,5,,2021-02-27 23:49:40.793000+00:00,,2021-02-27 23:49:40.793000+00:00,,,,,12300496,,1,0,java|sockets,15
66404570,handle cell click - Google Spreadsheet - Appscript,"Is there a way to mimic the  function using google app script?
I already checked online but could anything in the official documentation, and the only useful post in StackOverflow is the following: How can you monitor for click events in Google Apps script for spreadsheets? but it's an old post from 2013.
Does anyone know if anything changed since then?",,0,2,,2021-02-27 23:49:34.423000+00:00,,2021-02-28 00:05:17.253000+00:00,,,,,15090352,,1,1,javascript|google-sheets|google-sheets-api,28
66404569,How to set a table name using klepto sqltable_archive in Python 3?,"Based on the klepto docs
Using:
Successfully creates a database with the default table name of 
However, when table is also included:
The following error occurs:
pointing to line 159 in 
Any help is much appreciated!",,0,0,,2021-02-27 23:49:20.787000+00:00,,2021-02-27 23:49:20.787000+00:00,,,,,1882816,,1,0,python|python-3.x|database|sqlite|klepto,6
66404561,"a value of type ""const char *"" cannot be used to initialize an entity of type ""LPCWSTR""","I am getting a few errors, one being the title,
and &quot;argument of type &quot;const char *&quot; is incompatible with parameter of type &quot;LPCWSTR&quot;&quot;,
'initializing': cannot convert from 'const char [15] to 'LPCWSTR'',
and finally,
&quot;'HWND
CreateWindowExW(DWORD,LPCWSTR,LPCWSTR,DWORD,int,int,int,int,HWND,HMENU,HINSTANCE,LPVOID)': cannot convert argument 3 from 'const char [15]' to 'LPCWSTR&quot;",,0,4,,2021-02-27 23:47:56.870000+00:00,,2021-02-27 23:55:24.170000+00:00,,,,,15298452,,1,-1,c++,25
66404560,"ICC Color profiles able to match Pantone, RAL, etc","Im trying to calibrate/adjust my screen color configuration more towards a specific paint color like RAL.
Im using Encycolorpedia works great tot determine (what color) and even deltas between specific paints. However my screen doesn't come close to the real life situation, I've received a color wheel and oh my gosh... what a huge difference. So ordering paint online is an absolute no-no.
The big question how to close that gap between Adobe RGB Color and paint-colors like (Sikkens) RAL or Pantone? Something within the ICC profile of the monitor (which is a Samsung)?
I know there are color-spiders to calibrate screens, but I really wonder if there's an online database or which corrections or calibrated settings for monitors ?",,0,0,,2021-02-27 23:47:42.563000+00:00,,2021-02-27 23:47:42.563000+00:00,,,,,5719050,,1,0,colors|color-space,5
66404558,Is it possible to test the migration from one app version to a new one using Firebase Test Lab?,"While manually testing the app that I'm about to release, I found an error when migrating the old SQLite DB to the new Room DB for a specific device
I'd really like to be able to do this automatically on multiple devices.
Is this possible to achieve this with Firebase Test Lab? So basically first install the old .apk and after install the new one
How do you test the transition from an old app to a new one?",,0,0,,2021-02-27 23:47:38.230000+00:00,,2021-02-27 23:47:38.230000+00:00,,,,,1147447,,1,0,android|firebase|firebase-test-lab,4
66404556,Printing Each Step of Gaussian Elimination with Scaled Partial Pivoting Correctly in C++,"I was working on a project to help me on an assignment for a math class I am taking. I have to implement the Gaussian Elimination algorithm with scaled partial pivoting. I have been able to get it working well to display the answer. The thing I am having a problem with is getting it to display the correct matrices after each step of simplification to row-echelon form as well as the vector of scale factors for the step.
Here's the code in question:
How do I pick out the scale factors and print them in their own vectors ( vector to be specific), and print the correct matrices (ie: with zeros in each pivot column) for each step?
For example, I have the following results with the system:
2x + 3y =8
-x + 2y -z = 0
3x + 2y = 9
As you can see, I am not able to see the 0s I need to see, although the program does work to ultimately give the correct answer. How do I go about fixing this problem?
Thank you!
Edit: Some people were complaining about the fact that I used the word 'PRINT' and did not show any print functions. Here are my printing functions, although they do not really affect this problem.",,0,5,,2021-02-27 23:47:27.467000+00:00,,2021-02-28 02:14:03.790000+00:00,2021-02-28 02:14:03.790000+00:00,,10116100.0,,10116100,,1,-2,c++|matrix|gaussian,26
66404552,Open editor from bash script and cat file to variable not working,"Why doesn't this work? There has to be a very simple answer to this.
I have two bash scripts. The first script calls the second which opens an editor on a tmp file, once user quits, cat the file which will be assigned to a variable in the first script.
test-use-editor
use-editor
If I call  without assigning and  the editor opens just fine, but if I try to assign it to  it just hangs. The editor does start because I can see it in my processes, but it's in a subshell or something. How can I get it to open within the terminal which called the first script?",,0,5,,2021-02-27 23:46:33.430000+00:00,,2021-02-27 23:46:33.430000+00:00,,,,,11817468,,1,0,linux|bash|terminal|subshell,24
66404551,Twitter API v2/search_tweets: skewed tweet distribution over time frame,"Using search_tweets to search for tweets over a specific time frame (using the  and  flags) returns a very skewed tweet distribution, with all retrieved tweets being published towards the end of the selected time frame.
As an example, consider the following search over one month, where  was set to 10k:
Searching from the first to the last day of a month
Do you happen to know an easy way to obtain a more uniform tweets distribution over a specific time frame?
Btw, searching over single days (or hours, ...) doesn't solve the problem, because the tweet distribution gets skewed around the last hours of the day - unless the  flags is increased up to at least 3000 tweets/day, which unfortunately is too much.
Thank you in advance for your help!",,0,0,,2021-02-27 23:46:12.823000+00:00,,2021-02-27 23:46:12.823000+00:00,,,,,9377431,,1,0,python-3.x|twitter|twitterapi-python,10
66404549,How Do I Center The Input Fields On This Form?,"https://ibb.co/3M8TjjY
Codepen
https://codepen.io/shon-lucky/pen/WNozGRe?editors=1100
Trying to center this form and its beating me up. So far i have used margin: auto. But everytime i do the form centers but the input elements are not centered in the form. I have used positioning where i made the parent container relative and made the form absolute but the everything dissapears before i even try to move it. Can someone help me with this plz",,1,3,,2021-02-27 23:45:47.663000+00:00,,2021-02-28 02:05:16.530000+00:00,2021-02-28 01:51:15.297000+00:00,,14986887.0,,14986887,,1,0,forms,16
66404547,Parquet vs. RecordIO,"I am learning about AWS these days. So, I am sorry if this question is too basic. I've read a bunch of open and closed questions on the benefits of Parquet over CSV (answered: What are the pros and cons of parquet format compared to other formats?), and RecordIO-protobuf in terms of file vs. pipe mode (e.g. unanswered What makes RecordIO attractive). However, I haven't seen any comparison between RecordIO-protobuf and Parquet.
Here's what I could gather from my research:
Parquet is a columnar format, but RecordIO-protobuf is used for serialization.
Not all SageMaker algorithms support Parquet. Most SageMaker algorithms work best in RecordIO-protobuf format. (https://docs.aws.amazon.com/sagemaker/latest/dg/cdf-training.html)
Other than above two differences what are the pros and cons of using Parquet vs. recordIO format? Moreover, searching for &quot;Parquet vs. RecordIO&quot; gave me zero Google results, which makes me think that I am comparing apples with oranges.
I'd appreciate any thoughts.",,0,1,,2021-02-27 23:45:34.623000+00:00,,2021-02-27 23:45:34.623000+00:00,,,,,5713272,,1,0,amazon-web-services|hadoop|parquet|amazon-sagemaker,10
66404546,Can't connect to a MySQL Database Server,"I already deploy a MySQL Database server and want to connect it to my WordPress app. I already change the MySQL configuration in  and comment the  or change the  value from  to . I also have tried to change the  value to the IP of the remote server's application that uses the database.
I also already grant a user permission with:
And
Here is the WordPress DB configuration in :
What do I miss?",,0,3,,2021-02-27 23:45:13.533000+00:00,,2021-02-27 23:54:21.747000+00:00,2021-02-27 23:54:21.747000+00:00,,10377640.0,,10377640,,1,0,mysql|sql|wordpress,18
66404545,strongswan android native build failed,I am trying to build the strongswan on Windows machine and I was following this guide strongswan android compilation process which I did it on centos virtual machine and on android studio I am getting this error and don't know how to solve the problem,,0,0,,2021-02-27 23:45:12.413000+00:00,,2021-02-27 23:45:12.413000+00:00,,,,,13917484,,1,0,android|openssl|vpn|boringssl|strongswan,6
