id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
6517,,"I'd just let him write tons of code. Let him drive in everything you guys do, and just be available to answer questions.
Believe it or not, after a few months of writings tons of crappy code, he'll start to get the idea and start writing better programs. At that point, you can get bogged down in details (memory, etc), and also talk about general design principles.
I've heard that what separates the great artists from the mediocre ones, is that every time they practice, they improve on something, no matter how small. Let your brother practice, and he'll improve every time he sits down at the keyboard.
  Edit: [Justin Standard]
  
  Esteban, this reminds me of a recent coding horror post, and I do think you are right.  But I think its still worthwhile to find methods to guide his practice.  No question, I want him writing as much code as he knows how to do.  Thats one reason I'm asking for sample projects.",,,1,2008-09-19 11:43:53.757000+00:00,2008-08-09 01:37:07.920000+00:00,,2008-08-13 21:28:51.350000+00:00,2008-08-13 21:28:51.367000+00:00,Justin Standard,92.0,,781.0,3088,2,4,,
6531,,"Assigning functions to the prototype is better (for public methods) because all instances of the class will share the same copy of the method. If you assign the function inside the constructor as in the second example, every time you create a new instance, the constructor creates a new copy of the length function and assigns it to just that one instance.
However this latter technique is useful if you want each copy to have it's own copy, the main use of that being to do private/privileges methods which have access to private variables declared inside the constructor and inherited via the closure mechanism.
Douglas Crockford has a good summary.",,,0,,2008-08-09 02:05:33.840000+00:00,,2008-08-09 02:05:33.840000+00:00,,,,,588.0,6499,2,10,,
6533,,"Fortunately I get to use prototype.js, which provides some nice wrappers. So you can do this:
 Documentation: Defining classes and inheritance",,,1,,2008-08-09 02:09:04.673000+00:00,,2016-07-24 07:17:31.523000+00:00,2016-07-24 07:17:31.523000+00:00,,92701.0,,234.0,6499,2,3,,
6534,,App_Data folder on the root of the project. It isn't served to web requests; so other people can't snoop for it.,,,0,,2008-08-09 02:10:12.800000+00:00,,2008-08-09 02:10:12.800000+00:00,,,,,106.0,6530,2,7,,
6541,,"  Is there anything about WinForms 3.0 that is so much better than in 1.1
I don't know about 3.0, but you can write code in VS 2008 which runs on the .NET 2.0 framework. (So, you get to use the latest C# language, but you can only use the 2.0 libraries)
This gets you Generics ( instead of those GodAwful ArrayLists) and a ton of other stuff, you'll literally end up writing 3x less code.",,,0,,2008-08-09 02:17:38.293000+00:00,,2008-08-09 02:17:38.293000+00:00,,,,,234.0,6430,2,0,,
6542,,"They both create a closure by executing the code block. As a matter of style I much prefer the second for a couple of reasons:
It's not immediately obvious by glancing at the first that the code will actually be executed; the line looks like it is creating a new function, rather than executing it as a constructor, but that's not what's actually happening. Avoid code that doesn't do what it looks like it's doing!
Also the  ...  make nice bookend tokens so that you can immediately see that you're entering and leaving a closure scope. This is good because it alerts the programmer reading it to the scope change, and is especially useful if you're doing some postprocessing of the file, eg for minification.",,,0,,2008-08-09 02:20:29.597000+00:00,,2008-08-09 02:20:29.597000+00:00,,,,,588.0,6373,2,3,,
6543,,"Is there a way to implement a sealed class from an interface... and mock the interface instead?
Something in me feels that having sealed classes is wrong in the first place, but that's just me :)",,,1,,2008-08-09 02:21:32.853000+00:00,,2008-08-09 02:21:32.853000+00:00,,,,,372.0,6484,2,0,,
6548,,"I was taught by learning how to solve problems in a language agnostic way using flowcharts and PDL (Program Design Language).  After a couple weeks of that, I learned to convert the PDL I had written to a language.  I am glad I learned that way because I have spent the majority of my years programming, solving problems without being tied to a language.  What language I use has always been an implementation detail and not part of the design. 
Having to solve the problem by breaking it down into it's basic steps is a key skill.  I think it is one of the things that separates those that can program from those that can't.
As far as how you tackle the order of concepts of a language I believe the easiest way is to decide that is to have a project in mind and tackle the concepts as they are needed.  This lets you apply them as they are needed on something that you are interested in doing.  When learning a language it is good to have several simple projects in mind and a few with progressive complexity.  Deciding on those will help you map out the concepts that are needed and their order.",,,0,2008-09-19 11:43:53.757000+00:00,2008-08-09 02:23:54.160000+00:00,,2008-08-09 02:23:54.160000+00:00,,,,,791.0,3088,2,1,,
6553,,"They each break when dropped from the same height, or are they different?
If they're the same, I go to the 50th floor and drop the first marble.  If it doesn't break, I go to the 75th floor and do the same, as long as it keeps not breaking I keep going up by 50% of what's left.  When it does break, I go back to one higher than where I was previously (so if it broke at the 75th floor I go back to the 51st floor) and drop the second marble and move up a floor at a time until it breaks, at which point I know the highest floor I can drop from with no marble breakage.
Probably not the best answer, I'm curious to see how others answer.",,,0,,2008-08-09 02:29:48.110000+00:00,,2008-08-09 02:29:48.110000+00:00,,,,,271.0,6547,2,2,,
6555,,"Ruby unfortunately is a bit different. 
PS: My memory is a bit hazy on this so apologies if I'm wrong
instead of break/continue, it has break/next, which behave the same in terms of loops
Loops (like everything else) are expressions, and ""return"" the last thing that they did. Most of the time, getting the return value from a loop is pointless, so everyone just does this
You can however do this
HOWEVER, a lot of ruby code 'emulates' a loop by using a block.
The canonical example is
As it is much more common for people to want to do things with the result of a block, this is where it gets messy.
break/next mean different things in the context of a block.
break will jump out of the code that called the block
next will skip the rest of the code in the block, and 'return' what you specify to the caller of the block. This doesn't make any sense without examples.
So yeah. Ruby is awesome, but it has some awful corner-cases. This is the second worst one I've seen in my years of using it :-)",,,0,,2008-08-09 02:31:13.537000+00:00,,2008-08-09 02:31:13.537000+00:00,,,,,234.0,6414,2,5,,
6558,,"I'm personally not very big a fan of such puzzle questions, I prefer actual programming exercises in interviews.
That said, first it would depend on if I can tell if they are broken or not from the floor I am dropping them at.  I will presume I can.
I would go up to the second floor, drop the first marble.  If it broke I would try the first floor.  If that broke I would know it was no floor.
If the first didn't break, I would go to the 4th floor and drop from there.  If that broke, I would go back down and get the other marble, then drop at the 3rd floor, breaking or not I would know which is the limit.
If neither broke, I would go get both, and do the same process, this time starting at the 6th floor.
This way, I can skip every other floor until I get a marble that breaks.
This would be optimized for if the marble breaks early... I suppose there is probably an optimal amount of floors I could skip to get the most for each skip... but then if one breaks, I would have to check each floor individually from the first floor above the last known floor... which of course would be a pain if I skipped too many floors (sorry, not going to figure out the optimal solution right now).
Ideally, I would want a whole bag of marbles, then I could use a binary search algorithm and divide the number of floors in half with each drop... but then, that wasn't the question, was it?",,,0,,2008-08-09 02:37:41.760000+00:00,,2008-08-09 02:37:41.760000+00:00,,,,,122.0,6547,2,1,,
6559,,"The reason is that a generic class like  is, for most purposes, treated externally as a normal class. e.g. when you say  the compiler says  (which contains strings). [Technical folk: this is an extremely plain-English-ified version of what's going on]
Consequently, obviously the compiler can't be smart enough to convert a ListString to a ListObject by casting the items of its internal collection.
That's why there's extension methods for IEnumerable like Convert() that allow you to easily supply conversion for the items stored inside a collection, which could be as simple as casting from one to another.",,,0,,2008-08-09 02:38:02.883000+00:00,,2008-08-09 02:38:02.883000+00:00,,,,,67.0,6557,2,11,,
6560,,"I think the real question is how accurate do you want the answer.  Because your efficiency is going to really depend on that.
I'm going to agree with Justin if you want 100% accuracy on the marbles then once the first marble breaks your going to have to go up 1 floor at a time from the last known ""good"" floor until you find out which floor is the ""winner.""  Maybe even throw in some statistics and start at the 25th floor instead of the 50th floor so that you're worst case scenario would be 24 instead of 49.
If you're answer can be plus or minus a floor or two then there could be some optimizations.
Secondly, does walking up/down the stairs count against your efficiency?  In that case always drop both marbles and pick up both marbles on every up/down trip.",,,0,,2008-08-09 02:40:56.653000+00:00,,2008-08-09 03:49:02.617000+00:00,2008-08-09 03:49:02.633000+00:00,Joseph Pecoraro,792.0,,792.0,6547,2,2,,
6565,,"The interesting thing here is how you can do it in the least amount of drops possible. Going to the 50th floor and dropping the first would be disastrous if the breaking floor is the 49th, resulting in us having to do 50 drops. We should drop the first marble at floor n, where n is the max amount of drops required. If the marble breaks at floor n, we may have to make n-1 drops after that. If the marble doesn't break we go up to floor 2n-1 and if it breaks here we have to drop the second marble n-2 times in the worst case. We continue like this up to the 100th floor and try to break it at 3n-2, 4n-3....
and n+(n-1)+(n-2)+...1 &lt;=100
n=14 Is the maximum drops required",,,5,,2008-08-09 02:45:43.070000+00:00,,2008-08-10 03:28:23.797000+00:00,2008-08-10 03:28:23.797000+00:00,mreggen,613.0,,613.0,6547,2,52,,
6566,,"I remember reading an article that may be of help to you: Cheney on the M.T.A. :-)
Some implementations of Scheme I know of, such as SISC, allocate their call frames on the heap.
@ollie: You don't need to do the hoisting if all your call frames are on the heap. There's a tradeoff in performance, of course: the time to hoist, versus the overhead required to allocate all frames on the heap. Maybe it should be a tunable runtime parameter in the interpreter. :-P",,,0,,2008-08-09 02:49:25.903000+00:00,,2008-08-09 03:20:13.190000+00:00,2008-08-09 03:20:13.190000+00:00,Chris Jester-Young,13.0,,13.0,6512,2,18,,
6567,,"Think of it this way, if you were to do such a cast, and then add an object of type Foo to the list, the list of strings is no longer consistent.  If you were to iterate the first reference, you would get a class cast exception because once you hit the Foo instance, the Foo could not be converted to string!
As a side note, I think it would be more significant whether or not you can do the reverse cast:
I haven't used C# in a while, so I don't know if that is legal, but that sort of cast is actually (potentially) useful.  In this case, you are going from a more general class (object) to a more specific class (string) that extends from the general one.  In this way, if you add to the list of strings, you are not violating the list of objects.
Does anybody know or can test if such a cast is legal in C#?",,,4,,2008-08-09 02:50:14.903000+00:00,,2008-08-09 02:50:14.903000+00:00,,,,,122.0,6557,2,39,,
6568,,My Apache had something like this in httpd.conf. Just change the ErrorLog and CustomLog settings ,,,1,,2008-08-09 02:51:15.417000+00:00,,2008-08-09 02:51:15.417000+00:00,,,,,796.0,176,2,5,,
6569,,"Mike - I believe contravariance isn't allowed in C# either
See Generic type parameter variance in the CLR for some more info.",,,0,,2008-08-09 02:53:18.237000+00:00,,2013-01-27 13:29:04.023000+00:00,2013-01-27 13:29:04.023000+00:00,user1873471,,,797.0,6557,2,3,,
6572,,"Patrick is correct, the only way you can really do this is to use an explicit stack in your interpreter, and hoist the appropriate segment of stack into the heap when you need to convert to a continuation.
This is basically the same as what is needed to support closures in languages that support them (closures and continuations being somewhat related).",,,1,,2008-08-09 02:55:01.947000+00:00,,2008-08-09 02:55:01.947000+00:00,,,,,784.0,6512,2,1,,
6574,,"This has a lot to do with covariance, e.g., generic types are considered as parameters, and if the parameters do not resolve properly to a more specific type then the operation fails. The implication of such is that you really cannot cast to a more general type like object. And as stated by Rex, the List object won't convert each object for you.
You might want to try the ff code instead:
or:
ol will (theoretically) copy all the contents of sl without problems.",,,0,,2008-08-09 02:58:26.463000+00:00,,2008-08-09 02:58:26.463000+00:00,,,,,372.0,6557,2,6,,
6576,,"FLOSS Weekly
Pragmatic Podcasts
Rails Envy
Webdev Radio",,,0,2008-09-19 23:57:26.630000+00:00,2008-08-09 03:00:11.030000+00:00,,2008-08-09 03:00:11.030000+00:00,,,,,796.0,1644,2,7,,
6577,,"If you're using .NET 3.5 have a look at the Enumerable.Cast method. It's an extension method so you can call it directly on the List.
It's not exactly what you asked for but should do the trick.
Edit: As noted by Zooba, you can then call ol.ToList() to get a List",,,0,,2008-08-09 03:07:44.337000+00:00,,2008-08-10 20:54:56.977000+00:00,2008-08-10 20:54:56.977000+00:00,Ray,233.0,,233.0,6557,2,36,,
6581,,Scrum because it shows where the slackers are. It also identifies much faster that the business unit usually doesn't have a clue what they really want delivered,,,0,,2008-08-09 03:21:59.923000+00:00,,2008-08-09 03:21:59.923000+00:00,,,,,740.0,6579,2,6,,
6582,,"Git also makes branching and merging really easy. Subversion 1.5 just added merge tracking, but Git is still better. With Git branching is very fast and cheap. It makes creating a branch for each new feature more feasible. Oh and Git repositories are very efficient with storage space as compared to Subversion.",,,0,2011-05-18 15:58:09.637000+00:00,2008-08-09 03:22:14.510000+00:00,,2010-07-28 18:30:37.787000+00:00,2010-07-28 18:30:37.787000+00:00,,63550.0,,796.0,871,2,7,,
6585,,"If you you use session_set_save_handler() you can set your own session handler. For example you could store your sessions in the database. Refer to the php.net comments for examples of a database session handler.
DB sessions are also good if you have multiple servers otherwise if you are using file based sessions you would need to make sure that each webserver had access to the same filesystem to read/write the sessions.",,,0,,2008-08-09 03:28:43.640000+00:00,,2008-08-09 03:28:43.640000+00:00,,,,,796.0,328,2,2,,
6588,,"I've been involved with quite a few organisations which claimed to work in an 'agile' way, and their processed usually seemed to be base on XP (extreme programming), but none of them ever followed anywhere near all the practices.
That said, I can probably comment on a few of the XP practices
Unit testing seems to prove very useful if it's done from the start of a project, but it seems very difficult to come into an existing code-base and start trying to add unit tests. If you get the opportunity to start from scratch, test driven development is a real help.
Continuous integration seems to be a really good thing (or rather, the lack of it is really bad). That said, the organisations I've seen have usually been so small as to make any other approach seem foolish.
User story cards are nice in that it's great to have a physical object to throw around for prioritisation, but they're not nearly detailed enough unless your developer really knows the domain, or you've got an onsite customer (which I've never actually seen).
Standup meetings tend to be really useful for new team members to get to know everyone, and what they work on. The old hands very quickly slack off, and just say things like 'I'm still working on X', which they've been doing for the past week - It takes a strong leader to force them to delve into details.
Refactoring is now a really misused term, but when you've got sufficient unit tests, it's really useful to conceptually separate the activity of 'changing the design of the existing code without changing the functionality' from 'adding new functionality'",,,0,,2008-08-09 03:39:44.600000+00:00,,2008-08-09 03:39:44.600000+00:00,,,,,797.0,6579,2,7,,
6592,,"Objective-C uses Reference Counting, which means each Object has a reference count. When an object is created, it has a reference count of ""1"". Simply speaking, when an object is referred to (ie, stored somewhere), it gets ""retained"" which means its reference count is increased by one. When an object is no longer needed, it is ""released"" which means its reference count is decreased by one.
When an object's reference count is 0, the object is freed. This is basic reference counting.
For some languages, references are automatically increased and decreased, but objective-c is not one of those languages. Thus the programmer is responsible for retaining and releasing.
A typical way to write a method is:
The problem of needing to remember to release any acquired resources inside of code is both tedious and error-prone. Objective-C introduces another concept aimed at making this much easier: Autorelease Pools. Autorelease pools are special objects that are installed on each thread. They are a fairly simple class, if you look up NSAutoreleasePool.
When an object gets an ""autorelease"" message sent to it, the object will look for any autorelease pools sitting on the stack for this current thread. It will add the object to the list as an object to send a ""release"" message to at some point in the future, which is generally when the pool itself is released.
Taking the code above, you can rewrite it to be shorter and easier to read by saying:
Because the object is autoreleased, we no longer need to explicitly call ""release"" on it. This is because we know some autorelease pool will do it for us later.
Hopefully this helps. The Wikipedia article is pretty good about reference counting. More information about autorelease pools can be found here. Also note that if you are building for Mac OS X 10.5 and later, you can tell Xcode to build with garbage collection enabled, allowing you to completely ignore retain/release/autorelease.",,,1,,2008-08-09 03:48:10.417000+00:00,,2008-08-09 03:48:10.417000+00:00,,,,,457.0,6578,2,6,,
6598,,"Joshua (#6591) - The Garbage collection stuff in Mac OS X 10.5 seems pretty cool, but isn't available for the iPhone (or if you want your app to run on pre-10.5 versions of Mac OS X).
Also, if you're writing a library or something that might be reused, using the GC mode locks anyone using the code into also using the GC mode, so as I understand it, anyone trying to write widely reusable code tends to go for managing memory manually.",,,1,,2008-08-09 03:59:35.683000+00:00,,2008-08-09 03:59:35.683000+00:00,,,,,797.0,6578,2,6,,
6606,,"We had an app that relied heavily on the PHP 4 XML DOM functions and it required a lot of retooling to change over PHP 5.
Beyond that most changes were improvements to things like error handling (to take advantage of exceptions) and PHP Classes.",,,0,,2008-08-09 04:12:31.290000+00:00,,2008-08-09 04:12:31.290000+00:00,,,,,305.0,6594,2,1,,
6610,,"NilObject's answer is a good start. Here's some supplemental info pertaining to manual memory management (required on the iPhone).
If you personally  an object, it comes with a reference count of 1. You are responsible for cleaning up after it when it's no longer needed, either by calling  or . release cleans it up right away, whereas autorelease adds the object to the autorelease pool, which will automatically release it at a later time. 
autorelease is primarily for when you have a method that needs to return the object in question (so you can't manually release it, else you'll be returning a nil object) but you don't want to hold on to it, either.
If you acquire an object where you did not call alloc/init to get it -- for example:
but you want to hang on to this object, you need to call [foo retain]. Otherwise, it's possible it will get  and you'll be holding on to a nil reference (as it would in the above  example). When you no longer need it, call .",,,0,,2008-08-09 04:25:46.537000+00:00,,2016-03-25 21:13:23.980000+00:00,2016-03-25 21:13:23.980000+00:00,Mike McMaster,5208764.0,,544.0,6578,2,4,,
6614,,"Let's start with  and ;  is really just a special case once you understand the basic concepts.  
In Cocoa, each object keeps track of how many times it is being referenced (specifically, the  base class implements this).  By calling  on an object, you are telling it that you want to up its reference count by one.  By calling , you tell the object you are letting go of it, and its reference count is decremented.  If, after calling , the reference count is now zero, then that object's memory is freed by the system.
The basic way this differs from  and  is that any given object doesn't need to worry about other parts of the system crashing because you've freed memory they were using.  Assuming everyone is playing along and retaining/releasing according to the rules, when one piece of code retains and then releases the object, any other piece of code also referencing the object will be unaffected.
What can sometimes be confusing is knowing the circumstances under which you should call  and .  My general rule of thumb is that if I want to hang on to an object for some length of time (if it's a member variable in a class, for instance), then I need to make sure the object's reference count knows about me.  As described above, an object's reference count is incremented by calling .  By convention, it is also incremented (set to 1, really) when the object is created with an ""init"" method.  In either of these cases, it is my responsibility to call  on the object when I'm done with it.  If I don't, there will be a memory leak.
Example of object creation:
Now for .  Autorelease is used as a convenient (and sometimes necessary) way to tell the system to free this object up after a little while.  From a plumbing perspective, when  is called, the current thread's  is alerted of the call.  The  now knows that once it gets an opportunity (after the current iteration of the event loop), it can call  on the object.  From our perspective as programmers, it takes care of calling  for us, so we don't have to (and in fact, we shouldn't).
What's important to note is that (again, by convention) all object creation class methods return an autoreleased object.  For example, in the following example, the variable ""s"" has a reference count of 1, but after the event loop completes, it will be destroyed.
If you want to hang onto that string, you'd need to call  explicitly, and then explicitly  it when you're done.
Consider the following (very contrived) bit of code, and you'll see a situation where  is required:
I realize all of this is a bit confusing - at some point, though, it will click.  Here are a few references to get you going:
Apple's introduction to memory management.
Cocoa Programming for Mac OS X (4th Edition), by Aaron Hillegas - a very well written book with lots of great examples.  It reads like a tutorial.
If you're truly diving in, you could head to Big Nerd Ranch.  This is a training facility run by Aaron Hillegas - the author of the book mentioned above.  I attended the Intro to Cocoa course there several years ago, and it was a great way to learn.",,,10,,2008-08-09 04:40:49.250000+00:00,,2012-05-30 20:41:22.537000+00:00,2012-05-30 20:41:22.537000+00:00,Matt Dillard,863.0,Matt Dillard,863.0,6578,2,148,,
6616,,XML User Interface Language. Don't know much about it so not sure if it meets your desires. Post back with your experience if you play with it.,,,0,,2008-08-09 04:44:41.740000+00:00,,2008-08-09 04:44:41.740000+00:00,,,,,488.0,5313,2,4,,
6617,,"I also once worked on an app which used PHP4's XML support quite heavily, and would have required quite a bit of work to move to PHP5.
One of the other significant changes I was looking at at the time was the change of the default handling of function parameters. In PHP4 if I remember, they were pass-by-copy unless you specified otherwise, but in PHP5 is changed to pass-by-reference by default. In well written code, that probably won't make a big difference to you, but it could certainly cause problems.
I think one other thing I found changed is that objects are no longer allowed to overwrite their 'this' field. I would say that was a really bad idea to begin with (and I think it may have not been an intentional feature in PHP4), but I certainly found a few parts of our system that relied on it.
Hope some of that helps.",,,1,,2008-08-09 04:44:49.710000+00:00,,2011-05-02 00:36:06.480000+00:00,2011-05-02 00:36:06.480000+00:00,,797.0,,797.0,6594,2,8,,
6618,,I really really like DejaVu Sans Mono. It is very clean and easy on the eyes.,,,3,2008-09-19 22:36:21.473000+00:00,2008-08-09 04:49:02.557000+00:00,,2011-11-02 14:08:17.383000+00:00,2011-11-02 14:08:17.383000+00:00,Mono,810.0,,810.0,4689,2,66,,
6620,,"Pros of config file:  
Easy to do. Don't need to know any Windows API calls. You just need to know the file I/O interface of your programming language.  
Portable. If you port your application to another OS, you don't need to change your settings format.  
User-editable. The user can edit the config file outside of the program executing.
Pros of registry:  
Secure. The user can't accidentally delete the config file or corrupt the data unless he/she knows about regedit. And then the user is just asking for trouble.  
I'm no expert Windows programmer, but I'm sure that using the registry makes it easier to do other Windows-specific things (user-specific settings, network administration stuff like group policy, or whatever else).
If you just need a simple way to store config information, I would recommend a config file, using INI or XML as the format. I suggest using the registry only if there is something specific you want to get out of using the registry.",,,4,,2008-08-09 04:51:59.773000+00:00,,2011-02-25 13:13:38.733000+00:00,2011-02-25 13:13:38.733000+00:00,,8418.0,user316,,6607,2,41,,
6621,,"Scrum.
The daily standup meeting is a great way to make sure things stay on track and progress is being made. I also think it's key to get the product/market folks involved in the process in a real, meaningful way. It'll create a more collaborative environment and removes a lot of the adversarial garbage that comes up when the product team and the dev teams are separate ""silos"".",,,0,,2008-08-09 04:52:54.610000+00:00,,2008-08-09 04:52:54.610000+00:00,,,,Jeff Donnici,821.0,6579,2,4,,
6622,,"According to the documentation for GetPrivateProfileString, you should use the registry for storing initialisation information.
However, in so saying, if you still want to use .ini files, and use the standard profile APIs (, , and the like) for accessing them, they provide built-in ways to automatically provide ""virtual .ini files"" backed by the registry. Win-win!",,,0,,2008-08-09 04:54:24.090000+00:00,,2008-08-09 04:54:24.090000+00:00,,,,,13.0,6607,2,4,,
6625,,"The best advice I could give anyone working with PHP4 is this:
It pretty much will tell you exactly what you need to do.",,,0,,2008-08-09 05:00:11.927000+00:00,,2008-08-09 05:00:11.927000+00:00,,,,Akira,795.0,6594,2,2,,
6627,,"I have a bit of experience with both Haley Expert Rules and Haley Office Rules. Both nice systems, but I'd need to know a bit more abut what you want to use them for to answer definitively (See http://www.haley.com)
They both support C# and Java (and I think also a web service api).
The difference between the two is mostly around how much natural language modelling you want to get into. Office rules lets business users write rules in an Office document, and is mostly focused around legislative requirements modelling. Expert rules can be a bit more flexible in definition how it handles natural language, but requires more work defining language structures up front.
Hope some of that helps.",,,0,,2008-08-09 05:01:10.910000+00:00,,2008-08-09 05:01:10.910000+00:00,,,,,797.0,6613,2,2,,
6629,,"If $index is a string there is no difference because $index, ""$index"", and ""{$index}"" all evaluate to the same string. If $index is a number, for example 10, the first line will evaluate to $array[10] and the other two lines will evaluate to $array[""10""] which is a different element than $array[10].",,,1,,2008-08-09 05:05:38.203000+00:00,,2008-08-09 05:05:38.203000+00:00,,,,,813.0,6628,2,0,,
6630,,Lucida Sans Typewriter,,,0,2008-09-19 22:36:21.473000+00:00,2008-08-09 05:11:00.360000+00:00,,2008-08-09 05:11:00.360000+00:00,,,,Akira,795.0,4689,2,3,,
6636,,"What you want to do is to specify the sha1 of the commit you want to restore to.  You can get the sha1 by examining the reflog () and then doing 
But don't wait too long... after a few weeks git will eventually see that commit as unreferenced and delete all the blobs.",,,1,,2008-08-09 05:30:13.707000+00:00,,2008-08-09 05:30:13.707000+00:00,,,,,825.0,5473,2,402,,
6637,,"I believe from a performance perspective that $array[""$index""] is faster than $array[$index] See Best practices to optimize PHP code performance
Another variation that I use sometimes when I have an array inside a string is:
Edit: What I meant to say is $row[’id’] is faster than $row[id]",,,0,,2008-08-09 05:30:38.450000+00:00,,2008-08-09 19:08:33.243000+00:00,2008-08-09 19:08:33.243000+00:00,ejunker,796.0,,796.0,6628,2,-6,,
6638,,"I just tried Consolas and Envy - Envy seems ""too narrow"" to my eyes, but Consolas looks great (I am on a mac). Thanks for the tips !",,,0,2008-09-19 22:36:21.473000+00:00,2008-08-09 05:33:15.027000+00:00,,2008-08-09 05:33:15.027000+00:00,,,,,699.0,4689,2,1,,
