score,creation_date,body
1.0,2014-10-15 23:56:40.503000+00:00,"I've been researching this question for a while and haven't found any good answers yet.
I understand how to use ; I understand that use of the AttributeSet methods (e.g., getAttributeValue()) don't resolve references or drill down into s; etc.
I think that Winitzki's answer to Difference between declare-styleable and style is exactly on the mark. Using a combination of obtainStyledAttributes and AttributeSet methods will get you most of what you might need.
What I can't figure out is why several different mechanisms are necessary to handle obtaining attributes.
My two (very related) questions are:
Couldn't a single method be provided which returns all top-level attributes, drills down into  elements as necessary and resolves references?
Why can't s defined directly within  be included in  elements (and a method provided to access them)? (This another way of asking what  provides.)
Thank you for any help!
Barry"
0.0,2014-10-15 23:56:31.733000+00:00,"I have a subtle question about if statement in bash script: what type of parenthesis should follow ""if""?
I have two statements both working right now, but not working if I exchange () and [].
1.compare variable name
If change [] to (), error:
2.using grep
If change () to [], error:
I read the linux man, which suggest using []. So is it because of using grep? Can we say generally if using another program inside if, we should use ()?
A side question about double quotation marks,
is it necessary to quote text in shell? for example, echo ""$NAME"" or NAME=""fadfaj""?
I got confused because when I try to use $NAME plus some special characters such as ""_"" or space, where I need to use ""\"", I got different behaviour with and without """".
output
I understand these are naive questions but I do appreciate all your help!"
2.0,2014-10-15 23:56:30.003000+00:00,"I am having trouble with an error that seems obvious but I've tried everything. I must be missing something. I'm running a rails app with Angularjs and angular-leaflet-directives. I am trying to add markers to a specific group. No matter what I do, I keep getting this error: 
[AngularJS - Leaflet] A marker can only be added to a layer of type ""group"" 
I know that this error comes up when the overlays type isn't group. The issue is that in my case, it is!
EDIT: here is a plunkr where I recreated the bug: http://plnkr.co/edit/DLCN5RYVr0BheYzTuqkQ?p=preview
Here is my code: "
0.0,2014-10-15 23:55:56.847000+00:00,"Hi I have an activity and 2 fragments A and B. when app starts fragment A is shown when I go to fragment B and press the button the camera shows up and after taking the photo and saving instead of showing fragment B again it goes back to fragment A. I have no idea why!
Here is my fragment B.
This is how i start fragment B:
My camera button:
Here is my activityResult:
I dont know if it matters but here is my AsyncTask class:"
0.0,2014-10-15 23:55:33.607000+00:00,"I'm using appendHtml() in a loop to dynamically add li elements (with unique IDs in the string) to a ul. When I need to access these dynamically created li elements by their IDs to, for example, create nested lists, querySelector() returns null. If I should be able to do this, then there could very well be bugs in my code. But I want to make sure this is the case."
2.0,2014-10-15 23:54:27.287000+00:00,"I have the following query:
that I'm using in MS Access. I have the Object Designer settings set to SQL Server syntax compatible. I'm getting
  ""syntax error (missing operator) in query expression 
What operator belongs in that expression?"
1.0,2014-10-15 23:54:10.160000+00:00,"Ok, So I am seeing something weird and I think I misunderstood how to pass functions around in python..
So, what I am not getting is why is self printing to be an empty dictionary??
Something gets messed up above
And then 
self._funchelp()
Returns "
0.0,2014-10-15 23:53:30.960000+00:00,"I've tried to call this State I made in my main class and then call it in a subclass, and it works for one subclass but not for the other. My main class is called MonGame, the subclasses using the States are Keying and MouseInput. I put the keying functions in the Keying class and the mouse listener functions inside of MouseInput, respectively. So in MonGame (my main class) here's what I declared:
And in MouseInput (which works fine) I put this:
}
Here's the issue. In the Keying class, I call this:
But it returns an error for
in the if statement.
I've tried placing the enum and STATE values into the Keying class, and then get an error in the MouseInput class. Switching them up doesn't work, so how can I get the enum and State values into both subclasses? I've even tried importing all of my main class."
23.0,2014-10-15 23:53:15.577000+00:00,"I'm using bootstrap 3 for a website project. I'm trying to create a page with a responsive table, so that I'd have the scrollbar when the table is too big. I made a test case like so:
Now, the problem is that it doesn't add the scrollbar, it merely expands the website to the width of the table.
See a screenshot here: 
I've seen it working on several other websites, so something I'm doing...is wrong."
1.0,2014-10-15 23:53:06.470000+00:00,"I'm trying to learn angular unit test with $resource.
Here I have a simple controller :
In my view, I have 2 ng-submit (jSearchDictionary and eSearchDictionary) and i bind the corresponding word that is searched ( jword or eword ).
The service is also quite simple :
Finally, here is my test.
The problem is at the line :
scope.word being undefined. Unit Testing is way over my head right now, I'm not sure of what I'm doing at all. If you have a solution to this particular problem, have any advices at all concerning all the code or are willing to message me and guide me a little, that would be awesome."
5.0,2014-10-15 23:52:51.483000+00:00,"I was under the impression that when I use a belongsTo relationship in my model, it will return the object but I seem to only get the id. Is this supposed to happen and what is the benefit of this?
This is my code: 
From my Photo model
And my PhotosController
Don't mind the return, it's just for testing. I get an error:
And a  shows that all I get is a string with the album's id"
0.0,2014-10-15 23:52:42.510000+00:00,"I'm messing around with inline attributes and using them to trigger events with jQuery, but I've come across an issue.
I am trying to trigger a console log (in chrome) when an element has the attribute . But with my lack of knowledge I can't seem to get it to work.
My HTML (anchor tag to test):
My jQuery:
Why doesn't this work, jsFiddle?"
-2.0,2014-10-15 23:52:34.077000+00:00,"There's a system that inputs lines of text as an array e.g., array[123,556,""test"",0,0].  When using val().split('\n') i'm able to get each new line to be added to the new array so that each line index is incremented by 1 e.g., 
But I need the last two indexes to display in reverse.  The arrays need to look like this:
Somehow they're able to get the array index to increment in the 4th index.  I'm only able to get it to increment in the 5th index..  I tried .push(0) to add a 0 the end but get errors.
Any ideas?
Thanks"
1.0,2014-10-15 23:51:47.353000+00:00,"I have been working on a local machine and pushing my changes up to Stash (Pretty much BitBucket). 
Everything has been going fine but not I am trying to clone the code down to a co-workers machine and am having some serious issues with Android Studio.
I am importing the project through vcs, choosing git option, and providing the URL.
Whenever we try to get the project running we run into build problems and Gradle not working properly. The project is not initially shown as an Android project and we have to configure the framework. Then we have gradle saying it cannot find 'com.android.application' file. I have ensured that I have the correct Gradle version to work.
I think that I may not be pushing up the correct files to Stash, so when we clone the project it does not have enough information to build properly. 
The files that I have not pushed up are the following:"
1.0,2014-10-15 23:51:42.877000+00:00,"That query returns the following result set:
As you can see, for some unknown to me reason, the numbers 2 and 3 appear at the very bottom of the result set while they're not supposed to.
If I comment out the line members.member_joined, like so:
The result set now is as expected:
I just can't wrap my head around this. What might be wrong?"
4.0,2014-10-15 23:51:02.377000+00:00,"I need to do many replacements. I'm using gsub. I was wondering if it's possible to do something like when I want to replace all á by a and all é by e:
Using this, I get an error.
If this is not possible, is there another function to do so?"
0.0,2014-10-15 23:50:49.117000+00:00,"I have a Threaded timer that fires every second and updates a clock, the problem is that sometimes the clock will appear to be unstable and it can jump 2 seconds instead of a steady 1 second increment.
The problem of course is that the initial (or subsequent) timer is not triggered at exactly 0:000 seconds and therefore it is possible that updates to the clock appear to jitter.
Is there any way of preventing this ?"
1.0,2014-10-15 23:50:43.277000+00:00,"I am trying to get Google+ login button to work in my React code. The react code is as following (the actual code has proper value for CLIENT_ID).
The button shows up properly on the page, clicking on it brings up the OAuth dialog and hitting Accept makes it disappear and no errors/warnings are generated either in the dialog or on the javascript console. So to the best of my knowledge everything is working as expected.
However, the callback method this.signinCallback that I am specifying doesn't get invoked. Any, ideas on what I am doing wrong here?
Thanks"
0.0,2014-10-15 23:50:29.973000+00:00,"I'm editing code in ASP and need help fixing this code so that the user can only submit the form once (prevent duplicate submissions):
Code I have is:
How to I change  to allow only one submission?"
0.0,2014-10-15 23:50:03.123000+00:00,"I am trying to split several hundred lines read from a CSV file on .  E.g.:
etc.
I could split the first row on , but this would not work for the second row.  However, if I split on  then I would trap these cases.  I could then remove the "" using simple regex (e.g. )
I have tried , and I've tried  and various variations, but every time, I get the full  in , with  as empty.  
Any help would be much appreciated!  Thanks."
2.0,2014-10-15 23:49:36.133000+00:00,"I'm trying to make search results url look like Google. 
  site.com/search?q=blabla
Tried this
I used  just before  but it still doesn't work, the question mark makes the problem. What is the correct way to do that?"
1.0,2014-10-15 23:49:27.343000+00:00,"I want to generate random words in MIPS. I know how to generate random numbers, I just want a random word from a word bank. I have tried this but I have no idea how to print them.
How may I choose a random word from a given list?"
0.0,2014-10-15 23:49:26.807000+00:00,"  A divide and conquer algorithm takes an array of size n as input and
  makes two recursive calls on arrays of size n/2. Then, after an
  additional O(n) work, it produces an output. The running time should
  be:
  
  a) Θ(n)
  b) Θ(n log n)
  c) Θ(n^(log₂(3)))
  d) Θ(n²)
I'm trying to review for an exam and this is a question off the review. Intuitively I want to say b, because I know divide and conquer algorithms run at O(n log n), but the fact the answers are in Big Theta completely throws me off. Why would the question refer to ""an additional O(n) work"" then supply answers in Big Theta?
Any help appreciated. I'm just trying to understand this better."
2.0,2014-10-15 23:49:21.967000+00:00,I have a UIImageView and I want to add UIImage to it. All of this I am doing in interface builder (i.e. xib file). Is there a way to add bottom padding to the UIImageView so that some of the background shows below the UIImage?
0.0,2014-10-15 23:48:02.117000+00:00,"I have a video chat in Android and iOS implemented with PhoneRTC, but after a few seconds of ""inactivity"", the display dims itself even though the video chat is still active.
How can I keep the display awake as long as the video chat is active?"
1.0,2014-10-15 23:48:01.140000+00:00,"I have this code in HomeController that should return the last 6 rows.
I want to run this code to populate a 2nd pulldown based on what was selected in the 1st pulldown(I'll bet you've never heard of this one before). 
Here is the 1st pulldown on the Add View:
This all shows up fine and dandy.
Here is the second pulldown:
The goal is to populate the 2nd one using JSON and or jQuery but I cannot wrap my head around the code syntax for calling the controller and filling the 2nd pulldown. All examples have not helped me."
28.0,2014-10-15 23:48:00.593000+00:00,"This is driving me crazy. I'm working with Laravel 5 and it appears that the docs for 4.2 and generating 404 pages does not work.
First, there is no global.php so I tried putting the following in routes.php:
This results in an error ""method missing() not found""
Debug is set to false.
I've searched and searched but so far have found no information on setting 404 pages in Laravel 5. Would appreciate any help."
1.0,2014-10-15 23:48:00.047000+00:00,"I have a question about the iframe issue in iPad.
I am using Bootstrap modal to embed an iframe inside the modal. Everything looks great on all desktop browser. However, the content in iframe is over extended in iPad portrait mode. I am not sure if it's the Bootstrap issue. Please see the JSFiddle."
0.0,2014-10-15 23:47:35.553000+00:00,"My Mahout recommender is returning no results although from the looks of the evaluator output it seems like it should:
I'm assuming that  means that it was able to recommend in all cases.
I then iterate of the User id set and only see
for each Id.
I'm I reading the debug log correctly?
Thanks."
3.0,2014-10-15 23:47:16.757000+00:00,"I love Swift, except for this
If I create any UIViewController extended class I have to have this ugly, unclear, required init, as the init I don't want.
Is there a way I can set up my code so I can have code setup so I can have my own required init, and then it just calls this at the end? I don't want my client code to have to deal with this, and I'd like to have one clear init() call, instead of a 'initWithSomeCumbersomeName()' call.
If anyone has a clean workaround to this I am all ears!"
2.0,2014-10-15 23:47:15.547000+00:00,"If the  is small, which mine are, it'll show the last so many characters.  In this case, that would be something like ""00000"" if only five characters can be shown given the area of the text field.  I want to set the position automatically to the start of the  once I press a separate .  So, in this case, I would want ""10000"" to show.
I have a list of multiple  and a  that does calculations on them and finds things like the total, then prints that total in another , and you only see the last part of the total which can get confusing if you don't realize it's showing the end of the text instead of showing it from the beginning.
I looked through all the """" methods and didn't see any option to do this."
0.0,2014-10-15 23:47:08.947000+00:00,"I want every person that registers in my website to be added to a default role ""Users"", question is how do I do it? :D
This is my register.aspx code:
Thanks to anyone who helps!! :)"
-1.0,2014-10-15 23:45:46.180000+00:00,"I just need a hint on how to sort and store strings in a Linked List. The data should not be pre sorted, but assigned to the proper alphabetic order using insertAfter and insertBefore operations. Any help?"
0.0,2014-10-15 23:45:24.550000+00:00,"I am in a situation exactly like this post, but for whatever reason, only one of my  works.
I have a View Controller (embedded in a UINavigationController) with two buttons, Cancel and Done.  When clicked I want Cancel to unwind to one screen, and Done to unwind to another screen; however, this only works with one of the two segues I have set up.
""unwindToHome"" works fine while ""unwindToViewEntries"" does nothing. No error, no printing, nothing. If I switch the segues and buttons, ""unwindToHome"" will still work while ""unwindToViewEntries"" does nothing.
I have unwind methods in both ViewControllers I want to unwind to and there are no other actions attached to the buttons.
I find it really odd that only one works. I've looked them over several times and there is nothing different that I can see.
Thanks in advance for the help. If there are some more things I should check please let me know!
I've already looked at solutions for the following posts:
How to unwind programmatically to 2 different VC
performSegueWithIdentifier not working
I've also tried removing the segues and re-adding them, as well as deleting and re-adding the entire view controller. Every time, the same behavior.
EDIT: I should also mention that I've tried adding other segues in different views and none of the new ones I add work. Only ""unwindToHome"" seems to work, and I can't figure out why."
-2.0,2014-10-15 23:45:18.763000+00:00,"I know I am doing something wrong but I really would like to know what it is. I can echo the 
username of the session loggedin user using but I don't know why it doesn't work when I try to query database using the same technique. my codes below
I include this in the page 
and here is the code that was suppose to display firstname and user_id of the sessions logged in user"
0.0,2014-10-15 23:45:11.697000+00:00,"I experienced this issue today with ami-ada2b6c4 creating a new instance in a VPC without a public IP - logged in via SSH and the terminal hangs on Installation started.
I used Ctrl-C to interrupt and this printed on the terminal:
I followed a link to github posted by joaquin for a similar problem and added an entry to /etc/hosts. Logged off the instance and then reconnected. this time, got a different error.
The security group does allow access to the internet - I was able to sudo apt-get update, for example."
-2.0,2014-10-15 23:44:56.303000+00:00,"I'm very confused about this problem and not sure how to even title this question.
I've created an IList of one of my classes and then used .Add() to populate the IList. Once the IList is populated I need to iterate through the IList for a trivial check of some values and then set one of the data members of each element to 0.00.
The issue is that setting the data member of one element is also setting the same data member of the next elements. Here is an example of the code:
I am using MyClass like this:
Ok, the above code is an extremely simple representation of my actual code. What is happening is that when I set  in the  loop all of the Price data members with matching ModelName are also getting changed to 0.00. So, in the foreach loop when I set the element with Id = 1 to Price = 0.00 I am immediately seeing this in the IList:
I feel like this is a totally stupid question to be asking and I will probably end up finding an equally stupid reason for it happening. I've used F11 to step into every line of code involved and don't see anyplace where Price is getting set in other elements. For that matter, MyClass is completely braindead to the existence of it being contained in an IList.
It seems like this is being caused in the loop itself. I've also tried this approach with the same behavior:
I've added a watch:
Stepping through the loop shows that when  is set to 0.00 all of the other elements' Price member get set to 0.00.
Is there any possible explanation for this behavior other than there being something causing this in my class? Possibly something to do with an IList?"
0.0,2014-10-15 23:44:46.493000+00:00,"Question: Should authorization be atomic with operation?
Let me explain.
User A is making an API call to view an entity. This call requires two steps.
Verify user A is authorized to view/edit the entity.
Return the entity to user A.
At the same time, User B is making a call to modify the entity. The new entity User B is posting not only adds new info to the entity, but also removes User A from the authorized users list. This call requires two steps.
Verify user B is authorized to view/edit the entity.
Update the entity with the new entity User B has provided.
If authorization is not atomic the back end may process the requests like this.
Verify user A is authorized to view/edit the entity. (From User A's API call)
Verify user B is authorized to view/edit the entity. (From User B's API call)
Update the entity with the new entity User B has provided. (From User B's API call)
Return the entity to user A. (From User A's API call)
This is problematic because User A would have received info he was not authorized to see.
Is this a significant issue, or am I grasping at straws."
0.0,2014-10-15 23:44:42.847000+00:00,"The outcome:
5
true
42
1.Can someone explain why first println outcome is 5 and consistent with 's' number last digit?? like if I change 's' to 1012 the answer will be 2. Why?
2.true or false. answer is true. Why? it's like asking yes or no? -yes...
3.that math make no sense to me. Someone explain to me how in the world it is equal 42?"
0.0,2014-10-15 23:44:37.567000+00:00,"I´m using sliders to control the background-color of a square.
For dynamically manipulating the stylesheet I am using the JQuery function
Then I duplicate this square a couple of times with
Until now I have three squares which were all affected by the .css() function (see above).
But when I move a slider to change the color of the squares, only the first square is affected.
However, every square should change the color.
How can I do that?
See http://jsfiddle.net/0971yehk/"
2.0,2014-10-15 23:44:34.647000+00:00,"In the following trivial 3D gnuplot scatter graph, there are two points (labeled A and B). Unfortunately, since this there is no logical connection between the points, it's impossible to tell visually where these points lie in the 3D space.
The way I would prefer to remedy this is to add vertical lines on the Z axis down to the Z = 0 floor plane, something like the following blue lines (color irrelevant) which I slapped on with MS Paint to illustrate what I want:
This way it's easy to see, for example, that A is higher than B. After some searching, I haven't been able to dig up anything on how to implement this with gnuplot. I would greatly appreciate any assistance whether it's an RTFM pointer, or existing example of how to implement this type of plot."
0.0,2014-10-15 23:44:25.380000+00:00,"After trying to upload a dataset (as a CSV) to H2O, and finding that the FirstName column gets converted to null/missing, I learned that the current version of H2O doesn't support columns of class string, and factors only go up to 65k unique values. So now I'm looking for another way to solve this problem.
I want to end with a model that, given any FirstName, will return:
the probability that the person is male/female (+1.0 to -1.0)
the likely age of the person (mean, stdev) if possible
Which R functions (or packages::functions) would work for this? Preferably well-documented packages/functions so I can learn more as I go.
Here's a sample of the dataset in R. The column types are: Numerical, factor, factor, numerical.
Here's R code to pull/process the data-source."
0.0,2014-10-15 23:44:24.713000+00:00,"The Code
rainfalls.txt
rainfallInInches.txt
This is the unwanted output
  ('Manchester', '1.46')('Portsmouth', '0.35')('London',
  '0.20')('Southampton', '0.47')('Leeds', '0.79')('Cardiff',
  '1.65')('Birmingham', '1.34')('Edinburgh', '1.02')('Newcastle',
  '0.43')
My program takes the data from 'rainfalls.txt' which has rainfall information in mm and converts the mm to inches then writes this new information into a new file 'rainfallInInches.txt'.
I've gotten this far except I can't figure out how to format 'rainfallInInches.txt' to make it look like 'rainfalls.txt'.
Bear in mind that I am a student, which you probably gathered by my hacky code."
1.0,2014-10-15 23:44:19.890000+00:00,"This link shows how to create a Time Picker using DialogFragment
http://developer.android.com/guide/topics/ui/controls/pickers.html#TimePicker
Is it possible that there is a typo in the example shown? When I copy and paste the example in a new class in Eclipse, it says that static is an illegal modifier. What am I doing wrong?
This is what I have in Eclipse:
By the way, if I delete the static modifier, the code works."
-3.0,2014-10-15 23:44:06.417000+00:00,"Let's say we have a form with the following inputs: (and yes, what if we really want to have those names)
Now, if we try to access form properties, all we get is input objects:
same problem with:
and all other default properties of a form object.
I do understand that we could find some other way to access those properties...
but what should we do with those that we can't?
My thoughts that the standard should be different, something like this:
not as properties of form itself.
Your suggestions."
1.0,2014-10-15 23:43:41.303000+00:00,"I'm currently developing lock screen support for my Windows Phone 8 app. 
The background image that I'd like it to use is Bing's image of the day. 
Here is the code that successfully retrieves the image's URL:
The URL is stored in the .
What I don't know is how to then retrieve that image, store it in the Isolated Storage and then later load it as the background of my custom user control.
I've had a search on Stack Overflow and found a few similar questions but not any recent answers that worked in my testing."
4.0,2014-10-15 23:43:41.037000+00:00,"I have several local clones of a repository, each weighing in at about 11GB. I use multiple workspaces in order to work on different branches simultaneously. I recently discovered the 'git clone --reference' feature, which allows multiple clones to share objects with a reference, saving space.
How can I convert my existing workspaces to use --reference? The reason is that I want to keep my stashes and local topic branches as-is."
0.0,2014-10-15 23:43:34.567000+00:00,"I am unable to get NSUndoManager to function in Swift Xcode release 6.1 GM Seed 2. I've read several times the article How do I register NSUndoManager in Swift? but I can't make it work in 6.1.
Here is a code snippet showing my attempt:
Using the 'simple' method, everything compiles and runs correctly even saving the Undo. However when I select Undo from the Edit menu, I get the error that it can't find the selector 'resetFractalDef'.
I've also tried the prepare with invocation method of Undo, and it fails at the point where it tries to prepare the undo with invocation target reporting 'EXC_BREAKPOINT'.
Please, any help would be appreciated. I am a Java programmer learning to program in the Apple environment mostly enjoying the using Swift."
-1.0,2014-10-15 23:43:08.730000+00:00,"I know this question is probably far-fetched, but if this feature is possible, that would be awesome. I want to change the colour of the text as the player is writing it, so if certain keywords are typed, they change to a certain colour. 
I know you can change the cursor location, but I don't know if that is helpful in changing the colour. I also know you can do Console.Clear, but if possible I would like to not do that, since then I have to save the string and re-write it all, and its not to applicable/plausible to my program."
3.0,2014-10-15 23:43:07.823000+00:00,"I am attempting to add users to a Facebook Custom Audience using version 2.1 of their API.
I'm using this Python script to create a new audience, and add users to it.
A sample of the contents of ""the.payload""  is:
Except, in my file, instead of having just 2 valid email addresses that have been formatted as SHA256, and written per hex, as per their docs, I have 1100 of them.
When I run this script, I receive:
However, more than an hour later, ""Not Ready, File not uploaded"" shows in the UI for 100% of uploads done using this method. 
Can anyone tell me how to correct my code to add users to custom audiences successfully? I've reviewed Facebook's docs extensively, but I believe I'm following their format. "
0.0,2014-10-15 23:43:05.757000+00:00,"I am trying to find out why my cookie is not being set. I am attempting to set it in the same file the form information is processed. Here is my setup:
Page contains form
When submitted, all information is sent to: form action=""../../_includes/achieve-more-form-handler.php""
Inside this form-handler is the set cookie script
User is then submitted back to the same page (because, if cookie is set, the page will have changed.)
Now, the way I find that it's not set in particular is, the form should not appear on step 1 if you come back to it whilst you have the cookie stored. But simply, there is no cookie being stored.
I get an email each time the form is filled in and I have received the email every time I've tested it so far, so all information regarding the form info is being processed etc as it should.
USER PAGE
FORM-HANDLER"
0.0,2014-10-15 23:42:45.603000+00:00,"I am trying to understand how to implement a class-object. I want to know what is main difference between the following two class assignment operators.
And this one
I can see, the latter one returns a reference to an object but I don't see any practical difference. For example, both of them works fine, when I try to do something like this:"
1.0,2014-10-15 23:42:37.723000+00:00,"More specifically, if/how well does the Baidu search crawler index -
Content delivered via AJAX
History API (pushState())
I've looked through their documentation and webmaster tools but can't find a 'View as Baidu bot' tool (like Google &amp; Bing have) that shows a preview of how your site is indexed?"
2.0,2014-10-15 23:42:11.387000+00:00,"What I want to do:
Answer an incoming call and Dial another number. When call is finished I need to have the correct conversation time of the call (which is supposed to be stored in ${CDR(billsec)}).
What I am getting:
Since the channel is answered, the C option in Dial application is only resetting the answer variable of CDR to current time therefore the resulting billsec is equal to duration variable of CDR and is equal to channel seize time not call conversation time.
My dial plan:
Note: If I simply remove Answer CMD from dialplan then billsec variable is showing the correct call time and this makes sense because channel was not answered and CDR(answer) will be assigned as soon as called party answers the channel. But the problem is that in my complete dialplan I have to answer the channel before making the call because I need to interact with user beforehand and it needs the channel to be answered.
BTW, I am using Asterisk 13.0.0-beta1. Could any of you guys let me know how can I achieve what I want to do please?"
3.0,2014-10-15 23:41:47.167000+00:00,"I am looking for a .Net library which would act like an abstraction layer between the application and the database. The application mostly deals with structure alterations, like creating a new table or adding a column to existing table. 
I would like to have the library which deals directly with database entities like tables, schemas or columns - so not really ORM (unless some ORMs have good ""utility"" layer). Support for PostgreSQL and SQL Server is required (Oracle and SQLite would be ""a nice to have"" feature).
Any free or commercial (but royalty-free i.e. no per-server license) solutions would be much appreciated."
1.0,2014-10-15 23:41:31.913000+00:00,"With windows 10 just around the corner I am bit confused on WPF and universal application. My goal is to build a line of business application, but i am not sure which technology to choose for WPF or a universal app? Does a universal application now include WPF, is WPF being supported or just been tossed away?"
0.0,2014-10-15 23:41:29.993000+00:00,"I want to fill out an excel table from data in a web page. How can I do this?
My plan so far, use the WinHttpRequest in Excel-VBA. I'm just getting timeout errors :( 
Perhaps this wasn't the best language to use, but I can't give up over some little time out errors. If anyone can spot my mistake let me know, I'll be glowering over it until it goes away"
0.0,2014-10-15 23:41:13.347000+00:00,"A bit stumped with this one...
I'm receiving the following error when setting up Code First on Entity Framework and Oracle...
  No Entity Framework provider found for the ADO.NET provider with
  invariant name 'Oracle.ManagedDataAccess.Client'. Make sure the
  provider is registered in the 'entityFramework' section of the
  application config file.
With the following setup...
Entity Framework 6.1.1
ODAC 12c Release 3
Any ideas on how to fix this problem?
I've included the app.config file below..."
