score,creation_date,body
1.0,2020-11-07 05:14:16.200000+00:00,"Prior to macOS Big Sur, I could create an  and hide the default show/hide arrows that expand and collapse groups of items. But now in Big Sur, I can't find any way to get rid of the default arrows. I'm using my own arrow style and functionality.
Here's a screenshot:
I have my  set to have a  Style since I also provide my own margins around the rows. But I don't see any options in the storyboard editor for hiding the arrows, nor do I see any options under  in the docs for doing it.
Does anyone know how to hide the default expand/collapse arrows in Big Sur?"
0.0,2020-11-13 14:07:03.647000+00:00,"I have a dockerized PHP/Laravel app that's working fine inside a php:7.4-apache container. We had it routed to  for development purposes.
Now we want this service to be available at  in our network of microservices.  Request to localhost go to an nginx service, and we've set up a rewrite rule in  to achieve this:
But now some  requests fail. This is what happens:
The problem seems to affect all URLs that contain a question mark. We stripped it for a request that contains no params, and the request went through. But that's not possible in the above case.
What is happening here? I'm not sure if the nginx rewrite rule might be to blame as I wouln't expect the browser to notice it's effect at all (and the above error message is from Chrome DevTools).
edit
Looking at the network tab in Chrome, I realized there are two similar requests:
One goes to  as expected. nginx responds with a 301 and a location header .
The second one goes to , which is precisely the location header from the first request. Again nginx responds, this time with a 404.
So it seems nginx 'forwards' the first request to itself instead of the Laravel app."
1.0,2020-11-10 19:10:13.863000+00:00,Trying to have a counter on a web page that does not restart on each different page view within the same user session. Currently using this code (thanks to Praveen Kumar Purushothaman) but this counter resets every time a different page is viewed.
0.0,2020-11-13 15:08:25.173000+00:00,"i have a problem.I am waiting for your help.Thank you
index codes are here.Even if i write dataType:JSON it didn't work.
index.php
ajax.php"
0.0,2020-11-09 08:31:00.823000+00:00,"I have a two tables:  and , where  Table stores the information about all the 's and  Table stores real-time data received from an inverter.
Now, I have 14 different sites from which I get the real-time date of the inverters, as shown below.
Output
I am using this same query to find the  of the  column by Grouping them with the TagName
But the result includes only the first TagName and not all the TagNames as shown below.
Output
If I hardcode all the TagNames in the subquery, then I am getting the results from all the sites. I don't want to hardcode them, is there any other way to include all the sites in the query results?
I am new to T-SQL, I think there maybe something else that I can use instead of the  clause, but I don't know which one. Any help would be much appreciated, thanks!"
0.0,2020-11-17 12:32:26.507000+00:00,"I am working on video DLL lib. There is the interface of COM frame class. Which is actually an image. While debugging, I want to see what happens to this frame. But only way to do it - to add  method to code and recompile. Is three some better debugging tactics or tools for debugging COM interfaces?
It is not hard to write some app with import possibility that will visualize frame if I only find the way to export it from MSVS during debug session."
0.0,2020-11-26 20:32:23.607000+00:00,"I'm trying to install Editor.js using node.js package in my hello-express Glitch project. This is the package via NPM:
I included the module in my javascript file as mentioned in the editor.js documentation:
But the following error appears in the browser console:
Uncaught SyntaxError: Cannot use import statement outside a module
I'm sure it's a bad installation in my Glitch project but I don't know how to fix it. Could you help me?"
0.0,2020-11-18 12:42:37.510000+00:00,"I have two fitted pipelineModels, and I want to save them as one pipelineModel.
Ideally, I want to do something like this:
but this doesn't work.
I have found similar question with the same problem in PySpark: Spark add new fitted stage to a exitsting PipelineModel without fitting again, but their solution (  ) does not work for me.
I tried to rewrite it in Scala like this  but I get the error &quot;no constructor accessible from here&quot;...
I am trying to avoid combining them as unfitted Pipelines and fitting them together"
1.0,2020-11-28 14:44:00.883000+00:00,"I am trying to build a neural network that takes in data in form of a matrix and outputs a vector but I don't know what layers to use to perform that.
My input has shape (10,4) and my desired output has shape (3,).
My current model is the following :
this at least results in a vector instead of a matrix but it has (10,) instead of (3,). I could probably find a way to reduce that to (3,) but I doubt I am doing the correct thing with this approach."
1.0,2020-11-25 09:23:23.107000+00:00,"Grouping an array by multiple properties, iam able to do grouping with single property but iam not getting correct output using 2 properties
I have an array like this
i want to group by (branch, school)
and the output should be
iam able to do grouping successfully using single property(branch) below code
grouping= above array
Any help will be greatly appreciated
thanks"
2.0,2020-11-20 19:02:55.953000+00:00,"I have an NMDS ordination that I've plotted using ggplot2. I've added environmental vectors on top (from the  function in ) using  and added corresponding labels to the same coordinates as the segments using  (code below):
However, since the labels are justified to centre, part of the label sometimes overlaps with the end of the arrow. I want to have the text START at the end of the arrow. In some other cases, if the arrow is pointing up, it pushes into the middle of the text. Essentially, I want to be able to see both the arrow head AND the text.
I have tried using  from the  package but the placement seems random (and will also repel from other points or text in the plot (or just not do anything at all).
[EDIT]
Below are the coordinates of the NMDS vectors (this is the  object from the example code above):"
0.0,2020-11-02 07:43:24.300000+00:00,"I need to know what is the Queuing model in WLAN toolbox examples, specifically Simulink model: 802.11ax System-Level Simulation with Physical Layer Abstraction in system-level simulation. Nothing is mentioned in documentation and I need to calculate the queuing model matching to this.
Would appriciate any help."
1.0,2020-11-11 09:29:23.887000+00:00,"On the click of a button in my app a popup opens. clicks on the button once, then it works fine, but whenever I click on that button continuously 2 3 times then I get the error given below.
I am getting this error.
This is my Code
How can I resolve this error?"
0.0,2020-11-17 03:23:20.293000+00:00,"The question is asking me to write a code for the trajectory path which I know how to do for one file but its asking for two different file paths box_wb.psf and md.dcd which i'm confused on how to do it for both?
The file path for box_wb.psf is ubiquitin_run/ubq_files/box_wb.psf
the file path for md.dcd is ubiquitin_run/ubq_files/md.dcd"
0.0,2020-11-06 17:00:00.663000+00:00,"I have a system with two database servers I am working with:
One of them is database first - a database managed by a legacy enterprise application and I don't have full control over changing the database structure.
The second is code first and I have full control in the code first database to make changes.
Security policies prevent me from making a view that joins tables from the two database servers in the code first DB which might be a way to make this better according to what i've seen on SO posts.
I have one context for each database since they are separate.
The data and structure in the code first tables is designed to be able to join to the non-code first database as if they were all in one database.
I CAN get what I need working using this set of queries:
Again, this works and gets my data back in a reasonable but clearly not optimal timeframe that I can work with in my UI that needs this by preloading the data before it is needed. Not the best, but works.
If I change the variable declarations to not be async which I was told I should do in another SO post, this turns into a cross db query and netcore says no:
Adding ToListAsync() is what allows the join functionality I need to work.
Q - Can anyone elaborate on possible downsides and problems with what I am doing?
Thank you for helping me understand!"
0.0,2020-11-20 08:46:24.540000+00:00,"I am trying to get the captions from a segment from a live feed. I am running the command
Output
`Input #0, mpegts, from 'seg-109853030-v1-a1.ts':
Duration: 00:00:06.01, start: 57867.901133, bitrate: 2649 kb/s
Program 1
My question  is what command should I run  to print out the caption file with the track metadata including label and language."
-1.0,2020-11-12 15:18:21.400000+00:00,"I need some help here with my game code. It's a game about making some dishes and delivering. You need to  catch some ingredients that are spawned in the ground, when you catch it they go to your inventory.
There are 3 types of recipes, with 1, 2 and 3 ingredients. Also, the ingredients DON'T need to be in order in your inventory to complete the recipe, it should just verify if you have the right itens. If you have 3 ingredients, it should verify in the list of recipes with 3 ingredients if is there anything with these itens.
The ingredients have names and Ids.
The recipes are a list of IIngredient, and the recipe has a name:
And the inventory
The player inventory:
When I deliver the item, I want to check how many itens do I have in my inventory, to know which recipes I should compare, and after, try to match my itens with all the recipes that have the same amount of ingredients. If any recipe match, I want to know who it was.
I'm using this code, but it's not working:
The last code block, that I try to verify and check if I have the itens, don't show any result. I don't even know if the code I wrote make sense hehe"
1.0,2020-12-01 10:20:05.480000+00:00,"my previous research on Google led me to this page:https://docs.oasis-open.org/mqtt/mqtt/v3.1.1/os/mqtt-v3.1.1-os.html
here I found some informations … and I startet trying. The testing setup is against a local mosquito. This works so far (it runs without errors), but if I send the PUBLISH message, I get disconnected from mosquito.
[edit] So the big Question is, what's wrong with the message.
You may wonder WHY THE HELL I'm trying to hardcode the implementation … it is to understand the functionality. I like to implement the Publishing in a robot system with a special language, which does allow the use of socket with connect / disconneect / send and receive commands to a given adress and port. Therefore I try to get it working in c# to adopt to the robot language.
Here you find the current code:"
0.0,2020-11-07 11:32:56.147000+00:00,"(This is my first post, sorry if it's not perfect)
I am in the process of making an API in nodejs with &quot;express&quot;, &quot;body-parser&quot; and Sequelize.
My HTTP API is working fine, however I am stuck on something.
Indeed, I have a &quot;message&quot; table linked to a &quot;user&quot; table
Association : message/user
Here is what I would like: Add a prefix to &quot;req.query&quot; when I call an include.
I have a &quot;getMessages&quot; route allowing me to get all the messages. I have included the &quot;user&quot; table
When I want to fulfill a condition (example: find all the messages where the user's language is EN)
I make the following request: http://localhost:8080/message?language=EN
This query works!
However I want to put &quot;usermessage.language=EN&quot; instead of &quot;language=EN&quot;, someone can help me please ?"
0.0,2020-11-26 15:39:43.190000+00:00,"I have a date string  which is passed to the backend ASP NET MVC application.
I am parsing the date/time string using the below code:
This code is giving me time which is 1 hour less than the actual time. This is because of Daylight Savings.
Now, I want to know if daylight saving is active in the timezone or not. So I wrote the below code:
The above code  condition is hitting multiple times with the following zones satisfying condition.
Yukon Standard Time
Pacific Standard Time (Mexico)
UTC-08
Pacific Standard Time
So, I further narrowed down the code
This time I got three:
Yukon Standard Time
Pacific Standard Time (Mexico)
Pacific Standard Time
Is it possible to get the exact timezone? (I know this user is in )
Or is it okay to use any (first one) and add one hour to time to get the correct time?"
0.0,2020-11-06 05:50:18.990000+00:00,"I am looking to grab the email address only from the records with the UserStatus = FORCE_CHANGE_PASSWORD.
I've got the following expression below to work but now I need to figure out how to fetch the 3rd Value key that contains the email address while omitting the first 2 Value keys."
-1.0,2020-11-12 19:10:48.533000+00:00,"I have a .txt file that i wanna sort that looks like this :
I want to sort every line where the second number in each line is the only important thing for the sort algorithm. I wanna sort them from the highest (e.g. 2,659,074) to the lowest(e.g. 35,744). The important part is that every line's content should not get edited or mixed up with other lines.
So the result should look like this:"
-1.0,2020-12-02 14:53:50.017000+00:00,"How can I start a loop on a different thread by pressing a ?
The main idea is, when  is clicked, start a loop on a , and when  is clicked, stops the loop in the .
The loop can be done by ,  loop or  loop, but he needs a way to stop by pressing a button."
0.0,2020-11-02 18:11:07.830000+00:00,"I have a class that has a member of type std::thread, however, when I want to use this class as a member of another class I always get the error that the constructor of the other class was implicitly deleted because std::thread constructor is deleted.
My class with the std::thread member looks as follows:
The other class looks like this:
I was thinking that I already am properly initializing the std::thread class with (here an empty) function. But I still do get this error, so it seems like somewhere there is still a copy constructor called?
I should also add the I can use the VideoSender class directly without errors. This only happens when used as a member of another class.
Edit
I then initialize RemoteCom like this:
This is really all there is. I reduced it all to this minimal example, the error still exists."
0.0,2020-11-02 15:04:57.477000+00:00,Would the flock() function prevent file corruption in this case whilst writing the file (in case two processes happen to try and write data to the file at the same time)?
1.0,2020-11-05 16:28:23.973000+00:00,"i'm working on the extraction of an algorithm from a source existing library. Inside a function there is a declaration of IplImage initialized with a Const cv::mat :
compiling i get the following error:
I think this is because the library uses an old version of opencv. So the question is how can i get the same result in the new version of opencv?(i'm using the latest)"
1.0,2020-11-26 14:40:00.627000+00:00,"This is the sample data,
I need this data to be read into dataframe without single quotes
But i am getting the data in single quotes when reading through pandas.
Can someone please help me"
0.0,2020-11-25 15:58:06.590000+00:00,I need to digitally sign email using s/mime. I've created a detached signature for my attachment but outlook can't open it: &quot;Cannot open this item. Your Digital ID name cannot be found by the underlying security system&quot;. Certificate is installed on this PC and there is smth need to be tweaked in this code:
0.0,2020-11-13 12:36:51.677000+00:00,"I have this array called  I want to insert into the database
Here is my Controller
I have a One to Many relationship with  and  Models"
0.0,2020-11-02 12:27:35.863000+00:00,"I have a C socket that listens on port 1001 on localhost. I also have the client code that connects to port 1001 on the ip 127.0.0.1. If I send the client's code to my friend, how could he have access to my machine when we would be on different networks? Is it possible for me just by changing the server code to make my public IP open for connections on port 1001? Below is the simple server code:
obs: I learning C."
0.0,2020-11-16 12:03:10.540000+00:00,"I have a websocket server running behind nginx.
Connecting via http works ok (ws://mywebsite.com) with following nginx config:
I'd like to connect to this via https (wss://mywebsite.com) and have tried this:
However, I get a  on the browser side (e.g. with ).
My understanding is that WSS is a connection to a standard websocket via https, is this correct?
Is my approach above correct?
Is there something obvious I'm doing wrong?
To confirm the cert was installed with certbot, and the e.g. https://example.com works.
Note also, there is another server block listening on 443, this does not define the /myWebSocket location (I think it is the nginx default ssl block that is superceded by certbot block).
Edit: note removing that first ssl server block results in the browser side websocket connection error message changing to .
Another Edit: I was connecting using the server's IP address not the DNS name - that removed the error. :-)"
0.0,2020-11-21 14:17:39.620000+00:00,"GitLab dedicated runner defined in the Yaml file using the Tags..But the pre build failing due to not able to pull the docker image defined &quot;amazonlinux:latest&quot;,,,,FYI below is where the runner is stuck.....
Running with gitlab-runner 13.5.0 (ece86343)
on runner1 xyzf
Preparing the &quot;docker+machine&quot; executor
If any experts out there, looking for your valueable suggestions. Thanks."
1.0,2020-11-03 00:33:58.650000+00:00,"I am using  under the hood for my SwiftUI application since  and  are extremely limited and/or buggy. I have a function called  that needs to take in a SwiftUI view, wrap it in  and then push it on top of the navigation stack:
Now, most of my calls look like , I have to cast every single view to  which is a bit annoying and unclean.
Is there a better way to do this so I don't have to cast every single time?"
-3.0,2020-11-17 16:54:56.843000+00:00,"Ok so the input will be a URL, let just say for example the URL is http://www.pcwebopedia.com/files/index.html
URL will always have let say the HTTP FTTP: // www. and etc
The project that Im doing is to break down URL into different parts and I'm stuck on one of the question
The question ask me to find the position Of Slash 1, as you see in the code rest of URL is
pcwebopedia.com/files/index.html the position is  15 for the first /
while http://www.pcwebopedia.com/files/index.html is 26, this is what I want.
There was a suggestion that said to first find how many characters there is from start of the string to period &quot;www.&quot; and add the value to positionOfSlash1"
1.0,2020-11-10 17:30:23.743000+00:00,"I have two different models,  and  where  has reference to .
I am trying to get all the teams that a user belongs and then get all the users that are members in those teams and merge them in one array without duplicates.  I have only managed to get the teams that a user belongs. Any ideas? (I'm a newbie)
My code:
my code result:"
0.0,2020-11-03 12:41:49.887000+00:00,"something weird is happening with my Pycharm setup. I have PYTHONPATH env var set on a python install location for other purposes, and all I want is to be able to create an isolated venv in Pycharm ignoring everything else happening outside of Pycharm.
But what I get is all the PYTHONPATH interpreter packages being appended to my virtual environment, and I can't uninstall them because they live outside of my venv.
How can I solve this?
Thanks"
0.0,2020-11-07 22:30:52.343000+00:00,"So I used this tutorial to make a typing effect and it appears great in English, I tried
to use Arabic text (which is a connected letter language) and it appears good on my device.
when I sent the app prototype for the client to test it, the Arabic language letters appear disconnected in his device! so weird as I couldn't debug it because it does not happen on my laptop and mobile phone!
I found this library which has a test demo at the bottom of the page, I asked him to test Arabic words on it, it appears like this on his device (iPhone xs max, chrome browser):
but it appears like this on my device (Linux, chrome browser):
any idea why this happens and how to solve it?"
1.0,2020-11-25 15:56:47.727000+00:00,"I am trying to retrieve data from database and display it into Data Table but this error is keep appearing:
When I tried to check its response in Developer tools (I use Chromium Edge) it does not have any data  and contains only message:
I have this in my :
My snippet code from controller file ():
My snippet code from the index blade file (jscript part at the bottom of blade file):
And finally where the data will be displayed (index blade file):
I don't know what's wrong or where's the part that causes an error or problem because it doesn't show any response or data.
When i try to display the contents of this line by using :
It does not show any data from database but when I try this code that does the same it retrieves data from the database but still the DataTable error is appearing:
I don't exactly know whether the data retrieval or data displaying
implementation or both is the problem.
What is the cause/s of the error/s or problem/s that results?"
0.0,2020-11-13 23:08:26.600000+00:00,"We have a complex Google spreadsheet with supporting Google App Script code. We are in the process of verifying the app with Google. Once the app is verified and published what is the best way to protect the API key? Also, once it's published what is the best way to protect the code?"
1.0,2020-12-01 13:32:31.940000+00:00,"I'm working with API that does not allow in specific scenarios to use &quot;OR&quot; or &quot;AND&quot; in queries.
So I have to split the query(String) and send one by one which is fine but it has to be with three brackets at start and end of the string, which is causing me troubles.
So the string I have to split looks like this:
API has built in methods that I have to use in order to send a query, above string should be separated in two and look like:
I'm not very familiar with regex, but I did try to remove all brackets to get clean string without them and then just surround String with 3 brackets from each side, which is not working well for obviously example 2, it deletes the brackets that surround IDs. So I assume regex is not the best solution, but I'm not really sure how to properly create parser for this. Any help would be nice!
EDIT:
Example of code with regex that is removing brackets:"
0.0,2020-11-11 12:58:09.873000+00:00,"I have a MySQL docker image running on Windows. I created it like this
and docker ps returns the ports as
When I go into MySQL shell and try to connect, I get an error. This is how I connect
If I am connecting wrongly, how should I connect in MySQL shell and should it work? Is there anything in my docker setup that would stop the connection working?"
-1.0,2020-11-16 20:06:23.260000+00:00,"I am trying to get the instance id of ec2 that I created. But I get 2 different outputs, why? Please check the print outputs.
Thansks."
0.0,2020-11-18 06:09:22.903000+00:00,"I am using selenium + chrome web driver to load a dynamic page:
Once the page is loaded, I want to get a list of all cards available on the page and then iterate through each card and get its title:
 seems to be a  method... I am not sure how to apply these selector to card (the type card is ).
Sample page:"
0.0,2020-11-03 11:00:12.990000+00:00,"I am writing karma/jasmine test case for the click event, but I am getting null for button. Please suggest me. Thanks in Advance.
component::
Html::"
0.0,2020-11-24 13:51:04.980000+00:00,"I was searching for a way to copy jenkins job with builds using API.
I tried few Python Wrappers:
but the copy methods in all of them copies the job without the builds."
0.0,2020-11-27 12:50:56.630000+00:00,"Is it possible to send emails from office365 graph api with just api keys, like sendgrid/twilio ?
I have looked up the documentation of Office365 and it feels like an oauth based (registering the application with urls etc) rather than just creating an api key. I would like to use it with curl commands in devops workflows."
0.0,2020-11-26 10:00:49.177000+00:00,"I want to create video from images (one image per frame).
When I watch resulting video I see (at least at the end of video) that frames are combined with each other (2 images on each frame overlaps with different transparency ratio). I seems like when source and destination frame rate mismatch.
I can remove  and  options but result will be the same (with 25 fps).
What's the problem?
How to fix it?"
0.0,2020-11-09 15:54:29.363000+00:00,"I have below 3 packages
eclipse plugin,
eclipse feature and
update site
Now I have to build eclipse feature in cli as same as right click over feature -&gt; Deployable feature -&gt; archive.zip . Tried with maven tycho but it is building jar not the archive file.
Otherwise I have to build update site in cli as same as open site.xml -&gt; Build all. Tried with p2 publisher but it is not creating contents.jar, artifact,jar, plugin and feature folders.
Please help me to automate the build in cli.
Regards,
Sunil"
2.0,2020-11-05 20:17:10.750000+00:00,"I am not really familiar with coding but I have to do an exercise where I have to plot all parameter values of a Monte Carlo run over the objective function.
Original wording of exercise :
&quot;Within R, produce so-called &quot;dotty-plots&quot; by plotting individual parameter values against the Reff values obtained in the 10,000 Monte Carlo runs&quot;.
The columns have each a different parameter name and for each row there is a different value, each parameter has 10000 values.
How can I dotty plot these parameter values over the objective function (which is also included in the data frame)?"
0.0,2020-11-30 19:55:14.143000+00:00,"I am developing a panel, which from time to time runs a process and generates an image within it. Once the image is generated, you need to take a photo to save it for the changes that are made.
I already developed the part where the images change, but when I take the photos, they all come out blank. Add a delay on the screen thinking that it should take a while to take the photo of the panel later, but it still comes out blank and if there is something inside the panel, since I am resizing it according to the size of what is updated.
Can you help me to see where my error is? Or guide me to obtain an optimal result?, I also tried using a timer, but it gives me the same result, any ideas?
This is the code developed."
0.0,2020-11-06 12:32:00.037000+00:00,"I have a DHT sensor and I used mqtt to send data to server. From there I displayed the data to a , so the span value is changing.
What I want to do is: When sensor stop working, it will display fault in that  and I want to display image only when its fault.
i tried to use JS to get the  then display image but its not working"
0.0,2020-11-19 13:16:05.017000+00:00,"I was doing some regex which simplifies to this code:
I was expecting it to replace  with  as the RE  matches the whole string, the engine should just return that and exit. So I ran the same regex with .
in the docs it says:
A|B, where A and B can be arbitrary REs. As the target string is scanned, REs separated by '|'
are tried from left to right. When one pattern completely matches,
that branch is accepted. This means that once A matches, B will not be
tested further, even if it would produce a longer overall match.
but than why is the regex matching an empty string?"
0.0,2020-11-11 09:19:34.497000+00:00,"I got an error
SQLSTATE[21000]: Cardinality violation: 1242 Subquery returns more
than 1 row (SQL: update  set  = 2,  =
'2020-11-11 09:02:27' where  = 85213835).
I'm using Eloquent ORM 5.7 and the the code is looks like this
Previously the code was running well and just got this error recently."
-1.0,2020-11-09 09:15:56.477000+00:00,"I am creating searching functionality in laravel it works fine for my first home page but when i am clicking on search and move on next page. In next page when i am searching the path became change and it will give error 404.. Why laravel route become change.
page load:autocomplete
After going to another page: productDetail/autocomplete,.../autocomplete what will do to avoid this situation.
Route:
js:
header.blade.php:"
0.0,2020-12-01 14:27:14.477000+00:00,"I'm using winform 4.7. on visual studio 2019.
First, I carry some documents like the electricity, gaz and leisure bills of person id 3, person id 4 and so on in 3 different languages.
I have a datagridview that gets its data from a sql table with columln 1 = id (that corresponds to the person id of my documents on my local computer). What i'm trying to do is: when I click on any datagridview's cell of the first column(the id's column), it opens a new form, ask me a choice between the language EN/FR/IT (I guess a listbox within the form), asks me the type of document, &quot;electricity bill&quot; / &quot;gaz bill&quot; / &quot;leisure bill&quot; and then build my output string with the answers I gave or clicked on. Let's say for example, I double cliked on the ID 3 within the datagridview, and selected &quot;English&quot; and &quot;electricity bill&quot; from the form that poped up. Then, it build a string which will ultimately be a hyperlink like this: C://folder/personId3_electricityBill_EN thats will give me the electricity bill of person 3 in english stored in my pc at this adress.
I worked on a prior project like this where I &quot;mapped&quot; each document in each language for each person in a spreadsheet and loop through it. But it was on excel...
Now I use a datagridview to display my data, and there isn't any other tab where I can map the things (for the better I guess).
Before I go anywhere, for what I want to do, is there a more efficient way using C# with a winform (maybe a mapping within a dictionary or any object) ?
Also, I found out that in the datagridview, either I can click on a cell and gets its value that can be a good starting point or I can directly change my entire column 1 in hyperlink cells.
What would be the best options ??
Thanks in advance for helping
UPDATE
After clicking one of the cells in the first column I make a new form pops up.
In my idea, this form will contain one listbox for languages, another for the document's type to get those inputs and build the string output with:"
-1.0,2020-11-06 10:36:08.390000+00:00,"I created a codesandbox that shows 3 formik fields: first name, last name, and name.
I'm trying to make the field  display  only until the user modifies the  field themselves, and so the condition  fails, after which the  field should not be automatically updated anymore.
The challenge is that I'm trying to make this code live in the  file since I need to be reusing that logic of inter-field dependency in other similar  components thereafter, and therefore reuse the &quot;generic&quot;  component without change."
1.0,2020-11-02 12:54:59.410000+00:00,"Question at hand: https://leetcode.com/problems/same-tree/
Can someone point out why my JavaScript solution can pass the test cases but fails during the actual submission?"
0.0,2020-11-08 18:50:39.753000+00:00,"I have script
in file 
I am running the  command in linux VM where I have installed IBM MQ version 9.2.0.0 as follows
I see the following output:"
0.0,2020-11-10 08:23:27.940000+00:00,"I have a sprite  sheet with country flags and code that puts the shape of a flag in each cell of a selection with two letter country codes.
This works well if i .Addpicture from an external .png file for each cell.
When i try to put the .png in an auxiliary sheet and .Duplicate flags from it, the flags are created in the sheet where the spritesheet is, no matter what I try. Stripped example below
How Can I .Duplicate a shape in a different Sheet?"
1.0,2020-11-14 22:42:33.787000+00:00,"I want to make my discord bot make an announcement to a certain channel, based on the Channel ID. But in different manuals I find only  and no comments how does it works and what is for discord.py an announcement channel. The problem is also that I need to shove in one command sending text to the channel where the command comes from and to another channel at the same time.
Instead of the last line, there should be a command that sends a specific message, preferably  to another channel whose ID I will indicate.
Edited:
Ok, got it, announcement channels can create only servers with enabled Community func.
Then another question, how I can do this without an announcement channel?
Edited: I'm add it like that:
And what i get it:"
1.0,2020-11-11 14:33:13.443000+00:00,"I am using NestJS and am trying to install Hot Module replacement, following this page's instructions: https://docs.nestjs.com/recipes/hot-reload
Since I am using Nest CLI, I followed the first part of the page. However, at the moment I have to use the  command, I get the following error:
Does anyone know where that could come from and how to fix it?"
2.0,2020-11-11 00:29:11.077000+00:00,"I am writing a parser for a custom file format constituted of an undetermined number of data structures spanning over multiple lines. The lines constituting each individual structure are garanteed to be contiguous, but can appear in any order. In order to be able to assemble the structure, the offset of the data in the structure on each line is written at the begginning of said line.
I wrote a lexer that produces 3 types of tokens : , , . But that means it is now up to my parser to discard  and  tokens, and rearrange the lines, which I feel like is not appropriate.
Should I instead write a lexer that produce only  tokens, representing the structures stripped of the offset and EOL and reassembled into the right order?
Edit:
If anyone happens to stumble upon this post, What I ended up doing is a classic lexer/parser which simply tokenize file and builds an AST, then I implemented an &quot;analyser&quot; that can work on the parsed data, rearrange it etc... &quot;Every man to his trade&quot;"
