score,creation_date,body
2.0,2008-08-09 03:28:43.640000+00:00,"If you you use session_set_save_handler() you can set your own session handler. For example you could store your sessions in the database. Refer to the php.net comments for examples of a database session handler.
DB sessions are also good if you have multiple servers otherwise if you are using file based sessions you would need to make sure that each webserver had access to the same filesystem to read/write the sessions."
7.0,2008-08-09 03:39:44.600000+00:00,"I've been involved with quite a few organisations which claimed to work in an 'agile' way, and their processed usually seemed to be base on XP (extreme programming), but none of them ever followed anywhere near all the practices.
That said, I can probably comment on a few of the XP practices
Unit testing seems to prove very useful if it's done from the start of a project, but it seems very difficult to come into an existing code-base and start trying to add unit tests. If you get the opportunity to start from scratch, test driven development is a real help.
Continuous integration seems to be a really good thing (or rather, the lack of it is really bad). That said, the organisations I've seen have usually been so small as to make any other approach seem foolish.
User story cards are nice in that it's great to have a physical object to throw around for prioritisation, but they're not nearly detailed enough unless your developer really knows the domain, or you've got an onsite customer (which I've never actually seen).
Standup meetings tend to be really useful for new team members to get to know everyone, and what they work on. The old hands very quickly slack off, and just say things like 'I'm still working on X', which they've been doing for the past week - It takes a strong leader to force them to delve into details.
Refactoring is now a really misused term, but when you've got sufficient unit tests, it's really useful to conceptually separate the activity of 'changing the design of the existing code without changing the functionality' from 'adding new functionality'"
6.0,2008-08-09 03:48:10.417000+00:00,"Objective-C uses Reference Counting, which means each Object has a reference count. When an object is created, it has a reference count of ""1"". Simply speaking, when an object is referred to (ie, stored somewhere), it gets ""retained"" which means its reference count is increased by one. When an object is no longer needed, it is ""released"" which means its reference count is decreased by one.
When an object's reference count is 0, the object is freed. This is basic reference counting.
For some languages, references are automatically increased and decreased, but objective-c is not one of those languages. Thus the programmer is responsible for retaining and releasing.
A typical way to write a method is:
The problem of needing to remember to release any acquired resources inside of code is both tedious and error-prone. Objective-C introduces another concept aimed at making this much easier: Autorelease Pools. Autorelease pools are special objects that are installed on each thread. They are a fairly simple class, if you look up NSAutoreleasePool.
When an object gets an ""autorelease"" message sent to it, the object will look for any autorelease pools sitting on the stack for this current thread. It will add the object to the list as an object to send a ""release"" message to at some point in the future, which is generally when the pool itself is released.
Taking the code above, you can rewrite it to be shorter and easier to read by saying:
Because the object is autoreleased, we no longer need to explicitly call ""release"" on it. This is because we know some autorelease pool will do it for us later.
Hopefully this helps. The Wikipedia article is pretty good about reference counting. More information about autorelease pools can be found here. Also note that if you are building for Mac OS X 10.5 and later, you can tell Xcode to build with garbage collection enabled, allowing you to completely ignore retain/release/autorelease."
6.0,2008-08-09 03:59:35.683000+00:00,"Joshua (#6591) - The Garbage collection stuff in Mac OS X 10.5 seems pretty cool, but isn't available for the iPhone (or if you want your app to run on pre-10.5 versions of Mac OS X).
Also, if you're writing a library or something that might be reused, using the GC mode locks anyone using the code into also using the GC mode, so as I understand it, anyone trying to write widely reusable code tends to go for managing memory manually."
1.0,2008-08-09 04:12:31.290000+00:00,"We had an app that relied heavily on the PHP 4 XML DOM functions and it required a lot of retooling to change over PHP 5.
Beyond that most changes were improvements to things like error handling (to take advantage of exceptions) and PHP Classes."
4.0,2008-08-09 04:25:46.537000+00:00,"NilObject's answer is a good start. Here's some supplemental info pertaining to manual memory management (required on the iPhone).
If you personally  an object, it comes with a reference count of 1. You are responsible for cleaning up after it when it's no longer needed, either by calling  or . release cleans it up right away, whereas autorelease adds the object to the autorelease pool, which will automatically release it at a later time. 
autorelease is primarily for when you have a method that needs to return the object in question (so you can't manually release it, else you'll be returning a nil object) but you don't want to hold on to it, either.
If you acquire an object where you did not call alloc/init to get it -- for example:
but you want to hang on to this object, you need to call [foo retain]. Otherwise, it's possible it will get  and you'll be holding on to a nil reference (as it would in the above  example). When you no longer need it, call ."
148.0,2008-08-09 04:40:49.250000+00:00,"Let's start with  and ;  is really just a special case once you understand the basic concepts.  
In Cocoa, each object keeps track of how many times it is being referenced (specifically, the  base class implements this).  By calling  on an object, you are telling it that you want to up its reference count by one.  By calling , you tell the object you are letting go of it, and its reference count is decremented.  If, after calling , the reference count is now zero, then that object's memory is freed by the system.
The basic way this differs from  and  is that any given object doesn't need to worry about other parts of the system crashing because you've freed memory they were using.  Assuming everyone is playing along and retaining/releasing according to the rules, when one piece of code retains and then releases the object, any other piece of code also referencing the object will be unaffected.
What can sometimes be confusing is knowing the circumstances under which you should call  and .  My general rule of thumb is that if I want to hang on to an object for some length of time (if it's a member variable in a class, for instance), then I need to make sure the object's reference count knows about me.  As described above, an object's reference count is incremented by calling .  By convention, it is also incremented (set to 1, really) when the object is created with an ""init"" method.  In either of these cases, it is my responsibility to call  on the object when I'm done with it.  If I don't, there will be a memory leak.
Example of object creation:
Now for .  Autorelease is used as a convenient (and sometimes necessary) way to tell the system to free this object up after a little while.  From a plumbing perspective, when  is called, the current thread's  is alerted of the call.  The  now knows that once it gets an opportunity (after the current iteration of the event loop), it can call  on the object.  From our perspective as programmers, it takes care of calling  for us, so we don't have to (and in fact, we shouldn't).
What's important to note is that (again, by convention) all object creation class methods return an autoreleased object.  For example, in the following example, the variable ""s"" has a reference count of 1, but after the event loop completes, it will be destroyed.
If you want to hang onto that string, you'd need to call  explicitly, and then explicitly  it when you're done.
Consider the following (very contrived) bit of code, and you'll see a situation where  is required:
I realize all of this is a bit confusing - at some point, though, it will click.  Here are a few references to get you going:
Apple's introduction to memory management.
Cocoa Programming for Mac OS X (4th Edition), by Aaron Hillegas - a very well written book with lots of great examples.  It reads like a tutorial.
If you're truly diving in, you could head to Big Nerd Ranch.  This is a training facility run by Aaron Hillegas - the author of the book mentioned above.  I attended the Intro to Cocoa course there several years ago, and it was a great way to learn."
4.0,2008-08-09 04:44:41.740000+00:00,XML User Interface Language. Don't know much about it so not sure if it meets your desires. Post back with your experience if you play with it.
8.0,2008-08-09 04:44:49.710000+00:00,"I also once worked on an app which used PHP4's XML support quite heavily, and would have required quite a bit of work to move to PHP5.
One of the other significant changes I was looking at at the time was the change of the default handling of function parameters. In PHP4 if I remember, they were pass-by-copy unless you specified otherwise, but in PHP5 is changed to pass-by-reference by default. In well written code, that probably won't make a big difference to you, but it could certainly cause problems.
I think one other thing I found changed is that objects are no longer allowed to overwrite their 'this' field. I would say that was a really bad idea to begin with (and I think it may have not been an intentional feature in PHP4), but I certainly found a few parts of our system that relied on it.
Hope some of that helps."
66.0,2008-08-09 04:49:02.557000+00:00,I really really like DejaVu Sans Mono. It is very clean and easy on the eyes.
41.0,2008-08-09 04:51:59.773000+00:00,"Pros of config file:  
Easy to do. Don't need to know any Windows API calls. You just need to know the file I/O interface of your programming language.  
Portable. If you port your application to another OS, you don't need to change your settings format.  
User-editable. The user can edit the config file outside of the program executing.
Pros of registry:  
Secure. The user can't accidentally delete the config file or corrupt the data unless he/she knows about regedit. And then the user is just asking for trouble.  
I'm no expert Windows programmer, but I'm sure that using the registry makes it easier to do other Windows-specific things (user-specific settings, network administration stuff like group policy, or whatever else).
If you just need a simple way to store config information, I would recommend a config file, using INI or XML as the format. I suggest using the registry only if there is something specific you want to get out of using the registry."
4.0,2008-08-09 04:52:54.610000+00:00,"Scrum.
The daily standup meeting is a great way to make sure things stay on track and progress is being made. I also think it's key to get the product/market folks involved in the process in a real, meaningful way. It'll create a more collaborative environment and removes a lot of the adversarial garbage that comes up when the product team and the dev teams are separate ""silos""."
4.0,2008-08-09 04:54:24.090000+00:00,"According to the documentation for GetPrivateProfileString, you should use the registry for storing initialisation information.
However, in so saying, if you still want to use .ini files, and use the standard profile APIs (, , and the like) for accessing them, they provide built-in ways to automatically provide ""virtual .ini files"" backed by the registry. Win-win!"
2.0,2008-08-09 05:00:11.927000+00:00,"The best advice I could give anyone working with PHP4 is this:
It pretty much will tell you exactly what you need to do."
2.0,2008-08-09 05:01:10.910000+00:00,"I have a bit of experience with both Haley Expert Rules and Haley Office Rules. Both nice systems, but I'd need to know a bit more abut what you want to use them for to answer definitively (See http://www.haley.com)
They both support C# and Java (and I think also a web service api).
The difference between the two is mostly around how much natural language modelling you want to get into. Office rules lets business users write rules in an Office document, and is mostly focused around legislative requirements modelling. Expert rules can be a bit more flexible in definition how it handles natural language, but requires more work defining language structures up front.
Hope some of that helps."
0.0,2008-08-09 05:05:38.203000+00:00,"If $index is a string there is no difference because $index, ""$index"", and ""{$index}"" all evaluate to the same string. If $index is a number, for example 10, the first line will evaluate to $array[10] and the other two lines will evaluate to $array[""10""] which is a different element than $array[10]."
3.0,2008-08-09 05:11:00.360000+00:00,Lucida Sans Typewriter
402.0,2008-08-09 05:30:13.707000+00:00,"What you want to do is to specify the sha1 of the commit you want to restore to.  You can get the sha1 by examining the reflog () and then doing 
But don't wait too long... after a few weeks git will eventually see that commit as unreferenced and delete all the blobs."
-6.0,2008-08-09 05:30:38.450000+00:00,"I believe from a performance perspective that $array[""$index""] is faster than $array[$index] See Best practices to optimize PHP code performance
Another variation that I use sometimes when I have an array inside a string is:
Edit: What I meant to say is $row[’id’] is faster than $row[id]"
1.0,2008-08-09 05:33:15.027000+00:00,"I just tried Consolas and Envy - Envy seems ""too narrow"" to my eyes, but Consolas looks great (I am on a mac). Thanks for the tips !"
56.0,2008-08-09 05:35:50.623000+00:00,"The short answer
Use one of these two methods:
For example:
--
The long answer
Typically, one would not want to load files using absolute paths. For example, don’t do this if you can help it:
This technique is not recommended for at least two reasons. First, it creates a dependency on a particular operating system, which prevents the application from easily moving to another operating system. One of Java’s main benefits is the ability to run the same bytecode on many different platforms. Using an absolute path like this makes the code much less portable.
Second, depending on the relative location of the file, this technique might create an external dependency and limit the application’s mobility. If the file exists outside the application’s current directory, this creates an external dependency and one would have to be aware of the dependency in order to move the application to another machine (error prone).
Instead, use the  methods in the  class. This makes the application much more portable. It  can be moved to different platforms, machines, or directories and still function correctly."
0.0,2008-08-09 05:44:56.983000+00:00,This is how they're doing it right here on Stack Overflow:
0.0,2008-08-09 05:46:52.003000+00:00,"Well, the file is in the root so it does not show whether the tag works or if the browser just got the icon from the usual location (the root).
Edit: I'll try it and see if it works.
Edit 2: Using both tags make it work even for any file name as long as the file is an icon for IE7: I tried using  files and it only worked with Firefox."
15.0,2008-08-09 05:48:15.433000+00:00,"This is what I always use:  
The second one is for IE. The first one is for other browsers."
1.0,2008-08-09 05:48:21.487000+00:00,"Response to the Update:
Oh, you're right, I guess PHP must convert array index strings to numbers if they contain only digits. I tried this code:
And the output was:
I've done some more tests and found that if an array index (or key) is made up of only digits, it's always converted to an integer, otherwise it's a string.
ejunker:
Can you explain why that's faster? Doesn't it take the interpreter an extra step to parse &quot;$index&quot; into the string to use as an index instead of just using $index as the index?"
0.0,2008-08-09 05:52:00.340000+00:00,"I used JFreeChart (http://www.jfree.org/jfreechart/) on a previous project.  It has some very good built-in capabilities, and the design was WAY extensible so you could always roll your own extension later if you needed some custom chart annotation or wanted an axis to render differently, or whatever.  It's definitely worth checking out."
34.0,2008-08-09 05:55:24.187000+00:00,"see @svec and @jeremy above.  All array indices are of type 'int' first, then type 'string', and will be cast to that as PHP sees fit.
Performance wise, $index should be faster than ""$index"" and ""{$index}"" (which are the same).  
Once you start a double-quote string, PHP will go into interpolation mode and treat it as a string first, but looking for variable markers ($, {}, etc) to replace from the local scope.  This is why in most discussions, true 'static' strings should always be single quotes unless you need the escape-shortcuts like ""\n"" or ""\t"", because PHP will not need to try to interpolate the string at runtime and the full string can be compiled statically.
In this case, doublequoting will first copy the $index into that string, then return the string, where directly using $index will just return the string."
28.0,2008-08-09 06:10:22.237000+00:00,"I timed the 3 ways of using an index like this:
The first set of tests used , the second set used , and the third set used .  Timing was done using  diffs.  I'm using WinXP, PHP 5.2, Apache 2.2, and Vim.  :-)
And here are the results:
Using 
Using 
Using 
So  is the hands-down winner of the performance competition, at least on my machine. (The results were very repeatable, BTW, I ran it 3 or 4 times and got the same results.)"
4.0,2008-08-09 06:14:12.917000+00:00,"There's a nice comparison between git, hg and bzr in this InfoQ article.  They all have their strengths and weaknesses.  You'll have to think about your project and your workflows and choose the best fit.  The good news is that they're all fairly good."
17.0,2008-08-09 06:23:19.140000+00:00,"I've had success using JFreeChart on multiple projects. It is very configurable. JFreeChart is open source, but they charge for the developer guide. If you're doing something simple, the sample code is probably good enough. Otherwise, $50 for the developer guide is a pretty good bargain.
With respect to ""real-time"" data, I've also used JFreeChart for these sorts of applications. Unfortunately, I had to create some custom data models with appropriate synchronization mechanisms to avoid race conditions. However, it wasn't terribly difficult and JFreeChart would still be my first choice. However, as the FAQ suggests, JFreeChart might not give you the best performance if that is a big concern."
6.0,2008-08-09 06:30:12.010000+00:00,"  When will the different indexing methods resolve to different indices?
According to http://php.net/types.array, an array index can only be an integer or a string. If you try to use a float as an index, it will truncate it to integer. So if  is a float with the value 3.14, then  will evaluate to  and  will evaluate to . Here is some code that confirms this:
The output:"
20.0,2008-08-09 06:33:50.787000+00:00,"First I would say, don't rewrite all your tests just to suit the latest fad.  Junit3 works perfectly well, and the introduction of annotations in 4 doesn't buy you very much (in my opinion).  It is much more important that you guys write tests, and it sounds like you do.  
Use whatever seems most natural and helps you get your work done.
I can't comment on TestNG b/c I haven't used it.  But I would recommend unitils, a great wrapper for JUnit/TestNG/DBUnit/EasyMock, regardless of which route you take. (It supports all the flavors mentioned above)"
0.0,2008-08-09 06:37:00.203000+00:00,"If you're looking for client-side check out flotr which is based on prototype javascript library or flot which is based on jQuery. Both work well, though flot seems like its got a bigger backing."
10.0,2008-08-09 06:42:20.003000+00:00,W3Schools seems to have a good Javascript events reference: HTML DOM Events
0.0,2008-08-09 06:50:10.300000+00:00,"Drop the first marble from the 3rd floor.  If it breaks, you know it's floor 1 or 2, so drop the other marble from floor 2.  If it doesn't break you've found that floor 2 is the highest.  If it does break, you've found that floor 1 is the highest.  2 drops.
If dropping from the 3rd floor does not break the marble, drop from floor 6.  If it breaks, you know floor 4 or 5 is the highest.  Drop the second marble from floor 5.  If it doesn't break you've found that 5 is the highest.  If it does, floor 4 is the highest.  4 drops.
Continue.
3 floors - maximum of 2 drops
6 floors - maximum of 4 drops
9 floors - maximum of 6 drops
12 floors - maximum of 8 drops
etc.
3x floors - maximum of 2x drops
So for a 99 floor building you'd have a maximum of 66 drops.  And that is the maximum.  You'd likely have less drops than that.  Oh, and 66 is the maximum for a 100 story building too.  You'd only need 66 drops if the break floor was floor 98 or 97.  If the break floor was 100 you'd use 34 drops.
Even though you said it didn't matter, this would probably require the least amount of walking and you don't have to know how high the building is.
Part of the problem is how you define efficiency.  Is it more ""efficient"" to always have a solution in less than x drops, or is it it more efficient to have a good chance at having a solution in y drops where y &lt; x with the caveat that you could have more than x drops?"
0.0,2008-08-09 06:52:29.203000+00:00,"First off, I think there has already been some great answers, so I will try not to dupe too much.
Get them to write lots of code, keep them asking questions to keep the brain juices flowing.
I would say dont get bogged down with the really detailed information until they either run in to the implications of them, or they ask.
I think one of the biggest points I would ensure is that they understand the core concepts of a framework. I know you are working in Python (which I have no clue about) but for example, with ASP.NET getting people to understand the page/code behind model can be a real challenge, but its critical that they understand it. As an example, I recently had a question on a forum about ""where do I put my data-access code, in the 'cs' file or the 'aspx' file"".
So I would say, for the most part, let them guide the way, just be there to support them where needed, and prompt more questions to maintain interest. Just ensure they have the fundamentals down, and dont let them run before they can walk.
Good Luck!"
